Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,POS,Lemma
w10033315_zj,36,24,List 99,calender,2946,17090,2192,15948,need,need,VBP,need
w10033315_zj,36,24,List 99,calender,2946,17090,2192,15948,routine,routine,JJ,routine
w10033315_zj,37,24,List 99,actor,2962,15159,2195,14526,movies,movies,NNS,movie
w10033315_zj,37,24,List 99,actor,2962,15159,2195,14526,tv,tv,NN,tv
w10033315_zj,37,24,List 99,actor,2962,15159,2195,14526,shows,shows,NNS,show
w10033315_zj,37,24,List 99,actor,2962,15159,2195,14526,commercials,commercials,NNS,commercial
w10033315_zj,37,24,List 99,actor,2962,15159,2195,14526,musicals,musicals,NNS,musical
w10033315_zj,37,24,List 99,actor,2962,15159,2195,14526,plays,plays,NNS,play
w10033315_zj,38,24,List 99,employer,2945,12415,2200,11228,job,job,NN,job
w10033315_zj,38,24,List 99,employer,2945,12415,2200,11228,paying,paying,VBG,pay
w10033315_zj,39,24,List 99,flour,2947,12544,2686,11128,food,food,NN,food
w10033315_zj,39,24,List 99,flour,2947,12544,2686,11128,baking,baking,VBG,bake
w10033315_zj,39,24,List 99,flour,2947,12544,2686,11128,bread,bread,NN,bread
w10033315_zj,39,24,List 99,flour,2947,12544,2686,11128,cakes,cakes,NNS,cake
w10033315_zj,40,24,List 99,vaseline,2965,5488,2313,4897,chapstick,chopstick,VBP,chopstick
w10033315_zj,40,24,List 99,vaseline,2965,5488,2313,4897,lube,lube,JJ,lube
w10034269_mlg,11,5,List 55,chicken,1631,17993,1238,5298,eat,eat,NN,eat
w10034269_mlg,11,5,List 55,chicken,1631,17993,1238,5298,cook,cook,NN,cook
w10034269_mlg,11,5,List 55,chicken,1631,17993,1238,5298,sell,sell,VBP,sell
w10034269_mlg,12,5,List 55,customer,1643,13738,2316,13519,cater,cater,JJR,cater
w10034269_mlg,12,5,List 55,customer,1643,13738,2316,13519,wait,wait,NN,wait
w10034269_mlg,12,5,List 55,customer,1643,13738,2316,13519,sell,sell,VBP,sell
w10034269_mlg,12,5,List 55,customer,1643,13738,2316,13519,stuff,stuff,NNS,stuff
w10034269_mlg,12,5,List 55,customer,1643,13738,2316,13519,make,make,VBP,make
w10034269_mlg,12,5,List 55,customer,1643,13738,2316,13519,money,money,NN,money
w10034269_mlg,13,5,List 55,basement,1638,14392,1928,8554,store,store,NN,store
w10034269_mlg,13,5,List 55,basement,1638,14392,1928,8554,things,things,NNS,thing
w10034269_mlg,13,5,List 55,basement,1638,14392,1928,8554,place,place,VBP,place
w10034269_mlg,13,5,List 55,basement,1638,14392,1928,8554,shelter,shelter,NN,shelter
w10034269_mlg,13,5,List 55,basement,1638,14392,1928,8554,hangout,hangout,NN,hangout
w10034269_mlg,13,5,List 55,basement,1638,14392,1928,8554,spot,spot,NN,spot
w10034269_mlg,14,5,List 55,shrimp,1626,32032,2231,31437,cook,cook,NN,cook
w10034269_mlg,14,5,List 55,shrimp,1626,32032,2231,31437,add,add,VBP,add
w10034269_mlg,14,5,List 55,shrimp,1626,32032,2231,31437,dish,dish,JJ,dish
w10034269_mlg,14,5,List 55,shrimp,1626,32032,2231,31437,eat,eat,NN,eat
w10034269_mlg,16,5,List 55,scab,1632,14771,1817,14548,heals,heals,NNS,heals
w10034269_mlg,16,5,List 55,scab,1632,14771,1817,14548,sore,sore,VBP,sore
w10034269_mlg,16,5,List 55,scab,1632,14771,1817,14548,used,used,JJ,used
w10034269_mlg,16,5,List 55,scab,1632,14771,1817,14548,make,make,NN,make
w10034269_mlg,16,5,List 55,scab,1632,14771,1817,14548,skin,skin,NN,skin
w10034269_mlg,16,5,List 55,scab,1632,14771,1817,14548,better,better,RBR,well
w10034269_mlg,17,5,List 55,steel,1650,15738,2851,15120,make,make,VBP,make
w10034269_mlg,17,5,List 55,steel,1650,15738,2851,15120,bridges,bridges,NNS,bridge
w10034269_mlg,17,5,List 55,steel,1650,15738,2851,15120,buildings,buildings,NNS,building
w10034269_mlg,17,5,List 55,steel,1650,15738,2851,15120,used,used,VBN,use
w10034269_mlg,17,5,List 55,steel,1650,15738,2851,15120,construction,construction,NN,construction
w10034269_mlg,20,5,List 55,entertainer,1624,28427,1746,8241,make,make,VBP,make
w10034269_mlg,20,5,List 55,entertainer,1624,28427,1746,8241,money,money,NN,money
w10034269_mlg,20,5,List 55,entertainer,1624,28427,1746,8241,make,make,NN,make
w10034269_mlg,20,5,List 55,entertainer,1624,28427,1746,8241,movies,movies,NNS,movie
w10034269_mlg,22,5,List 55,pearl,1622,20125,1861,19954,make,make,VBP,make
w10034269_mlg,22,5,List 55,pearl,1622,20125,1861,19954,jewelry,jewelry,NN,jewelry
w10034269_mlg,22,5,List 55,pearl,1622,20125,1861,19954,sell,sell,NNS,sell
w10034269_mlg,22,5,List 55,pearl,1622,20125,1861,19954,make,make,VBP,make
w10034269_mlg,22,5,List 55,pearl,1622,20125,1861,19954,necklaces,necklaces,NNS,necklace
w10034269_mlg,24,5,List 55,brandy,1633,14395,1506,13931,make,make,VBP,make
w10034269_mlg,24,5,List 55,brandy,1633,14395,1506,13931,drinks,drinks,NNS,drink
w10034269_mlg,24,5,List 55,brandy,1633,14395,1506,13931,add,add,VB,add
w10034269_mlg,24,5,List 55,brandy,1633,14395,1506,13931,food,food,NN,food
w10034269_mlg,25,5,List 55,chowder,1634,23878,15208,18081,add,add,VB,add
w10034269_mlg,25,5,List 55,chowder,1634,23878,15208,18081,food,food,NN,food
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,store,store,NN,store
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,books,books,NNS,book
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,rent,rent,VB,rent
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,books,books,NNS,book
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,people,people,NNS,people
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,place,place,VBP,place
w10034269_mlg,26,5,List 55,library,1630,9440,1309,9108,study,study,NN,study
w10034269_mlg,27,5,List 55,stairs,1644,7392,1141,7218,walk,walk,VBP,walk
w10034269_mlg,27,5,List 55,stairs,1644,7392,1141,7218,get,get,VBP,get
w10034269_mlg,27,5,List 55,stairs,1644,7392,1141,7218,next,next,JJ,next
w10034269_mlg,27,5,List 55,stairs,1644,7392,1141,7218,level,level,NN,level
w10034269_mlg,27,5,List 55,stairs,1644,7392,1141,7218,buildings,buildings,NNS,building
w10034269_mlg,28,5,List 55,ship,1636,11062,2405,10808,carry,carry,VBP,carry
w10034269_mlg,28,5,List 55,ship,1636,11062,2405,10808,stuff,stuff,JJ,stuff
w10034269_mlg,28,5,List 55,ship,1636,11062,2405,10808,water,water,NN,water
w10034269_mlg,28,5,List 55,ship,1636,11062,2405,10808,place,place,NN,place
w10034269_mlg,28,5,List 55,ship,1636,11062,2405,10808,go,go,VBP,go
w10034269_mlg,28,5,List 55,ship,1636,11062,2405,10808,vacation,vacation,NN,vacation
w10034269_mlg,29,5,List 55,dishwater,1639,11417,2028,11213,wash,wash,NN,wash
w10034269_mlg,29,5,List 55,dishwater,1639,11417,2028,11213,dishes,dishes,NNS,dish
w10034269_mlg,29,5,List 55,dishwater,1639,11417,2028,11213,make,make,VBP,make
w10034269_mlg,29,5,List 55,dishwater,1639,11417,2028,11213,things,things,NNS,thing
w10034269_mlg,29,5,List 55,dishwater,1639,11417,2028,11213,clean,clean,JJ,clean
w10034269_mlg,30,5,List 55,leash,1646,7216,2572,6991,walk,walk,VBP,walk
w10034269_mlg,30,5,List 55,leash,1646,7216,2572,6991,dog,dog,JJ,dog
w10034269_mlg,30,5,List 55,leash,1646,7216,2572,6991,tie,tie,NN,tie
w10034269_mlg,30,5,List 55,leash,1646,7216,2572,6991,stuff,stuff,NN,stuff
w10034269_mlg,31,5,List 55,computer,1628,10117,5804,9455,work,work,NN,work
w10034269_mlg,31,5,List 55,computer,1628,10117,5804,9455,use,use,NN,use
w10034269_mlg,31,5,List 55,computer,1628,10117,5804,9455,internet,internet,NN,internet
w10034269_mlg,33,5,List 55,altar,1640,7450,1404,6890,walk,walk,NN,walk
w10034269_mlg,33,5,List 55,altar,1640,7450,1404,6890,used,used,VBN,use
w10034269_mlg,33,5,List 55,altar,1640,7450,1404,6890,churche,church,NN,church
w10034269_mlg,35,5,List 55,stationery,1645,7693,1357,7544,basic,basic,JJ,basic
w10034269_mlg,35,5,List 55,stationery,1645,7693,1357,7544,things,things,NNS,thing
w10034269_mlg,35,5,List 55,stationery,1645,7693,1357,7544,write,write,VBP,write
w10034269_mlg,35,5,List 55,stationery,1645,7693,1357,7544,things,things,NNS,thing
w10034269_mlg,37,5,List 55,rook,1637,5382,2669,5203,place,place,NN,place
w10034269_mlg,37,5,List 55,rook,1637,5382,2669,5203,put,put,VBD,put
w10034269_mlg,37,5,List 55,rook,1637,5382,2669,5203,things,things,NNS,thing
w10034269_mlg,38,5,List 55,soy,1648,19310,12061,19138,add,add,VBP,add
w10034269_mlg,38,5,List 55,soy,1648,19310,12061,19138,chinese,chinese,JJ,chinese
w10034269_mlg,38,5,List 55,soy,1648,19310,12061,19138,food,food,NN,food
w10034269_mlg,39,5,List 55,teammate,1625,9146,3441,8944,works,works,NNS,work
w10034269_mlg,39,5,List 55,teammate,1625,9146,3441,8944,team,team,NN,team
w10034269_mlg,40,5,List 55,shuffleboard,1647,3771,2945,3608,game,game,NN,game
w10035780_HLF,11,16,List 16,rupee,481,8439,3643,7284,legend,legend,VBP,legend
w10035780_HLF,11,16,List 16,rupee,481,8439,3643,7284,zelda,nelda,JJ,nelda
w10035780_HLF,12,16,List 16,genital,465,17894,5363,15733,male,male,JJ,male
w10035780_HLF,12,16,List 16,genital,465,17894,5363,15733,female,female,NN,female
w10035780_HLF,12,16,List 16,genital,465,17894,5363,15733,sex,sex,NN,sex
w10035780_HLF,12,16,List 16,genital,465,17894,5363,15733,sexual,sexual,JJ,sexual
w10035780_HLF,12,16,List 16,genital,465,17894,5363,15733,pain,pain,NN,pain
w10035780_HLF,13,16,List 16,apprentice,467,15972,4254,15278,help,help,NN,help
w10035780_HLF,13,16,List 16,apprentice,467,15972,4254,15278,learn,learn,VB,learn
w10035780_HLF,13,16,List 16,apprentice,467,15972,4254,15278,grow,grow,JJ,grow
w10035780_HLF,14,16,List 16,easel,471,18551,8017,16798,paint,paint,NN,paint
w10035780_HLF,14,16,List 16,easel,471,18551,8017,16798,draw,draw,JJ,draw
w10035780_HLF,14,16,List 16,easel,471,18551,8017,16798,art,art,NN,art
w10035780_HLF,14,16,List 16,easel,471,18551,8017,16798,sculpting,sculpting,VBG,sculpt
w10035780_HLF,15,16,List 16,paraphernalia,473,7031,2939,4096,clue,clue,JJ,clue
w10035780_HLF,16,16,List 16,bayonet,472,11478,2279,10505,stab,stab,NN,stab
w10035780_HLF,16,16,List 16,bayonet,472,11478,2279,10505,slice,slice,NN,slice
w10035780_HLF,16,16,List 16,bayonet,472,11478,2279,10505,cut,cut,NN,cut
w10035780_HLF,16,16,List 16,bayonet,472,11478,2279,10505,slit,slit,NN,slit
w10035780_HLF,17,16,List 16,policewoman,480,16714,1757,15531,arrest,arrest,NN,arrest
w10035780_HLF,17,16,List 16,policewoman,480,16714,1757,15531,justice,justice,NN,justice
w10035780_HLF,17,16,List 16,policewoman,480,16714,1757,15531,cop,cop,NN,cop
w10035780_HLF,17,16,List 16,policewoman,480,16714,1757,15531,sherrif,sheriff,NN,sheriff
w10035780_HLF,18,16,List 16,cocaine,469,11615,1853,10498,nose,nose,JJ,nose
w10035780_HLF,18,16,List 16,cocaine,469,11615,1853,10498,straw,straw,JJ,straw
w10035780_HLF,18,16,List 16,cocaine,469,11615,1853,10498,lines,lines,NNS,line
w10035780_HLF,18,16,List 16,cocaine,469,11615,1853,10498,good,good,JJ,good
w10035780_HLF,18,16,List 16,cocaine,469,11615,1853,10498,time,time,NN,time
w10035780_HLF,19,16,List 16,mortician,452,6653,4325,5588,sure,sure,JJ,sure
w10035780_HLF,20,16,List 16,cellar,477,16978,3470,14652,wine,wine,JJ,wine
w10035780_HLF,20,16,List 16,cellar,477,16978,3470,14652,ale,ale,NN,ale
w10035780_HLF,20,16,List 16,cellar,477,16978,3470,14652,beer,beer,NN,beer
w10035780_HLF,21,16,List 16,checklist,458,13303,2651,11446,completion,completion,NN,completion
w10035780_HLF,21,16,List 16,checklist,458,13303,2651,11446,objects,objects,VBZ,object
w10035780_HLF,21,16,List 16,checklist,458,13303,2651,11446,things,things,NNS,thing
w10035780_HLF,22,16,List 16,pole,476,11749,1676,10827,north,north,RB,north
w10035780_HLF,22,16,List 16,pole,476,11749,1676,10827,south,south,RB,south
w10035780_HLF,22,16,List 16,pole,476,11749,1676,10827,dancing,dancing,VBG,dance
w10035780_HLF,23,16,List 16,raindrop,461,15746,2480,14435,drink,drink,VB,drink
w10035780_HLF,23,16,List 16,raindrop,461,15746,2480,14435,snow,snow,JJ,snow
w10035780_HLF,23,16,List 16,raindrop,461,15746,2480,14435,wet,wet,NN,wet
w10035780_HLF,24,16,List 16,note,460,11040,4167,9909,read,read,VBD,read
w10035780_HLF,24,16,List 16,note,460,11040,4167,9909,write,write,JJ,write
w10035780_HLF,24,16,List 16,note,460,11040,4167,9909,take,take,VB,take
w10035780_HLF,25,16,List 16,coal,459,15474,2357,14676,santa,santa,NN,santa
w10035780_HLF,25,16,List 16,coal,459,15474,2357,14676,trains,trains,NNS,train
w10035780_HLF,25,16,List 16,coal,459,15474,2357,14676,power,power,NN,power
w10035780_HLF,26,16,List 16,mutton,475,8940,3451,7302,sheep,sheep,VBP,sheep
w10035780_HLF,26,16,List 16,mutton,475,8940,3451,7302,food,food,NN,food
w10035780_HLF,26,16,List 16,mutton,475,8940,3451,7302,wool,wool,JJ,wool
w10035780_HLF,27,16,List 16,nickel,468,11151,2793,8944,quarter,quarter,NN,quarter
w10035780_HLF,27,16,List 16,nickel,468,11151,2793,8944,dime,dime,NN,dime
w10035780_HLF,27,16,List 16,nickel,468,11151,2793,8944,penny,penny,JJ,penny
w10035780_HLF,28,16,List 16,linen,463,3660,1825,2632,sheets,sheets,NNS,sheet
w10035780_HLF,29,16,List 16,sardine,454,8519,1808,4246,can,can,MD,can
w10035780_HLF,29,16,List 16,sardine,454,8519,1808,4246,fish,fish,VB,fish
w10035780_HLF,30,16,List 16,satin,456,3598,1750,2476,sheets,sheets,NNS,sheet
w10035780_HLF,31,16,List 16,soap,453,12574,2368,6509,clean,clean,JJ,clean
w10035780_HLF,31,16,List 16,soap,453,12574,2368,6509,slippery,slippery,RB,slippery
w10035780_HLF,33,16,List 16,lip,464,10469,2519,8702,kiss,kiss,JJ,kiss
w10035780_HLF,33,16,List 16,lip,464,10469,2519,8702,talk,talk,NN,talk
w10035780_HLF,34,16,List 16,scientist,457,7103,2302,3308,ask,ask,NN,ask
w10035780_HLF,35,16,List 16,jean,478,5209,3486,4133,wear,wear,NN,wear
w10035780_HLF,36,16,List 16,spatula,462,5684,1922,5104,flip,flip,NN,flip
w10035780_HLF,36,16,List 16,spatula,462,5684,1922,5104,grab,grab,NN,grab
w10035780_HLF,37,16,List 16,paintbox,479,11124,5801,10324,hold,hold,VBP,hold
w10035780_HLF,37,16,List 16,paintbox,479,11124,5801,10324,paint,paint,NN,paint
w10035780_HLF,38,16,List 16,stoop,474,6874,4312,5857,chikens,chickens,NNS,chicken
w10035780_HLF,39,16,List 16,lake,466,7123,3679,4637,water,water,NN,water
w10035780_HLF,40,16,List 16,collar,470,3035,1686,2266,wear,wear,VBP,wear
w10036134_AN,11,23,List 48,acne,1426,20255,3126,19105,bad,bad,JJ,bad
w10036134_AN,11,23,List 48,acne,1426,20255,3126,19105,pulse,pulse,RB,pulse
w10036134_AN,11,23,List 48,acne,1426,20255,3126,19105,red,red,JJ,red
w10036134_AN,11,23,List 48,acne,1426,20255,3126,19105,irritated,irritated,JJ,irritated
w10036134_AN,11,23,List 48,acne,1426,20255,3126,19105,blotchy,blotchy,NN,blotchy
w10036134_AN,12,23,List 48,condom,1440,16763,1783,13435,sex,sex,NN,sex
w10036134_AN,12,23,List 48,condom,1440,16763,1783,13435,female,female,JJ,female
w10036134_AN,12,23,List 48,condom,1440,16763,1783,13435,male,male,NN,male
w10036134_AN,12,23,List 48,condom,1440,16763,1783,13435,latex,latex,JJ,latex
w10036134_AN,12,23,List 48,condom,1440,16763,1783,13435,rubber,rubber,NN,rubber
w10036134_AN,13,23,List 48,newsletter,1438,18551,2210,15898,black,black,JJ,black
w10036134_AN,13,23,List 48,newsletter,1438,18551,2210,15898,white,white,JJ,white
w10036134_AN,13,23,List 48,newsletter,1438,18551,2210,15898,paper,paper,NN,paper
w10036134_AN,13,23,List 48,newsletter,1438,18551,2210,15898,mobile,mobile,NN,mobile
w10036134_AN,13,23,List 48,newsletter,1438,18551,2210,15898,cost,cost,NN,cost
w10036134_AN,14,23,List 48,pegboard,1435,7976,4190,6471,board,board,NN,board
w10036134_AN,15,23,List 48,peppercorn,1413,9558,2153,8105,corn,corn,NN,corn
w10036134_AN,15,23,List 48,peppercorn,1413,9558,2153,8105,spicy,spicy,NN,spicy
w10036134_AN,15,23,List 48,peppercorn,1413,9558,2153,8105,yellow,yellow,NN,yellow
w10036134_AN,15,23,List 48,peppercorn,1413,9558,2153,8105,red,red,JJ,red
w10036134_AN,16,23,List 48,talisman,1414,12538,3639,10899,ancient,ancient,JJ,ancient
w10036134_AN,16,23,List 48,talisman,1414,12538,3639,10899,movie,movie,NN,movie
w10036134_AN,16,23,List 48,talisman,1414,12538,3639,10899,male,male,NN,male
w10036134_AN,17,23,List 48,bloodhound,1416,16487,2085,15313,dog,dog,NN,dog
w10036134_AN,17,23,List 48,bloodhound,1416,16487,2085,15313,ruthless,ruthless,NN,ruthless
w10036134_AN,17,23,List 48,bloodhound,1416,16487,2085,15313,vampire,vampire,NN,vampire
w10036134_AN,17,23,List 48,bloodhound,1416,16487,2085,15313,devil,devil,NN,devil
w10036134_AN,18,23,List 48,cuisine,1441,10638,2677,9372,frozen,frozen,RBR,frozen
w10036134_AN,18,23,List 48,cuisine,1441,10638,2677,9372,microwaveable,microwaveable,JJ,microwaveable
w10036134_AN,19,23,List 48,detergent,1429,9426,1634,8019,gain,gain,NN,gain
w10036134_AN,19,23,List 48,detergent,1429,9426,1634,8019,downey,downy,NN,downy
w10036134_AN,19,23,List 48,detergent,1429,9426,1634,8019,fresh,fresh,JJ,fresh
w10036134_AN,19,23,List 48,detergent,1429,9426,1634,8019,clean,clean,NN,clean
w10036134_AN,20,23,List 48,brass,1419,12380,4799,10987,rusted,rusted,VBD,rust
w10036134_AN,20,23,List 48,brass,1419,12380,4799,10987,gold,gold,JJ,gold
w10036134_AN,20,23,List 48,brass,1419,12380,4799,10987,heavy,heavy,JJ,heavy
w10036134_AN,21,23,List 48,yoga,1439,18540,1768,17465,realxing,relaxing,VBG,relax
w10036134_AN,21,23,List 48,yoga,1439,18540,1768,17465,quiet,quiet,JJ,quiet
w10036134_AN,21,23,List 48,yoga,1439,18540,1768,17465,groups,groups,NNS,group
w10036134_AN,21,23,List 48,yoga,1439,18540,1768,17465,individual,individual,JJ,individual
w10036134_AN,22,23,List 48,childbirth,1434,14944,1910,13685,pain,pain,VBP,pain
w10036134_AN,22,23,List 48,childbirth,1434,14944,1910,13685,labor,labor,NN,labor
w10036134_AN,22,23,List 48,childbirth,1434,14944,1910,13685,shots,shots,NNS,shot
w10036134_AN,22,23,List 48,childbirth,1434,14944,1910,13685,hospital,hospital,VBP,hospital
w10036134_AN,22,23,List 48,childbirth,1434,14944,1910,13685,baby,baby,NN,baby
w10036134_AN,23,23,List 48,tattoo,1424,17465,1851,16392,unquie,unique,JJ,unique
w10036134_AN,23,23,List 48,tattoo,1424,17465,1851,16392,meaningful,meaningful,JJ,meaningful
w10036134_AN,23,23,List 48,tattoo,1424,17465,1851,16392,painful,painful,JJ,painful
w10036134_AN,23,23,List 48,tattoo,1424,17465,1851,16392,colorful,colorful,JJ,colorful
w10036134_AN,24,23,List 48,pencil,1437,32232,1413,31200,yellow,yellow,JJ,yellow
w10036134_AN,24,23,List 48,pencil,1437,32232,1413,31200,decrotive,decorative,JJ,decorative
w10036134_AN,24,23,List 48,pencil,1437,32232,1413,31200,sharpen,sharpen,NNS,sharpen
w10036134_AN,24,23,List 48,pencil,1437,32232,1413,31200,short,short,RB,short
w10036134_AN,24,23,List 48,pencil,1437,32232,1413,31200,long,long,RB,long
w10036134_AN,24,23,List 48,pencil,1437,32232,1413,31200,eraser,eraser,JJ,eraser
w10036134_AN,25,23,List 48,chick,1436,11956,2310,9474,bird,bird,NN,bird
w10036134_AN,25,23,List 48,chick,1436,11956,2310,9474,female,female,JJ,female
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,yolk,yolk,NN,yolk
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,yellow,yellow,JJ,yellow
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,slimy,slimy,NN,slimy
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,baby,baby,NN,baby
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,bird,bird,IN,bird
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,whote,white,JJ,white
w10036134_AN,26,23,List 48,eggshell,1431,47281,1584,44068,cracked,cracked,VBD,crack
w10036134_AN,27,23,List 48,morsel,1415,8157,1806,5874,small,small,JJ,small
w10036134_AN,28,23,List 48,peelings,1418,7198,4366,5210,orange,orange,NN,orange
w10036134_AN,29,23,List 48,graveyard,1433,8295,1343,7197,dead,dead,JJ,dead
w10036134_AN,29,23,List 48,graveyard,1433,8295,1343,7197,spooky,spooky,JJ,spooky
w10036134_AN,29,23,List 48,graveyard,1433,8295,1343,7197,caskets,caskets,NNS,casket
w10036134_AN,30,23,List 48,earpiece,1425,8099,1998,5988,airpods,air pods,VBP,air pods
w10036134_AN,30,23,List 48,earpiece,1425,8099,1998,5988,headphones,headphones,NNS,headphone
w10036134_AN,31,23,List 48,land,1421,8534,1306,7473,dry,dry,JJ,dry
w10036134_AN,31,23,List 48,land,1421,8534,1306,7473,wet,wet,NN,wet
w10036134_AN,31,23,List 48,land,1421,8534,1306,7473,hills,hills,NNS,hill
w10036134_AN,31,23,List 48,land,1421,8534,1306,7473,flat,flat,JJ,flat
w10036134_AN,32,23,List 48,tape,1422,12276,2242,10855,clear,clear,JJ,clear
w10036134_AN,32,23,List 48,tape,1422,12276,2242,10855,patterns,patterns,NNS,pattern
w10036134_AN,32,23,List 48,tape,1422,12276,2242,10855,sticky,sticky,JJ,sticky
