CUE,RESPONSE,RESPONSE TOKEN,RESPONSE LEMMA,POS
spine,hitting someone in a morbidly terrible way,way,way,NOUN
spine,keeping people standing,keeping,keep,VERB
spine,keeping people standing,people,people,NOUN
spine,keeping people standing,standing,stand,VERB
spine,provide nervous system,provide,provide,VERB
spine,provide nervous system,nervous,nervous,ADJ
spine,provide nervous system,system,system,NOUN
spine,support body,support,support,NOUN
spine,support body,body,body,NOUN
spine,using my spine to stand up for myself,using,use,VERB
spine,using my spine to stand up for myself,spine,spine,NOUN
spine,using my spine to stand up for myself,stand,stand,VERB
spit,drug test,drug,drug,NOUN
spit,drug test,test,test,NOUN
spit,get rid of a bad taste,rid,rid,ADJ
spit,get rid of a bad taste,bad,bad,ADJ
spit,get rid of a bad taste,taste,taste,NOUN
spit,put in trash can,put,put,VERB
spit,put in trash can,trash,trash,NOUN
spit,saliva,saliva,saliva,NOUN
spit,slobber,slobber,slobber,NOUN
spit,test dna,test,test,NOUN
spit,test dna,dna,dna,NOUN
splint,broken limb,broken,break,ADJ
splint,broken limb,limb,limb,NOUN
splint,secure broken bone,secure,secure,VERB
splint,secure broken bone,broken,broken,ADJ
splint,secure broken bone,bone,bone,NOUN
splint,secure broken post,secure,secure,VERB
splint,secure broken post,broken,broken,ADJ
splint,secure broken post,post,post,NOUN
splint,secure fractured bone,secure,secure,VERB
splint,secure fractured bone,fractured,fractured,ADJ
splint,secure fractured bone,bone,bone,NOUN
splint,sprained limb,sprained,sprain,VERB
splint,sprained limb,limb,limb,NOUN
splint,used to support a broken bone,used,use,VERB
splint,used to support a broken bone,support,support,VERB
splint,used to support a broken bone,broken,broken,VERB
splint,used to support a broken bone,bone,bone,NOUN
splinter,piece of wood,piece,piece,NOUN
splinter,piece of wood,wood,wood,NOUN
spokesman,brainwash,brainwash,brainwash,VERB
spokesman,to do errands,errands,errand,NOUN
spokesman,to do paperwork,paperwork,paperwork,NOUN
spokesman,to speak,speak,speak,VERB
sponge,use for painting,use,use,VERB
sponge,use for painting,painting,paint,VERB
sponge,wear down,wear,wear,VERB
sponge,wipe down counters,wipe,wipe,VERB
sponge,wipe down counters,counters,counter,NOUN
spool,creating a bonding between a grandma and grandchild,creating,create,VERB
spool,creating a bonding between a grandma and grandchild,bonding,bond,VERB
spool,creating a bonding between a grandma and grandchild,grandma,grandma,NOUN
spool,creating a bonding between a grandma and grandchild,grandchild,grandchild,NOUN
spool,making a garment,making,make,VERB
spool,making a garment,garment,garment,NOUN
spoon,run away with,run,run,VERB
spoon,to eat food with,eat,eat,VERB
spoon,to eat food with,food,food,NOUN
spoon,tool for eating,tool,tool,NOUN
spoon,tool for eating,eating,eating,VERB
sportswriter,attend games,attend,attend,VERB
sportswriter,attend games,games,game,NOUN
sportswriter,blogs,blogs,blog,NOUN
sportswriter,informative,informative,informative,ADJ
sportswriter,interview players,interview,interview,NOUN
sportswriter,interview players,players,player,NOUN
sportswriter,keep updated,keep,keep,VERB
sportswriter,keep updated,updated,update,VERB
sportswriter,magazines,magazines,magazine,NOUN
sportswriter,play by play,play,play,VERB
sportswriter,watch sports,watch,watch,VERB
sportswriter,watch sports,sports,sport,NOUN
sportswriter,watcher,watcher,watcher,NOUN
sportswriter,wedsites,wedsites,wedsite,NOUN
sportswriter,write articles,write,write,ADJ
sportswriter,write articles,articles,article,NOUN
spout,brake it,brake,brake,VERB
spout,cruet,cruet,cruet,NOUN
spout,fill a bathtub,fill,fill,VERB
spout,fill a bathtub,bathtub,bathtub,NOUN
spout,hose,hose,hose,NOUN
spout,lip projecting,lip,lip,NOUN
spout,lip projecting,projecting,project,VERB
spout,rain gutter,rain,rain,NOUN
spout,rain gutter,gutter,gutter,NOUN
spout,grole,grole,grole,NOUN
spout,run over it,run,run,VERB
spout,shoot water upward,shoot,shoot,ADJ
spout,shoot water upward,water,water,NOUN
spout,shoot water upward,upward,upward,NOUN
spout,to move liquids,move,move,VERB
spout,to move liquids,liquids,liquid,NOUN
spout,to pour out tea,pour,pour,VERB
spout,to pour out tea,tea,tea,NOUN
spout,to wash with,wash,wash,VERB
sprayer,airfreshener,airfreshener,airfreshener,NOUN
sprayer,put water in it,put,put,VERB
sprayer,put water in it,water,water,NOUN
sprayer,shoot out water,shoot,shoot,VERB
sprayer,shoot out water,water,water,NOUN
sprayer,skunk,skunk,skunk,NOUN
sprayer,spray cats,spray,spray,ADJ
sprayer,spray cats,cats,cat,NOUN
sprayer,to spray dangerous chemicals,spray,spray,VERB
sprayer,to spray dangerous chemicals,dangerous,dangerous,ADJ
sprayer,to spray dangerous chemicals,chemicals,chemical,NOUN
sprayer,to spray liquids,spray,spray,VERB
sprayer,to spray liquids,liquids,liquid,NOUN
spreader,spread something,spread,spread,VERB
spreader,to kill you,kill,kill,VERB
spreader,to spread things,spread,spread,VERB
springboard,give a boost,give,give,VERB
springboard,give a boost,boost,boost,NOUN
sprinkler,annoy neighbor's dog,annoy,annoy,VERB
sprinkler,annoy neighbor's dog,neighbor,neighbor,NOUN
sprinkler,annoy neighbor's dog,dog,dog,NOUN
sprinkler,device for irrigation,device,device,NOUN
sprinkler,device for irrigation,irrigation,irrigation,NOUN
sprinkler,lawns,lawns,lawn,NOUN
sprinkler,playing in water,playing,play,VERB
sprinkler,playing in water,water,water,NOUN
sprinkler,putting out fire,putting,put,VERB
sprinkler,putting out fire,fire,fire,NOUN
sprinkler,water garden,water,water,NOUN
sprinkler,water garden,garden,garden,NOUN
sprinkler,water grass,water,water,NOUN
sprinkler,water grass,grass,grass,NOUN
sprinkler,water yard,water,water,NOUN
sprinkler,water yard,yard,yard,NOUN
sprinkler,watering grass,watering,wate,VERB
sprinkler,watering grass,grass,grass,NOUN
sprinter,pacing,pacing,pace,VERB
sprinter,short distance running,short,short,ADJ
sprinter,short distance running,distance,distance,NOUN
sprinter,short distance running,running,run,VERB
sprinter,speed walk,speed,speed,NOUN
sprinter,speed walk,walk,walk,NOUN
spyglass,binoculars,binoculars,binocular,NOUN
spyglass,burning ants,burning,burn,VERB
spyglass,burning ants,ants,ant,NOUN
spyglass,hitting someone with,hitting,hit,VERB
spyglass,joking,joking,joke,VERB
spyglass,look through it.,look,look,VERB
spyglass,proof,proof,proof,NOUN
spyglass,view from far away,view,view,NOUN
squash,eat (the food),eat,eat,NOUN
squash,eat (the food),food,food,NOUN
squash,vegativble,vegativble,vegativble,NOUN
squash,savoring,savoring,savor,VERB
squash,sekk,sekk,sekk,VERB
squash,step on something,step,step,NOUN
squeegee,move water from one place to another,move,move,VERB
squeegee,move water from one place to another,water,water,NOUN
squeegee,move water from one place to another,place,place,NOUN
squeegee,rest head on it like pillow,rest,rest,VERB
squeegee,rest head on it like pillow,head,head,NOUN
squeegee,rest head on it like pillow,pillow,pillow,NOUN
squirrel,action of running up tree,action,action,NOUN
squirrel,action of running up tree,running,run,VERB
squirrel,action of running up tree,tree,tree,NOUN
squirrel,nest,nest,nest,NOUN
squirrel,regulate plant life,regulate,regulate,VERB
squirrel,regulate plant life,plant,plant,NOUN
squirrel,regulate plant life,life,life,NOUN
squirrel,take care of environment,take,take,VERB
squirrel,take care of environment,care,care,NOUN
squirrel,take care of environment,environment,environment,NOUN
squirrel,to train,train,train,VERB
squirrel,to use as companionship,use,use,VERB
squirrel,to use as companionship,companionship,companionship,NOUN
squirrel,used to help ecosystem,used,use,VERB
squirrel,used to help ecosystem,help,help,VERB
squirrel,used to help ecosystem,ecosystem,ecosystem,NOUN
stableman,clean animals,clean,clean,VERB
stableman,clean animals,animals,animal,NOUN
stableman,clean pens,clean,clean,VERB
stableman,clean pens,pens,pens,NOUN
stableman,direct animals,direct,direct,VERB
stableman,direct animals,animals,animal,NOUN
stableman,feed horses,feed,feed,NOUN
stableman,feed horses,horses,horse,NOUN
stableman,pick up hay,pick,pick,VERB
stableman,pick up hay,hay,hay,NOUN
staff,guide with it,guide,guide,NOUN
staff,hit with it,hit,hit,VERB
staff,use it for a costume,use,use,VERB
staff,use it for a costume,costume,costume,NOUN
staff,use it to guide with it,use,use,VERB
staff,use it to guide with it,guide,guide,VERB
staff,use it to herd animals,use,use,VERB
staff,use it to herd animals,herd,hered,NOUN
staff,use it to herd animals,animals,animal,NOUN
staff,wizardry,wizardry,wizardry,NOUN
stage,acted on,acted,act,VERB
stage,and musicals on them.,musicals,musical,NOUN
stage,you can perform on these as well.,perform,perform,VERB
stage,elevate people,elevate,elevate,VERB
stage,elevate people,people,people,NOUN
stage,present content,present,present,VERB
stage,present content,content,content,NOUN
stage,spotlight,spotlight,spotlight,NOUN
stage,you can watch concerts,watch,watch,VERB
stage,you can watch concerts,concerts,concert,NOUN
stagecoach,tansporting,tansporting,tansport,VERB
stair,climb to top bunk,climb,climb,VERB
stair,climb to top bunk,top,top,ADJ
stair,climb to top bunk,bunk,bunk,NOUN
stair,inaccessible for wheelchairs and strollers,inaccessible,inaccessible,ADJ
stair,inaccessible for wheelchairs and strollers,wheelchairs,wheelchair,NOUN
stair,inaccessible for wheelchairs and strollers,strollers,stroller,NOUN
stair,jump on it,jump,jump,VERB
stair,jumped over,jumped,jump,VERB
stair,lay on it,lay,lay,VERB
stair,to change level in a building,change,change,VERB
stair,to change level in a building,level,level,NOUN
stair,to change level in a building,building,building,NOUN
stair,to enter a raised building,enter,enter,VERB
stair,to enter a raised building,raised,raise,VERB
stair,to enter a raised building,building,building,NOUN
stair,to go to a lower entrance,go,go,VERB
stair,to go to a lower entrance,lower,lower,ADJ
stair,to go to a lower entrance,entrance,entrance,NOUN
stair,to go upstairs,go,go,VERB
stair,to reach something higher,reach,reach,VERB
staircase,business office,business,business,NOUN
staircase,business office,office,office,NOUN
staircase,walk up or down,walk,walk,VERB
stairs,can be fallen down,fallen,fall,VERB
stairs,can be painfully slid down,slid,slid,ADJ
stairs,can be used to bear crawl up,used,use,VERB
stairs,can be used to bear crawl up,bear,bear,VERB
stairs,can be used to bear crawl up,crawl,crawl,VERB
stairs,fall on,fall,fall,VERB
stairs,get to the next level of buildings,next,next,ADJ
stairs,get to the next level of buildings,level,level,NOUN
stairs,get to the next level of buildings,buildings,building,NOUN
stairs,gets you to a new level,new,new,ADJ
stairs,gets you to a new level,level,level,NOUN
stairs,getting to higher levels in buildings,higher,higher,ADJ
stairs,getting to higher levels in buildings,levels,level,NOUN
stairs,getting to higher levels in buildings,buildings,building,NOUN
stairs,walk up and down,walk,walk,VERB
stairwell,hurt yourself,hurt,hurt,VERB
stairwell,slide on the rail,slide,slide,VERB
stairwell,slide on the rail,rail,rail,NOUN
stairwell,travel to higher and lower levels of a building,travel,travel,VERB
stairwell,travel to higher and lower levels of a building,higher,higher,ADJ
stairwell,travel to higher and lower levels of a building,lower,lower,ADJ
stairwell,travel to higher and lower levels of a building,levels,level,NOUN
stairwell,travel to higher and lower levels of a building,building,building,NOUN
stairwell,vacuuming,vacuuming,vacuum,VERB
stake,claim,claim,claim,NOUN
stake,placehold,placehold,placehold,VERB
stake,pole,pole,pole,NOUN
stake,put in the ground,put,put,VERB
stake,put in the ground,ground,ground,NOUN
stake,putting up tents,putting,put,VERB
stake,putting up tents,tents,tent,NOUN
stake,secure an object,secure,secure,VERB
stake,secure an object,object,object,NOUN
stall,contain horse,contain,contain,VERB
stall,contain horse,horse,horse,NOUN
stall,contain someone using the bathroom,contain,contain,VERB
stall,contain someone using the bathroom,using,use,VERB
stall,contain someone using the bathroom,bathroom,bathroom,NOUN
stall,division,division,division,NOUN
stall,hold horses,hold,hold,VERB
stall,hold horses,horses,horse,NOUN
stall,take up time,take,take,VERB
stall,take up time,time,time,NOUN
stall,to urinate or defecate,urinate,urinate,VERB
stall,to urinate or defecate,defecate,defecate,VERB
stall,to withhold someone from going forward with something,withhold,withhold,VERB
stall,to withhold someone from going forward with something,going,go,VERB
stall,used by vendors to sell things,used,use,VERB
stall,used by vendors to sell things,vendors,vendor,NOUN
stall,used by vendors to sell things,sell,sell,VERB
stallion,but in stable,stable,stable,ADJ
stallion,put in pasture,put,put,VERB
stallion,put in pasture,pasture,pasture,NOUN
stallion,saddle,saddle,saddle,NOUN
stallion,to breed,breed,breed,VERB
stallion,to work on a ranch,work,work,VERB
stallion,to work on a ranch,ranch,ranch,NOUN
stamp,able to send cards,send,send,VERB
stamp,able to send cards,cards,card,NOUN
stamp,collectors item,collectors,collector,NOUN
stamp,collectors item,item,item,NOUN
stamp,document message,document,document,NOUN
stamp,document message,message,message,NOUN
stamp,food stamps,food,food,NOUN
stamp,food stamps,stamps,stamp,NOUN
stamp,mail things,mail,mail,NOUN
stamp,mailing,mailing,mail,VERB
stamp,mark someone,mark,mark,VERB
stamp,mark time,mark,mark,NOUN
stamp,mark time,time,time,NOUN
stamp,peep hole cover,peep,peep,VERB
stamp,peep hole cover,hole,hole,NOUN
stamp,peep hole cover,cover,cover,NOUN
stamp,postage,postage,postage,NOUN
stamp,send out mail,send,send,VERB
stamp,send out mail,mail,mail,NOUN
stamp,signature,signature,signature,NOUN
stamp,to certify documents,certify,certify,VERB
stamp,to certify documents,documents,document,NOUN
stamp,to mail letters,mail,mail,NOUN
stamp,to mail letters,letters,letter,NOUN
staple,attaching paper,attaching,attach,VERB
staple,attaching paper,paper,paper,NOUN
staple,holding papers together,holding,hold,VERB
staple,holding papers together,papers,papers,NOUN
staple,pulling out,pulling,pull,VERB
staple,staple papers,staple,staple,NOUN
staple,staple papers,papers,papers,NOUN
staple,stapling,stapling,stapl,VERB
stapler,remove stapled papers,remove,remove,VERB
stapler,remove stapled papers,stapled,staple,VERB
stapler,remove stapled papers,papers,papers,NOUN
stapler,staple paper,staple,staple,NOUN
stapler,staple paper,paper,paper,NOUN
stapler,staple paper with,staple,staple,NOUN
stapler,staple paper with,paper,paper,NOUN
stapler,to connect pieces of paper together,connect,connect,VERB
stapler,to connect pieces of paper together,pieces,piece,NOUN
stapler,to connect pieces of paper together,paper,paper,NOUN
stapler,to hold papers together,hold,hold,VERB
stapler,to hold papers together,papers,papers,NOUN
stapler,to make bulletin boards,make,make,VERB
stapler,to make bulletin boards,bulletin,bulletin,NOUN
stapler,to make bulletin boards,boards,boards,NOUN
stapler,to use as a paperweight,use,use,VERB
stapler,to use as a paperweight,paperweight,paperweight,NOUN
starch,indulge,indulge,indulge,NOUN
stationary,enclosing,enclosing,enclose,VERB
stationary,hickup,hickup,hickup,VERB
stationary,inviting,inviting,invite,VERB
stationary,stay still,stay,stay,VERB
stationery,can be used as a thank-you letter,used,use,VERB
stationery,can be used as a thank-you letter,thank,thank,NOUN
stationery,can be used as a thank-you letter,letter,letter,NOUN
stationery,cna be used to address people,used,use,VERB
stationery,cna be used to address people,address,address,VERB
stationery,cna be used to address people,people,people,NOUN
stationery,can be written on,written,write,VERB
stationery,firm,firm,firm,NOUN
stationery,for basic things,basic,basic,ADJ
stationmaster,expert,expert,expert,NOUN
stationmaster,railroad,railroad,railroad,NOUN
stationmaster,railways controller,railways,railway,NOUN
stationmaster,railways controller,controller,controller,NOUN
statue,meaning,meaning,mean,VERB
statue,signify meaning,signify,signify,ADJ
statue,signify meaning,meaning,meaning,NOUN
statue,taste if you're brave enough,taste,taste,VERB
statue,taste if you're brave enough,brave,brave,ADJ
statue,tourist,tourist,tourist,NOUN
statuette,to take pictures of it,take,take,VERB
statuette,to take pictures of it,pictures,picture,NOUN
steamboat,carry passengers,carry,carry,VERB
steamboat,carry passengers,passengers,passengers,NOUN
steamboat,haul things,haul,haul,ADJ
steamboat,party location,party,party,NOUN
