Username,Trial,Condition.Number,Condition.Notes,Stimuli.Cue,Procedure.Item,Procedure.Max.Time,Procedure.Min.Time,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,affordance_lemma,POS,Lemma
w10033367_mel,37,2,List 52,veranda,1558,-,-,14036,13302,13741,idk,id,id,NN,id
w10033367_mel,38,2,List 52,cooler,1537,-,-,8521,3124,8302,cooling,cooling,cool,VBG,cool
w10033367_mel,38,2,List 52,cooler,1537,-,-,8521,3124,8302,storage,storage,storage,NN,storage
w10033367_mel,39,2,List 52,olive,1545,-,-,5776,2235,5270,decor,decor,decor,NN,decor
w10033367_mel,39,2,List 52,olive,1545,-,-,5776,2235,5270,flavor,flavor,flavor,NN,flavor
w10033367_mel,40,2,List 52,festival,1533,-,-,5031,1490,4432,fun,fun,fun,NN,fun
w10033367_mel,40,2,List 52,festival,1533,-,-,5031,1490,4432,enjoyment,enjoyment,enjoyment,JJ,enjoyment
w10034269_mlg,11,5,List 55,chicken,1631,-,-,17993,1238,5298,eat,eat,eat,NN,eat
w10034269_mlg,11,5,List 55,chicken,1631,-,-,17993,1238,5298,cook,cook,cook,NN,cook
w10034269_mlg,11,5,List 55,chicken,1631,-,-,17993,1238,5298,sell,sell,sell,VBP,sell
w10034269_mlg,12,5,List 55,customer,1643,-,-,13738,2316,13519,cater,cater,cater,JJR,cater
w10034269_mlg,12,5,List 55,customer,1643,-,-,13738,2316,13519,wait,wait,wait,NN,wait
w10034269_mlg,12,5,List 55,customer,1643,-,-,13738,2316,13519,sell,sell,sell,VBP,sell
w10034269_mlg,12,5,List 55,customer,1643,-,-,13738,2316,13519,stuff,stuff,stuff,NNS,stuff
w10034269_mlg,12,5,List 55,customer,1643,-,-,13738,2316,13519,make,make,make,VBP,make
w10034269_mlg,12,5,List 55,customer,1643,-,-,13738,2316,13519,money,money,money,NN,money
w10034269_mlg,13,5,List 55,basement,1638,-,-,14392,1928,8554,store,store,store,NN,store
w10034269_mlg,13,5,List 55,basement,1638,-,-,14392,1928,8554,things,things,thing,NNS,thing
w10034269_mlg,13,5,List 55,basement,1638,-,-,14392,1928,8554,place,place,place,VBP,place
w10034269_mlg,13,5,List 55,basement,1638,-,-,14392,1928,8554,shelter,shelter,shelter,NN,shelter
w10034269_mlg,13,5,List 55,basement,1638,-,-,14392,1928,8554,hangout,hangout,hangout,NN,hangout
w10034269_mlg,13,5,List 55,basement,1638,-,-,14392,1928,8554,spot,spot,spot,NN,spot
w10034269_mlg,14,5,List 55,shrimp,1626,-,-,32032,2231,31437,cook,cook,cook,NN,cook
w10034269_mlg,14,5,List 55,shrimp,1626,-,-,32032,2231,31437,add,add,add,VBP,add
w10034269_mlg,14,5,List 55,shrimp,1626,-,-,32032,2231,31437,dish,dish,dish,JJ,dish
w10034269_mlg,14,5,List 55,shrimp,1626,-,-,32032,2231,31437,eat,eat,eat,NN,eat
w10034269_mlg,16,5,List 55,scab,1632,-,-,14771,1817,14548,heals,heals,heal,NNS,heals
w10034269_mlg,16,5,List 55,scab,1632,-,-,14771,1817,14548,sore,sore,sore,VBP,sore
w10034269_mlg,16,5,List 55,scab,1632,-,-,14771,1817,14548,used,used,use,JJ,used
w10034269_mlg,16,5,List 55,scab,1632,-,-,14771,1817,14548,make,make,make,NN,make
w10034269_mlg,16,5,List 55,scab,1632,-,-,14771,1817,14548,skin,skin,skin,NN,skin
w10034269_mlg,16,5,List 55,scab,1632,-,-,14771,1817,14548,better,better,good,RBR,well
w10034269_mlg,17,5,List 55,steel,1650,-,-,15738,2851,15120,make,make,make,VBP,make
w10034269_mlg,17,5,List 55,steel,1650,-,-,15738,2851,15120,bridges,bridges,bridge,NNS,bridge
w10034269_mlg,17,5,List 55,steel,1650,-,-,15738,2851,15120,buildings,buildings,building,NNS,building
w10034269_mlg,17,5,List 55,steel,1650,-,-,15738,2851,15120,used,used,use,VBN,use
w10034269_mlg,17,5,List 55,steel,1650,-,-,15738,2851,15120,construction,construction,construction,NN,construction
w10034269_mlg,20,5,List 55,entertainer,1624,-,-,28427,1746,8241,make,make,make,VBP,make
w10034269_mlg,20,5,List 55,entertainer,1624,-,-,28427,1746,8241,money,money,money,NN,money
w10034269_mlg,20,5,List 55,entertainer,1624,-,-,28427,1746,8241,make,make,make,NN,make
w10034269_mlg,20,5,List 55,entertainer,1624,-,-,28427,1746,8241,movies,movies,movie,NNS,movie
w10034269_mlg,22,5,List 55,pearl,1622,-,-,20125,1861,19954,make,make,make,VBP,make
w10034269_mlg,22,5,List 55,pearl,1622,-,-,20125,1861,19954,jewelry,jewelry,jewelry,NN,jewelry
w10034269_mlg,22,5,List 55,pearl,1622,-,-,20125,1861,19954,sell,sell,sell,NNS,sell
w10034269_mlg,22,5,List 55,pearl,1622,-,-,20125,1861,19954,make,make,make,VBP,make
w10034269_mlg,22,5,List 55,pearl,1622,-,-,20125,1861,19954,necklaces,necklaces,necklace,NNS,necklace
w10034269_mlg,24,5,List 55,brandy,1633,-,-,14395,1506,13931,make,make,make,VBP,make
w10034269_mlg,24,5,List 55,brandy,1633,-,-,14395,1506,13931,drinks,drinks,drink,NNS,drink
w10034269_mlg,24,5,List 55,brandy,1633,-,-,14395,1506,13931,add,add,add,VB,add
w10034269_mlg,24,5,List 55,brandy,1633,-,-,14395,1506,13931,food,food,food,NN,food
w10034269_mlg,25,5,List 55,chowder,1634,-,-,23878,15208,18081,add,add,add,VB,add
w10034269_mlg,25,5,List 55,chowder,1634,-,-,23878,15208,18081,food,food,food,NN,food
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,store,store,store,NN,store
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,books,books,book,NNS,book
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,rent,rent,rend,VB,rent
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,books,books,book,NNS,book
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,people,people,people,NNS,people
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,place,place,place,VBP,place
w10034269_mlg,26,5,List 55,library,1630,-,-,9440,1309,9108,study,study,study,NN,study
w10034269_mlg,27,5,List 55,stairs,1644,-,-,7392,1141,7218,walk,walk,walk,VBP,walk
w10034269_mlg,27,5,List 55,stairs,1644,-,-,7392,1141,7218,get,get,get,VBP,get
w10034269_mlg,27,5,List 55,stairs,1644,-,-,7392,1141,7218,next,next,next,JJ,next
w10034269_mlg,27,5,List 55,stairs,1644,-,-,7392,1141,7218,level,level,level,NN,level
w10034269_mlg,27,5,List 55,stairs,1644,-,-,7392,1141,7218,buildings,buildings,building,NNS,building
w10034269_mlg,28,5,List 55,ship,1636,-,-,11062,2405,10808,carry,carry,carry,VBP,carry
w10034269_mlg,28,5,List 55,ship,1636,-,-,11062,2405,10808,stuff,stuff,stuff,JJ,stuff
w10034269_mlg,28,5,List 55,ship,1636,-,-,11062,2405,10808,water,water,water,NN,water
w10034269_mlg,28,5,List 55,ship,1636,-,-,11062,2405,10808,place,place,place,NN,place
w10034269_mlg,28,5,List 55,ship,1636,-,-,11062,2405,10808,go,go,go,VBP,go
w10034269_mlg,28,5,List 55,ship,1636,-,-,11062,2405,10808,vacation,vacation,vacation,NN,vacation
w10034269_mlg,29,5,List 55,dishwater,1639,-,-,11417,2028,11213,wash,wash,wash,NN,wash
w10034269_mlg,29,5,List 55,dishwater,1639,-,-,11417,2028,11213,dishes,dishes,dish,NNS,dish
w10034269_mlg,29,5,List 55,dishwater,1639,-,-,11417,2028,11213,make,make,make,VBP,make
w10034269_mlg,29,5,List 55,dishwater,1639,-,-,11417,2028,11213,things,things,thing,NNS,thing
w10034269_mlg,29,5,List 55,dishwater,1639,-,-,11417,2028,11213,clean,clean,clean,JJ,clean
w10034269_mlg,30,5,List 55,leash,1646,-,-,7216,2572,6991,walk,walk,walk,VBP,walk
w10034269_mlg,30,5,List 55,leash,1646,-,-,7216,2572,6991,dog,dog,dog,JJ,dog
w10034269_mlg,30,5,List 55,leash,1646,-,-,7216,2572,6991,tie,tie,tie,NN,tie
w10034269_mlg,30,5,List 55,leash,1646,-,-,7216,2572,6991,stuff,stuff,stuff,NN,stuff
w10034269_mlg,31,5,List 55,computer,1628,-,-,10117,5804,9455,work,work,work,NN,work
w10034269_mlg,31,5,List 55,computer,1628,-,-,10117,5804,9455,use,use,use,NN,use
w10034269_mlg,31,5,List 55,computer,1628,-,-,10117,5804,9455,internet,internet,internet,NN,internet
w10034269_mlg,33,5,List 55,altar,1640,-,-,7450,1404,6890,walk,walk,walk,NN,walk
w10034269_mlg,33,5,List 55,altar,1640,-,-,7450,1404,6890,used,used,use,VBN,use
w10034269_mlg,33,5,List 55,altar,1640,-,-,7450,1404,6890,churche,church,church,NN,church
w10034269_mlg,35,5,List 55,stationery,1645,-,-,7693,1357,7544,basic,basic,basic,JJ,basic
w10034269_mlg,35,5,List 55,stationery,1645,-,-,7693,1357,7544,things,things,thing,NNS,thing
w10034269_mlg,35,5,List 55,stationery,1645,-,-,7693,1357,7544,write,write,write,VBP,write
w10034269_mlg,35,5,List 55,stationery,1645,-,-,7693,1357,7544,things,things,thing,NNS,thing
w10034269_mlg,37,5,List 55,rook,1637,-,-,5382,2669,5203,place,place,place,NN,place
w10034269_mlg,37,5,List 55,rook,1637,-,-,5382,2669,5203,put,put,put,VBD,put
w10034269_mlg,37,5,List 55,rook,1637,-,-,5382,2669,5203,things,things,thing,NNS,thing
w10034269_mlg,38,5,List 55,soy,1648,-,-,19310,12061,19138,add,add,add,VBP,add
w10034269_mlg,38,5,List 55,soy,1648,-,-,19310,12061,19138,chinese,chinese,chinese,JJ,chinese
w10034269_mlg,38,5,List 55,soy,1648,-,-,19310,12061,19138,food,food,food,NN,food
w10034269_mlg,39,5,List 55,teammate,1625,-,-,9146,3441,8944,works,works,work,NNS,work
w10034269_mlg,39,5,List 55,teammate,1625,-,-,9146,3441,8944,team,team,team,NN,team
w10034269_mlg,40,5,List 55,shuffleboard,1647,-,-,3771,2945,3608,game,game,game,NN,game
w10035140_jdd,11,1,List 51,infant,1513,-,-,32403,7918,31941,holding,holding,hold,VBG,hold
w10035140_jdd,11,1,List 51,infant,1513,-,-,32403,7918,31941,rocking,rocking,rock,VBG,rock
w10035140_jdd,11,1,List 51,infant,1513,-,-,32403,7918,31941,feeding,feeding,feed,VBG,feed
w10035140_jdd,11,1,List 51,infant,1513,-,-,32403,7918,31941,clothing,clothing,clothe,NN,clothing
w10035140_jdd,11,1,List 51,infant,1513,-,-,32403,7918,31941,carrying,carrying,carry,VBG,carry
w10035140_jdd,12,1,List 51,poet,1519,-,-,53352,10047,53186,assembly,assembly,assembly,RB,assembly
w10035140_jdd,12,1,List 51,poet,1519,-,-,53352,10047,53186,spoken,spoken,speak,VBN,speak
w10035140_jdd,12,1,List 51,poet,1519,-,-,53352,10047,53186,words,words,word,NNS,word
w10035140_jdd,12,1,List 51,poet,1519,-,-,53352,10047,53186,talent,talent,talent,NN,talent
w10035140_jdd,12,1,List 51,poet,1519,-,-,53352,10047,53186,shows,shows,show,VBZ,show
w10035140_jdd,12,1,List 51,poet,1519,-,-,53352,10047,53186,presentations,presentations,presentation,NNS,presentation
w10035140_jdd,13,1,List 51,yarn,1506,-,-,20574,1933,19288,blankets,blankets,blanket,NNS,blanket
w10035140_jdd,13,1,List 51,yarn,1506,-,-,20574,1933,19288,cats,cats,cat,VBP,cat
w10035140_jdd,13,1,List 51,yarn,1506,-,-,20574,1933,19288,towels,towels,towel,NNS,towel
w10035140_jdd,13,1,List 51,yarn,1506,-,-,20574,1933,19288,quilts,quilts,quilt,NNS,quilt
w10035140_jdd,14,1,List 51,stepson,1524,-,-,26328,6321,20902,mowing,mowing,mow,VBG,mow
w10035140_jdd,14,1,List 51,stepson,1524,-,-,26328,6321,20902,yard,yard,yard,RB,yard
w10035140_jdd,14,1,List 51,stepson,1524,-,-,26328,6321,20902,babysitting,babysitting,babysitting,VBG,babysitting
w10035140_jdd,14,1,List 51,stepson,1524,-,-,26328,6321,20902,taking,taking,take,VBG,take
w10035140_jdd,14,1,List 51,stepson,1524,-,-,26328,6321,20902,trash,trash,trash,JJ,trash
w10035140_jdd,15,1,List 51,urinal,1515,-,-,19097,3175,6655,tinkle,tinkle,tinkle,NN,tinkle
w10035140_jdd,16,1,List 51,babe,1509,-,-,69799,66112,69250,looking,looking,look,VBG,look
w10035140_jdd,17,1,List 51,policeman,1512,-,-,22979,4033,22735,survievelence,subservience,subservience,NN,subservience
w10035140_jdd,18,1,List 51,xylophone,1504,-,-,21575,11857,14437,music,music,music,NN,music
w10035140_jdd,18,1,List 51,xylophone,1504,-,-,21575,11857,14437,band,band,band,NN,band
w10035140_jdd,19,1,List 51,scapula,1525,-,-,35674,3763,34454,surgery,surgery,surgery,NN,surgery
w10035140_jdd,19,1,List 51,scapula,1525,-,-,35674,3763,34454,movement,movement,movement,NN,movement
w10035140_jdd,20,1,List 51,sofa,1527,-,-,16548,1444,16174,sitting,sitting,sit,VBG,sit
w10035140_jdd,20,1,List 51,sofa,1527,-,-,16548,1444,16174,sleeping,sleeping,sleep,VBG,sleep
w10035140_jdd,20,1,List 51,sofa,1527,-,-,16548,1444,16174,watching,watching,watch,VBG,watch
w10035140_jdd,20,1,List 51,sofa,1527,-,-,16548,1444,16174,tv,tv,tv,NN,tv
w10035140_jdd,20,1,List 51,sofa,1527,-,-,16548,1444,16174,relaxing,relaxing,relax,VBG,relax
w10035140_jdd,21,1,List 51,proprietor,1521,-,-,34334,27861,34159,renting,renting,rent,VBG,rent
w10035140_jdd,21,1,List 51,proprietor,1521,-,-,34334,27861,34159,buying,buying,buy,VBG,buy
w10035140_jdd,22,1,List 51,shaving,1511,-,-,27947,23819,27776,moisturizing,moisturizing,moisturize,VBG,moisturize
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,eating,eating,eat,VBG,eat
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,throwing,throwing,throw,VBG,throw
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,mushing,mushing,mushing,VBG,mush
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,baking,baking,bake,VBG,bake
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,cooling,cooling,cool,VBG,cool
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,heating,heating,heat,VBG,heat
w10035140_jdd,23,1,List 51,muffin,1523,-,-,36859,1109,36377,mixing,mixing,mix,VBG,mix
w10035140_jdd,24,1,List 51,cabdriver,1505,-,-,8599,2089,7407,riding,riding,ride,VBG,rid
w10035140_jdd,24,1,List 51,cabdriver,1505,-,-,8599,2089,7407,paying,paying,pay,VBG,pay
w10035140_jdd,24,1,List 51,cabdriver,1505,-,-,8599,2089,7407,talking,talking,talk,VBG,talk
w10035140_jdd,25,1,List 51,staple,1516,-,-,7824,2012,6642,stapling,stapling,staple,VBG,staple
w10035140_jdd,25,1,List 51,staple,1516,-,-,7824,2012,6642,pulling,pulling,pull,VBG,pull
w10035140_jdd,26,1,List 51,deliverer,1522,-,-,8403,1642,8002,paying,paying,pay,VBG,pay
w10035140_jdd,26,1,List 51,deliverer,1522,-,-,8403,1642,8002,tipping,tipping,tip,VBG,tip
w10035140_jdd,26,1,List 51,deliverer,1522,-,-,8403,1642,8002,talking,talking,talk,VBG,talk
w10035140_jdd,27,1,List 51,blackboard,1507,-,-,17471,1309,17179,writing,writing,write,VBG,write
w10035140_jdd,27,1,List 51,blackboard,1507,-,-,17471,1309,17179,erasing,erasing,erase,VBG,erase
w10035140_jdd,27,1,List 51,blackboard,1507,-,-,17471,1309,17179,cleaning,cleaning,clean,VBG,clean
w10035140_jdd,28,1,List 51,banjo,1514,-,-,11448,1788,11038,strumming,strumming,strum,VBG,strum
w10035140_jdd,28,1,List 51,banjo,1514,-,-,11448,1788,11038,hitting,hitting,hit,VBG,hit
w10035140_jdd,28,1,List 51,banjo,1514,-,-,11448,1788,11038,breaking,breaking,break,VBG,break
w10035140_jdd,29,1,List 51,glass,1531,-,-,27332,1387,26879,drinking,drinking,drink,VBG,drink
w10035140_jdd,29,1,List 51,glass,1531,-,-,27332,1387,26879,cleaning,cleaning,clean,VBG,clean
w10035140_jdd,29,1,List 51,glass,1531,-,-,27332,1387,26879,looking,looking,look,VBG,look
w10035140_jdd,29,1,List 51,glass,1531,-,-,27332,1387,26879,washing,washing,wash,VBG,wash
w10035140_jdd,29,1,List 51,glass,1531,-,-,27332,1387,26879,breaking,breaking,break,VBG,break
w10035140_jdd,30,1,List 51,girdle,1508,-,-,10431,2454,9660,pulling,pulling,pull,VBG,pull
w10035140_jdd,30,1,List 51,girdle,1508,-,-,10431,2454,9660,putting,putting,putting,VBG,put
w10035140_jdd,30,1,List 51,girdle,1508,-,-,10431,2454,9660,taking,taking,take,VBG,take
w10035140_jdd,31,1,List 51,sapphire,1530,-,-,6235,2587,4689,looking,looking,look,VBG,look
w10035140_jdd,32,1,List 51,candle,1502,-,-,21576,1927,18342,lighting,lighting,light,VBG,light
w10035140_jdd,32,1,List 51,candle,1502,-,-,21576,1927,18342,extinguishing,extinguishing,extinguish,VBG,extinguish
w10035140_jdd,32,1,List 51,candle,1502,-,-,21576,1927,18342,moving,moving,move,VBG,move
w10035140_jdd,33,1,List 51,playwright,1503,-,-,9388,1608,8342,reading,reading,read,VBG,read
w10035140_jdd,33,1,List 51,playwright,1503,-,-,9388,1608,8342,acting,acting,act,VBG,act
w10035140_jdd,33,1,List 51,playwright,1503,-,-,9388,1608,8342,copywriting,copywriting,copy write,VBG,copywriting
w10035140_jdd,34,1,List 51,mayo,1518,-,-,24119,2522,16290,sandwiches,sandwiches,sandwich,NNS,sandwich
w10035140_jdd,34,1,List 51,mayo,1518,-,-,24119,2522,16290,burgers,burgers,burgers,NNS,burger
w10035140_jdd,34,1,List 51,mayo,1518,-,-,24119,2522,16290,sauces,sauces,sauce,NNS,sauce
w10035140_jdd,34,1,List 51,mayo,1518,-,-,24119,2522,16290,marinating,marinating,marinate,VBG,marinate
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,locking,locking,lock,VBG,lock
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,doors,doors,door,NNS,door
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,grading,grading,grade,VBG,grade
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,tests,tests,test,NNS,test
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,securing,securing,secure,VBG,secure
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,journals,journals,journal,NNS,journal
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,locking,locking,lock,VBG,lock
w10035140_jdd,35,1,List 51,key,1528,-,-,51995,1683,51766,carsl,cars,car,NNS,car
w10035140_jdd,36,1,List 51,wheelbarrow,1529,-,-,14919,2492,14614,transporting,transporting,transport,VBG,transport
w10035140_jdd,36,1,List 51,wheelbarrow,1529,-,-,14919,2492,14614,pushing,pushing,push,VBG,push
w10035140_jdd,36,1,List 51,wheelbarrow,1529,-,-,14919,2492,14614,pulling,pulling,pull,VBG,pull
w10035140_jdd,36,1,List 51,wheelbarrow,1529,-,-,14919,2492,14614,riding,riding,ride,VBG,rid
w10035140_jdd,37,1,List 51,cider,1510,-,-,10146,2756,7284,drinking,drinking,drink,VBG,drink
w10035140_jdd,37,1,List 51,cider,1510,-,-,10146,2756,7284,cooking,cooking,cook,VBG,cook
w10035140_jdd,38,1,List 51,featherbed,1517,-,-,9791,1945,9473,sleeping,sleeping,sleep,VBG,sleep
w10035140_jdd,38,1,List 51,featherbed,1517,-,-,9791,1945,9473,relaxing,relaxing,relax,VBG,relax
w10035140_jdd,39,1,List 51,chili,1520,-,-,10569,1193,10449,eating,eating,eat,VBG,eat
w10035140_jdd,39,1,List 51,chili,1520,-,-,10569,1193,10449,cooking,cooking,cook,VBG,cook
w10035140_jdd,39,1,List 51,chili,1520,-,-,10569,1193,10449,mixing,mixing,mix,VBG,mix
w10035140_jdd,39,1,List 51,chili,1520,-,-,10569,1193,10449,adding,adding,add,VBG,add
w10035140_jdd,39,1,List 51,chili,1520,-,-,10569,1193,10449,ingredients,ingredients,ingredient,NNS,ingredient
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,smelling,smelling,smell,VBG,smell
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,eating,eating,eat,VBG,eat
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,cutting,cutting,cut,VBG,cut
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,mincing,mincing,mince,VBG,mince
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,smashing,smashing,smash,VBG,smash
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,pulsing,pulsing,pulse,VBG,pulse
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,blending,blending,blend,VBG,blend
w10035140_jdd,40,1,List 51,onion,1526,-,-,31962,2360,31726,roasting,roasting,roast,VBG,roast
w10035486_ams,11,25,List 50,Ladder,1498,-,-,38325,5687,29427,climb,climb,climb,NN,climb
w10035486_ams,11,25,List 50,Ladder,1498,-,-,38325,5687,29427,carry,carry,carry,NN,carry
w10035486_ams,11,25,List 50,Ladder,1498,-,-,38325,5687,29427,stand,stand,stand,VBP,stand
w10035486_ams,12,25,List 50,sombrero,1493,-,-,22188,4761,12403,wear,wear,wear,JJ,wear
w10035486_ams,12,25,List 50,sombrero,1493,-,-,22188,4761,12403,toss,toss,toss,IN,toss
w10035486_ams,14,25,List 50,wildcat,1475,-,-,12818,7323,9761,run,run,run,VBN,run
w10035486_ams,15,25,List 50,pineapple,1478,-,-,12326,2215,8997,eat,eat,eat,NN,eat
w10035486_ams,15,25,List 50,pineapple,1478,-,-,12326,2215,8997,cut,cut,cut,NN,cut
w10035486_ams,15,25,List 50,pineapple,1478,-,-,12326,2215,8997,grow,grow,grow,NN,grow
w10035486_ams,16,25,List 50,necktie,1483,-,-,4694,2722,3332,wear,wear,wear,IN,wear
w10035486_ams,17,25,List 50,drywall,1482,-,-,10236,5697,9000,breakdown,breakdown,breakdown,JJ,breakdown
w10035486_ams,17,25,List 50,drywall,1482,-,-,10236,5697,9000,form,form,form,NN,form
w10035486_ams,19,25,List 50,coin,1486,-,-,9170,1839,8386,toss,toss,toss,NN,toss
w10035486_ams,19,25,List 50,coin,1486,-,-,9170,1839,8386,spend,spend,spend,VBP,spend
w10035486_ams,19,25,List 50,coin,1486,-,-,9170,1839,8386,trade,trade,trade,NN,trade
w10035486_ams,20,25,List 50,forehead,1476,-,-,20275,8844,19671,headbut,headbutt,headbutt,NN,headbutt
w10035486_ams,20,25,List 50,forehead,1476,-,-,20275,8844,19671,soccer,soccer,soccer,NN,soccer
w10035486_ams,20,25,List 50,forehead,1476,-,-,20275,8844,19671,ball,ball,ball,NN,ball
w10035486_ams,21,25,List 50,pudding,1497,-,-,2893,1816,2190,eat,eat,eat,NN,eat
w10035486_ams,23,25,List 50,potato,1484,-,-,2530,1526,1950,eat,eat,eat,NN,eat
w10035486_ams,24,25,List 50,saddle,1500,-,-,3014,1689,2335,sit,sit,sit,NN,sit
w10035486_ams,25,25,List 50,shavings,1499,-,-,8424,5580,7462,throw,throw,throw,VB,throw
w10035486_ams,25,25,List 50,shavings,1499,-,-,8424,5580,7462,away,away,away,RB,away
w10035486_ams,26,25,List 50,orange,1490,-,-,3241,1865,2205,eat,eat,eat,JJ,eat
w10035486_ams,27,25,List 50,celery,1485,-,-,2374,1390,1759,eat,eat,eat,NN,eat
w10035486_ams,28,25,List 50,needle,1496,-,-,4333,3154,3606,sew,sew,sew,NN,sew
w10035486_ams,29,25,List 50,cliff,1495,-,-,3375,1876,2689,climb,climb,climb,NNS,climb
w10035486_ams,30,25,List 50,metal,1492,-,-,11861,7900,10997,make,make,make,VBP,make
w10035486_ams,30,25,List 50,metal,1492,-,-,11861,7900,10997,jewelry,jewelry,jewelry,NN,jewelry
w10035486_ams,31,25,List 50,corset,1494,-,-,9170,6289,8481,wear,wear,wear,NN,wear
w10035486_ams,31,25,List 50,corset,1494,-,-,9170,6289,8481,tighten,tighten,tighten,JJ,tighten
