Stimuli.Cue,affordance_parsed,word,lemma,POS,School
bandage,healing,healing,heal,VERB,UCONN
bandage,sealing,sealing,sea,VERB,UCONN
bandage,ripping off,ripping,rip,VERB,UCONN
bandage,protecting,protecting,protect,VERB,UCONN
coffee,drink,drink,drink,VERB,UCONN
coffee,brew,brew,brew,VERB,UCONN
coffee,grow,grow,grow,VERB,UCONN
coffee,make,make,make,VERB,UCONN
sweatband,wear,wear,wear,VERB,UCONN
sweatband,receive,receive,receive,VERB,UCONN
sweatband,give,give,give,VERB,UCONN
sweatband,use,use,use,VERB,UCONN
gingerbread,eat,eat,eat,VERB,UCONN
gingerbread,make,make,make,VERB,UCONN
gingerbread,cook,cook,cake,VERB,UCONN
gingerbread,decorate,decorate,decorate,VERB,UCONN
booklet,read,read,read,VERB,UCONN
booklet,create,create,create,VERB,UCONN
booklet,write,write,write,VERB,UCONN
booklet,use,use,use,VERB,UCONN
hookers,use,use,use,VERB,UCONN
hookers,buy,buy,buy,VERB,UCONN
antique,sell,sell,sell,VERB,UCONN
antique,buy,buy,buy,VERB,UCONN
antique,trade,trade,trade,VERB,UCONN
antique,polish,polish,polish,VERB,UCONN
rose,smell,smell,smell,VERB,UCONN
rose,give,give,give,VERB,UCONN
rose,receive,receive,receive,VERB,UCONN
rose,plant,plant,plant,VERB,UCONN
rose,grow,grow,grow,VERB,UCONN
lifebuoy,use,use,use,VERB,UCONN
lifebuoy,give ,give,give,VERB,UCONN
tourniquet,use,use,use,VERB,UCONN
track,run,run,run,VERB,UCONN
track,count,count,count,VERB,UCONN
cleavers,use,use,use,VERB,UCONN
beaker,measure,measure,measure,VERB,UCONN
beaker,pour,pour,pour,VERB,UCONN
burlap,sow,sow,sow,VERB,UCONN
tuna,eat,eat,eat,VERB,UCONN
tuna,cook,cook,cake,VERB,UCONN
tuna,catch,catch,catch,VERB,UCONN
tuna,make,make,make,VERB,UCONN
fish,eat,eat,eat,VERB,UCONN
fish,cook,cook,cake,VERB,UCONN
fish,catch,catch,catch,VERB,UCONN
fish,feed,feed,feed,VERB,UCONN
fish,take care of,take,take,VERB,UCONN
fish,take care of,care,care,VERB,UCONN
husk,protect,protect,protect,VERB,UCONN
shopper,buy,buy,buy,VERB,UCONN
shopper,walk,walk,walk,VERB,UCONN
shopper,advertise,advertise,advertise,VERB,UCONN
pedometer,track,track,track,VERB,UCONN
pedometer,regulate,regulate,regulate,VERB,UCONN
scotch,drink,drink,drink,VERB,UCONN
scotch,buy,buy,buy,VERB,UCONN
scotch,buy for,buy,buy,VERB,UCONN
shingle,install,install,install,ADV,UCONN
shingle,replace,replace,replace,VERB,UCONN
dressmaker,hire,hire,hire,VERB,UCONN
dressmaker,pay,pay,pay,VERB,UCONN
crankshaft,use,use,use,VERB,UCONN
crankshaft,repair,repair,repair,VERB,UCONN
crankshaft,replse,repulse,repulse,VERB,UCONN
dictionary,read,read,read,VERB,UCONN
dictionary,look at,look,look,VERB,UCONN
dictionary,reference,reference,reference,VERB,UCONN
mantel,storage,storage,store,VERB,UCONN
mantel,decorations,decorations,decorate,VERB,UCONN
mantel,as a shelf,shelf,shelf,VERB,UCONN
bistro,eat,eat,eat,VERB,UCONN
bistro,dine,dine,dine,VERB,UCONN
bistro,dates,dates,date,VERB,UCONN
bistro,drink,drink,drink,VERB,UCONN
bistro,smile,smile,smile,VERB,UCONN
bistro,laugh,laugh,laugh,VERB,UCONN
museum,look around,look,look,VERB,UCONN
museum,look around,around,around,ADV,UCONN
museum,spend the day,spend,spend day,VERB,UCONN
weaponry,use,use,use,VERB,UCONN
weaponry,give,give,give,VERB,UCONN
weaponry,receive ,receive,receive,VERB,UCONN
tinderbox,fires,fires,fire,VERB,UCONN
tinderbox,survival,survival,survive,VERB,UCONN
heads,thinking,thinking,think,VERB,UCONN
heads,function,function,function,NOUN,UCONN
rope,pull,pull,pull,VERB,UCONN
rope,save,save,save,VERB,UCONN
globe,world,world,world,NOUN,UCONN
globe,spin,spin,spin,VERB,UCONN
globe,geography,geography,geography,VERB,UCONN
emerald,value,value,value,NOUN,UCONN
environmentalist,study,study,study,VERB,UCONN
environmentalist,experiment,experiment,experiment,VERB,UCONN
seashore,beach,beach,beach,NOUN,UCONN
seashore,swim,swim,swim,VERB,UCONN
seashore,fun,fun,fun,NOUN,UCONN
shelving,organize,organize,organize,VERB,UCONN
pew,church,church,church,NOUN,UCONN
pew,sit,sit,sit,VERB,UCONN
knuckle,hand,hand,hand,NOUN,UCONN
knuckle,punch,punch,punch,VERB,UCONN
knuckle,crack,crack,crack,VERB,UCONN
firebox,hot,hot,hot,ADJ,UCONN
firebox,warmth,warmth,warm,VERB,UCONN
clothespin,hold,hold,hold,VERB,UCONN
clothespin,release,release,release,VERB,UCONN
woodcarver,design,design,design,VERB,UCONN
basket,carry,carry,carry,VERB,UCONN
musket,shoot,shoot,shoot,VERB,UCONN
fingernail,cut,cut,cut,VERB,UCONN
fingernail,pinch,pinch,pinch,VERB,UCONN
uncle,relative,relative,relative,ADV,UCONN
uncle,cool,cool,cool,ADJ,UCONN
beefsteak,meat,meat,meat,NOUN,UCONN
beefsteak,protein,protein,protein,NOUN,UCONN
jaguar,animal,animal,animal,NOUN,UCONN
jaguar,cheetah,cheetah,cheetah,NOUN,UCONN
mommy,parent,parent,parent,NOUN,UCONN
coconut,tropical,tropical,tropical,ADJ,UCONN
crossbow,shoot,shoot,shoot,VERB,UCONN
crossbow,aim,aim,aim,VERB,UCONN
sausage,food,food,food,NOUN,UCONN
sausage,meat,meat,meat,NOUN,UCONN
ballplayer,sports,sports,sport,NOUN,UCONN
packet,homework,homework,homework,NOUN,UCONN
hitchhiker,walk,walk,walk,VERB,UCONN
hitchhiker,hike,hike,hike,VERB,UCONN
hitchhiker,car,car,car,NOUN,UCONN
coat,jacket,jacket,jacket,NOUN,UCONN
coat,warmth,warmth,warm,VERB,UCONN
anchor,boat,boat,boat,NOUN,UCONN
anchor,fishing,fishing,fish,VERB,UCONN
whisk,cooking,cooking,cook,VERB,UCONN
whisk,baking ,baking,bake,VERB,UCONN
ingredients,baking,baking,bake,VERB,UCONN
ingredients,follow a recipe ,follow,follow,VERB,UCONN
ingredients,follow a recipe ,recipe,recipe,NOUN,UCONN
veterinarian,help animals ,help,help,VERB,UCONN
veterinarian,help animals ,animals,animal,NOUN,UCONN
model,fashion,fashion,fashion,NOUN,UCONN
shotgun,going for a ride ,going,go,VERB,UCONN
shotgun,going for a ride ,ride,ride,VERB,UCONN
shinbone,stretching,stretching,stretch,VERB,UCONN
wig,show,show,show,VERB,UCONN
wig,dress up,dress,dress up,VERB,UCONN
vehicle,a drive ,drive,drive,VERB,UCONN
motorbike,drive ,drive,drive,VERB,UCONN
substance,lab ,lab,lab,NOUN,UCONN
pottery,painting ,painting,paint,VERB,UCONN
laundry,clean clothes ,clean,clean,VERB,UCONN
laundry,clean clothes ,clothes,clothes,NOUN,UCONN
fudge,eating ,eating,eat,VERB,UCONN
cheddar,eating,eating,eat,VERB,UCONN
cheddar,flavor ,flavor,flavor,VERB,UCONN
mousetrap,kill mice ,kill,kill,VERB,UCONN
mousetrap,kill mice ,mice,mouse,NOUN,UCONN
lavatory,pee,pee,pee,VERB,UCONN
lavatory,poop,poop,poop,VERB,UCONN
bookkeeper,hire,hire,hire,VERB,UCONN
bookkeeper,fire,fire,fire,VERB,UCONN
copilot,hire,hire,hire,VERB,UCONN
copilot,fire,fire,fire,VERB,UCONN
copilot,ask,ask,ask,VERB,UCONN
copilot,order,order,order,VERB,UCONN
copilot,command,command,command,VERB,UCONN
rifle,shoot,shoot,shoot,VERB,UCONN
rifle,clean,clean,clean,VERB,UCONN
rifle,store,store,store,VERB,UCONN
rifle,look at,look,look,VERB,UCONN
rifle,hang,hang,hang,VERB,UCONN
rifle,carry,carry,carry,VERB,UCONN
rifle,aim,aim,aim,VERB,UCONN
badge,show,show,show,VERB,UCONN
badge,wear,wear,wear,VERB,UCONN
badge,clean,clean,clean,VERB,UCONN
badge,polish,polish,polish,VERB,UCONN
badge,frame,frame,frame,VERB,UCONN
badge,pocket,pocket,pocket,NOUN,UCONN
mace,spray,spray,spray,VERB,UCONN
mace,attack,attack,attack,VERB,UCONN
mace,defend,defend,defend,VERB,UCONN
mace,shoot,shoot,shoot,VERB,UCONN
cooler,store drinks,store,store,VERB,UCONN
cooler,store drinks,drinks,drink,VERB,UCONN
cooler,sit on,sit,sit,VERB,UCONN
cooler,stack,stack,stack,VERB,UCONN
cooler,stand on,stand,stand,VERB,UCONN
cooler,store food,store,store,VERB,UCONN
cooler,store food,food,food,NOUN,UCONN
apparel,wear,wear,wear,VERB,UCONN
apparel,admire,admire,admire,VERB,UCONN
apparel,create,create,create,VERB,UCONN
apparel,thrift,thrift,thrift,VERB,UCONN
apparel,donate,donate,donate,VERB,UCONN
apparel,sell,sell,sell,VERB,UCONN
apparel,steal,steal,steal,VERB,UCONN
saddlebag,stuff,stuff,stuff,VERB,UCONN
saddlebag,fill,fill,fill,VERB,UCONN
saddlebag,hang,hang,hang,VERB,UCONN
saddlebag,open,open,open,VERB,UCONN
saddlebag,close,close,close,VERB,UCONN
saddlebag,steal,steal,steal,VERB,UCONN
saddlebag,loot,loot,loot,VERB,UCONN
knuckles,punch,punch,punch,VERB,UCONN
knuckles,fist bump,fist,fist bump,VERB,UCONN
knuckles,knock,knock,knock,VERB,UCONN
castle,defense,defense,defend,VERB,UCONN
castle,admire,admire,admire,VERB,UCONN
castle,explore,explore,explore,VERB,UCONN
bike,ride,ride,ride,VERB,UCONN
bike,steal,steal,steal,VERB,UCONN
bike,lock up,lock,lock,VERB,UCONN
bike,store,store,store,VERB,UCONN
bike,clean,clean,clean,VERB,UCONN
bike,fix,fix,fix,VERB,UCONN
bike,tune up,tune,tune up,NOUN,UCONN
bike,improve,improve,improve,VERB,UCONN
seamstress,sew clothes,sew,sew,VERB,UCONN
seamstress,sew clothes,clothes,clothes,NOUN,UCONN
seamstress,make clothes,make,make,VERB,UCONN
seamstress,make clothes,clothes,clothes,NOUN,UCONN
seamstress,fix clothes,fix,fix,VERB,UCONN
seamstress,fix clothes,clothes,clothes,NOUN,UCONN
festival,make friends,make,make,VERB,UCONN
festival,make friends,friends,friend,NOUN,UCONN
festival,have fun,fun,fun,NOUN,UCONN
festival,drink,drink,drink,VERB,UCONN
festival,eat,eat,eat,VERB,UCONN
festival,learn,learn,learn,VERB,UCONN
shampoo,wash hair,wash,wash,VERB,UCONN
shampoo,wash hair,hair,hair,NOUN,UCONN
shampoo,wash dog,wash,wash,VERB,UCONN
shampoo,wash dog,dog,dog,NOUN,UCONN
clove,season food,season,season,VERB,UCONN
clove,season food,food,food,NOUN,UCONN
clove,eat,eat,eat,VERB,UCONN
clove,throw out,throw,throw,VERB,UCONN
grave,pay respects,pay,pay,VERB,UCONN
grave,pay respects,respects,respect,VERB,UCONN
grave,visit,visit,visit,VERB,UCONN
grave,bury,bury,bury,VERB,UCONN
mallard,hunt,hunt,hunt,VERB,UCONN
mallard,display,display,display,VERB,UCONN
container,store food,store,store,VERB,UCONN
container,store food,food,food,NOUN,UCONN
container,store belongings,store,store,VERB,UCONN
container,store belongings,belongings,belonging,NOUN,UCONN
container,store clothes,store,store,VERB,UCONN
container,store clothes,clothes,clothes,NOUN,UCONN
container,hide things,hide,hide,VERB,UCONN
container,hide things,things,thing,NOUN,UCONN
ax,chop trees,chop,chop,VERB,UCONN
ax,chop trees,trees,tree,NOUN,UCONN
ax,chop wood,chop,chop,VERB,UCONN
ax,chop wood,wood,wood,NOUN,UCONN
ax,attack,attack,attack,VERB,UCONN
ax,sharpen,sharpen,sharpen,VERB,UCONN
ax,build,build,build,VERB,UCONN
dollhouse,play,play,play,VERB,UCONN
dollhouse,pretend,pretend,pretend,VERB,UCONN
motorcyclist,ride along,ride,ride,VERB,UCONN
motorcyclist,ride along,along,along,ADV,UCONN
motorcyclist,cut off,cut,cut,VERB,UCONN
motorcyclist,follow,follow,follow,VERB,UCONN
motorcyclist,wave to ,wave,wave,VERB,UCONN
pillow,sleep on,sleep,sleep,VERB,UCONN
pillow,pillow fight,pillow,pillow,NOUN,UCONN
pillow,pillow fight,fight,fight,VERB,UCONN
pillow,pillow fort,pillow,pillow,NOUN,UCONN
pillow,pillow fort,fort,fort,NOUN,UCONN
pillow,cuddle,cuddle,cuddle,VERB,UCONN
casket,bury someone,bury,bury,VERB,UCONN
casket,bury someone,someone,someone,PRON,UCONN
olive,eat,eat,eat,VERB,UCONN
olive,garnish,garnish,garnish,VERB,UCONN
olive,season,season,season,VERB,UCONN
washbasin,wash clothes,wash,wash,VERB,UCONN
washbasin,wash clothes,clothes,clothes,NOUN,UCONN
washbasin,wash body,wash,wash,VERB,UCONN
washbasin,wash body,body,body,NOUN,UCONN
ceramics,display,display,display,VERB,UCONN
ceramics,store things,store,store,VERB,UCONN
ceramics,store things,things,thing,NOUN,UCONN
ceramics,create,create,create,VERB,UCONN
ceramics,art,art,art,NOUN,UCONN
bandage,wrap wound,wrap,wrap,VERB,UCONN
bandage,wrap wound,wound,wound,NOUN,UCONN
bandage,mummy costume,mummy,mummy,NOUN,UCONN
bandage,mummy costume,costume,costume,VERB,UCONN
cab,get ride,get,get,VERB,UCONN
cab,get ride,ride,ride,VERB,UCONN
cab,drive,drive,drive,VERB,UCONN
cab,hail,hail,hail,VERB,UCONN
cab,sit,sit,sit,VERB,UCONN
bluefish,catch,catch,catch,VERB,UCONN
bluefish,eat,eat,eat,VERB,UCONN
bluefish,look at,look,look,VERB,UCONN
stepson,brother,brother,brother,NOUN,UCONN
stepson,birth,birth,birth,VERB,UCONN
sapphire,jewelry,jewelry,jewelry,NOUN,UCONN
sapphire,color,color,color,NOUN,UCONN
urinal,clean,clean,clean,VERB,UCONN
urinal,use,use,use,VERB,UCONN
mayo,eat,eat,eat,VERB,UCONN
mayo,make,make,make,VERB,UCONN
xylophone,play,play,play,VERB,UCONN
xylophone,listen to,listen,listen,VERB,UCONN
xylophone,teach with,teach,teach,VERB,UCONN
banjo,teach,teach,teach,VERB,UCONN
banjo,listen to,listen,listen,VERB,UCONN
banjo,use,use,use,VERB,UCONN
yarn,knit,knit,knit,VERB,UCONN
yarn,tie,tie,tie,VERB,UCONN
yarn,make,make,make,VERB,UCONN
policeman,friend,friend,friend,NOUN,UCONN
policeman,family,family,family,NOUN,UCONN
policeman,protectpr,protect,protect,VERB,UCONN
wheelbarrow,carry,carry,carry,VERB,UCONN
wheelbarrow,play with,play,play,VERB,UCONN
wheelbarrow,move,move,move,VERB,UCONN
staple,connect papers,connect,connect,VERB,UCONN
staple,connect papers,papers,papers,NOUN,UCONN
staple,hang things,hang,hang,VERB,UCONN
staple,hang things,things,thing,NOUN,UCONN
muffin,bake,bake,bake,VERB,UCONN
muffin,eat,eat,eat,VERB,UCONN
muffin,sell,sell,sell,VERB,UCONN
muffin,serve,serve,serve,VERB,UCONN
blackboard,teach with,teach,teach,VERB,UCONN
blackboard,learn with,learn,learn,VERB,UCONN
blackboard,write on,write,write,VERB,UCONN
chili,eat,eat,eat,VERB,UCONN
chili,sell,sell,sell,VERB,UCONN
chili,compete,compete,compete,VERB,UCONN
chili,make,make,make,VERB,UCONN
shaving,look presentable,look,look,VERB,UCONN
shaving,look presentable,presentable,presentable,ADJ,UCONN
shaving,feel better,feel,feel,VERB,UCONN
shaving,feel better,better,better,ADJ,UCONN
babe,call someone,call,call,VERB,UCONN
babe,call someone,someone,someone,PRON,UCONN
babe,be called it,called,call,VERB,UCONN
scapula,break,break,break,VERB,UCONN
scapula,heal,heal,heal,VERB,UCONN
scapula,move,move,move,VERB,UCONN
playwright,famous,famous,famous,ADJ,UCONN
playwright,storyteller,storyteller,storyteller,NOUN,UCONN
cabdriver,worker,worker,worker,NOUN,UCONN
cabdriver,friend,friend,friend,NOUN,UCONN
cabdriver,family,family,family,NOUN,UCONN
cabdriver,drive,drive,drive,VERB,UCONN
cider,drink,drink,drink,VERB,UCONN
cider,make,make,make,VERB,UCONN
glass,break,break,break,VERB,UCONN
glass,make,make,make,VERB,UCONN
glass,look through,look,look,VERB,UCONN
glass,drink out of,drink,drink,VERB,UCONN
poet,artist,artist,artist,NOUN,UCONN
candle,burn,burn,burn,VERB,UCONN
featherbed,sleep on,sleep,sleep,VERB,UCONN
deliverer,bring food,bring,bring,VERB,UCONN
deliverer,bring food,food,food,NOUN,UCONN
deliverer,supplies,supplies,supplies,NOUN,UCONN
onion,cry to,cry,cry,VERB,UCONN
onion,eat,eat,eat,VERB,UCONN
onion,cook with,cook,cake,VERB,UCONN
sofa,sleep on,sleep,sleep,VERB,UCONN
sofa,sit on,sit,sit,VERB,UCONN
sofa,watch tv on,watch,watch,VERB,UCONN
sofa,watch tv on,tv,tv,X,UCONN
key,unlock,unlock,unlock,VERB,UCONN
key,lock,lock,lock,VERB,UCONN
key,cut,cut,cut,VERB,UCONN
girdle,bodily region,bodily,bodily,ADV,UCONN
girdle,bodily region,region,region,NOUN,UCONN
infant,take pictures of,take,take,VERB,UCONN
infant,take pictures of,pictures,picture,VERB,UCONN
infant,raise,raise,raise,VERB,UCONN
infant,take care of,take,take,VERB,UCONN
infant,take care of,care,care,NOUN,UCONN
yarn,cats toy,cats,cat,NOUN,UCONN
yarn,cats toy,toy,toy,NOUN,UCONN
yarn,clothing,clothing,clothing,NOUN,UCONN
yarn,blankets,blankets,blanket,NOUN,UCONN
yarn,scarves,scarves,scarf,NOUN,UCONN
yarn,gloves,gloves,glove,NOUN,UCONN
wheelbarrow,cleaning,cleaning,clean,VERB,UCONN
wheelbarrow,transferring,transferring,transfer,VERB,UCONN
wheelbarrow,carrying,carrying,carry,VERB,UCONN
shaving,remove hair,remove,remove,VERB,UCONN
shaving,remove hair,hair,hair,NOUN,UCONN
shaving,remove skin from vegetables,remove,remove,VERB,UCONN
shaving,remove skin from vegetables,skin,skin,NOUN,UCONN
shaving,remove skin from vegetables,vegetables,vegetables,NOUN,UCONN
playwright,plays,plays,play,VERB,UCONN
playwright,school projects,school,school,NOUN,UCONN
playwright,school projects,projects,project,NOUN,UCONN
playwright,read,read,read,VERB,UCONN
playwright,write,write,write,VERB,UCONN
playwright,listen,listen,listen,VERB,UCONN
playwright,watch,watch,watch,VERB,UCONN
muffin,eat,eat,eat,VERB,UCONN
muffin,make,make,make,VERB,UCONN
muffin,decorate,decorate,decorate,VERB,UCONN
urinal,pee,pee,pee,VERB,UCONN
featherbed,sleep,sleep,sleep,VERB,UCONN
glass,create,create,create,VERB,UCONN
glass,protect,protect,protect,VERB,UCONN
glass,make artwork,make,make,VERB,UCONN
glass,make artwork,artwork,artwork,NOUN,UCONN
cabdriver,drive to preferred destination,drive,drive,VERB,UCONN
cabdriver,drive to preferred destination,preferred,prefer,VERB,UCONN
cabdriver,drive to preferred destination,destination,destination,NOUN,UCONN
girdle,create a form-fitting figure,create,create,VERB,UCONN
girdle,create a form-fitting figure,form,form,NOUN,UCONN
girdle,create a form-fitting figure,fitting,fitte,VERB,UCONN
girdle,create a form-fitting figure,figure,figure,VERB,UCONN
candle,light it,light,light,VERB,UCONN
candle,make it,make,make,VERB,UCONN
candle,smell it,smell,smell,VERB,UCONN
deliverer,bring groceries,bring,bring,VERB,UCONN
deliverer,bring groceries,groceries,grocery,NOUN,UCONN
deliverer,appliances,appliances,appliance,NOUN,UCONN
deliverer,furniture,furniture,furniture,NOUN,UCONN
mayo,eat it,eat,eat,VERB,UCONN
mayo,wear it,wear,wear,VERB,UCONN
staple,on paper,paper,paper,NOUN,UCONN
staple,on bulletin boards,bulletin,bulletin,NOUN,UCONN
staple,on bulletin boards,boards,board,NOUN,UCONN
staple,keep papers together,keep,keep,VERB,UCONN
staple,keep papers together,papers,papers,NOUN,UCONN
staple,keep papers together,together,together,ADV,UCONN
sofa,sleep on it,sleep,sleep,VERB,UCONN
sofa,watch tv,watch,watch,VERB,UCONN
sofa,watch tv,tv,tv,X,UCONN
sofa,lounge/relax,lounge,lounge,VERB,UCONN
sofa,lounge/relax,relax,relax,VERB,UCONN
sofa,eat on it,eat,eat,VERB,UCONN
key,unlock something,unlock,unlock,VERB,UCONN
key,unlock something,something,something,PRON,UCONN
key,lock something,lock,lock,NOUN,UCONN
key,lock something,something,something,PRON,UCONN
key,wear as jewelry,wear,wear,VERB,UCONN
key,wear as jewelry,jewelry,jewelry,NOUN,UCONN
infant,hug,hug,hug,VERB,UCONN
infant,feed,feed,feed,NOUN,UCONN
infant,burp,burp,burp,VERB,UCONN
infant,play with,play,play,VERB,UCONN
xylophone,play,play,play,VERB,UCONN
blackboard,write,write,write,VERB,UCONN
blackboard,draw,draw,dree,VERB,UCONN
cider,drink,drink,drink,VERB,UCONN
cider,put in other foods,put,put,VERB,UCONN
cider,put in other foods,foods,food,NOUN,UCONN
babe,hug,hug,hug,VERB,UCONN
babe,call,call,call,VERB,UCONN
banjo,play,play,play,VERB,UCONN
onion,eat,eat,eat,VERB,UCONN
onion,cook,cook,cake,VERB,UCONN
onion,fry,fry,fry,VERB,UCONN
scapula,cut,cut,cut,VERB,UCONN
sapphire,make jewelry ,make,make,VERB,UCONN
sapphire,make jewelry ,jewelry,jewelry,NOUN,UCONN
chili,eat,eat,eat,VERB,UCONN
chili,put on other food,put,put,VERB,UCONN
chili,put on other food,food,food,NOUN,UCONN
poet,recite poetry,recite,recite,VERB,UCONN
poet,recite poetry,poetry,poetry,NOUN,UCONN
poet,write poetry,write,write,VERB,UCONN
poet,write poetry,poetry,poetry,NOUN,UCONN
stepson,clean,clean,clean,VERB,UCONN
stepson,cook,cook,cake,VERB,UCONN
stepson,chores,chores,chore,NOUN,UCONN
policeman,assist in dangerous situation,assist,assist,VERB,UCONN
policeman,assist in dangerous situation,dangerous,dangerous,ADJ,UCONN
policeman,assist in dangerous situation,situation,situation,NOUN,UCONN
proprietor,advice,advice,advice,VERB,UCONN
walnut,baking,baking,bake,VERB,UCONN
walnut,cooking,cooking,cook,VERB,UCONN
walnut,eating,eating,eat,VERB,UCONN
walnut,crafts,crafts,craft,VERB,UCONN
scrapbook,crafts,crafts,craft,VERB,UCONN
scrapbook,remembering,remembering,remember,VERB,UCONN
clock,time management,time,time management,VERB,UCONN
