Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
604c00d2b7b5f4d3e08b067f,paper,write work notes,write,write,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,paper,write work notes,work,work,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,paper,write work notes,notes,note,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,paper,write a list,write,write,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,paper,write a list,list,list,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,paper,origami,origami,origami,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,pump,generate water,generate,generate,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,pump,generate water,water,water,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,chairman,officiate a meeting,officiate,officiate,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,chairman,officiate a meeting,meeting,meeting,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,chairman,make important decisions,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,chairman,make important decisions,important,important,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,chairman,make important decisions,decisions,decide,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,broth,as a meal to eat,meal,meal,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,broth,as a meal to eat,eat,eat,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,broth,make someone feel better when they feel unwell,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,broth,make someone feel better when they feel unwell,someone,someone,PRON,Prolific,
604c00d2b7b5f4d3e08b067f,broth,make someone feel better when they feel unwell,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,broth,make someone feel better when they feel unwell,better,better,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,broth,make someone feel better when they feel unwell,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,broth,make someone feel better when they feel unwell,unwell,unwell,INTJ,Prolific,
604c00d2b7b5f4d3e08b067f,quarter,buy something in america,buy,buy,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,quarter,buy something in america,something,something,PRON,Prolific,
604c00d2b7b5f4d3e08b067f,drainpipe,climb down it,climb,climb,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,drainpipe,get water out of the gutters,get,get,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,drainpipe,get water out of the gutters,water,water,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,drainpipe,get water out of the gutters,gutters,gutter,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel special,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel special,someone,someone,PRON,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel special,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel special,special,special,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel important,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel important,someone,someone,PRON,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel important,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,handclasp,make someone feel important,important,important,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,saleswoman,to sell an object or service,sell,sell,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,saleswoman,to sell an object or service,object,object,ADV,Prolific,
604c00d2b7b5f4d3e08b067f,saleswoman,to sell an object or service,service,service,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,golfer,hit a ball,hit,hit,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,golfer,hit a ball,ball,ball,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,golfer,spend time with,spend,spend,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,golfer,spend time with,time,time,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,golfer,have fun with,fun,fun,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,muscle,to walk,walk,walk,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,muscle,to run,run,run,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,muscle,to do an activity,activity,activity,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,muscle,feel better about yourself,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,muscle,feel better about yourself,better,better,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,scratches,demonstrate how someone hurt you,demonstrate,demonstrate,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,scratches,demonstrate how someone hurt you,someone,someone,PRON,Prolific,f
604c00d2b7b5f4d3e08b067f,scratches,demonstrate how someone hurt you,hurt,hurt,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,fill with water,fill,fill,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,fill with water,water,water,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,clean your face,clean,clean,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,clean your face,face,face,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,brush your teeth,brush,brush,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,brush your teeth,teeth,tooth,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,clean your clothes,clean,clean,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,clean your clothes,clothes,clothes,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,wash your hair,wash,wash,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,washbowl,wash your hair,hair,hair,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,cornbread,to eat,eat,eat,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,vitamin,to feel healthy,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,vitamin,to feel healthy,healthy,health,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,vitamin,to feel good,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,vitamin,to feel good,good,good,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,vitamin,to have a long life,long,long,ADV,Prolific,
604c00d2b7b5f4d3e08b067f,vitamin,to have a long life,life,live,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,footpad,to brake,brake,brake,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,footpad,to accelerate,accelerate,accelerate,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,antenna,get tv signal,get,get,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,antenna,get tv signal,signal,signal,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,antenna,get radio signal,get,get,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,antenna,get radio signal,radio,radio,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,antenna,get radio signal,signal,signal,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,diner,to eat,eat,eat,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,diner,to meet others,meet,meet,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,diner,to meet others,others,other,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,diner,to socialise,socialize,socialize,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,diner,to have time by yourself,time,time,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,flute,play music,play,play,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,flute,play music,music,music,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,flute,feel good,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,flute,feel good,good,good,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,flute,make others feel happy,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,flute,make others feel happy,others,other,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,flute,make others feel happy,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,flute,make others feel happy,happy,happy,ADJ,Prolific,
604c00d2b7b5f4d3e08b067f,pompom,celebration,celebration,celebrate,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,mixer,make cocktails,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,mixer,make cocktails,cocktails,cocktail,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,mixer,make a cake,make,make,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,mixer,make a cake,cake,cake,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,interviewer,to get a job,get,get,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,interviewer,to get a job,job,job,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,interviewer,find insights about a job,find,find,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,interviewer,find insights about a job,insights,insight,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,interviewer,find insights about a job,job,job,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,feel affection,feel,feel,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,feel affection,affection,affection,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,to love,love,love,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,to have a partner,partner,partner,NOUN,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,to get help,get,get,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,to get help,help,help,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,boyfriend,to love,love,love,VERB,Prolific,
604c00d2b7b5f4d3e08b067f,sword,as a weapon,weapon,weapon,VERB,Prolific,
607071f1035f1d4ecb830e21,beetle,reduce bad insects,reduce,reduce,NOUN,Prolific,
607071f1035f1d4ecb830e21,beetle,reduce bad insects,bad,bad,ADJ,Prolific,
607071f1035f1d4ecb830e21,beetle,reduce bad insects,insects,insects,NOUN,Prolific,
607071f1035f1d4ecb830e21,beetle,decomposers ,decompose,decompose,VERB,Prolific,
607071f1035f1d4ecb830e21,tranquilizer,stress reduction,stress,stress,NOUN,Prolific,
607071f1035f1d4ecb830e21,tranquilizer,stress reduction,reduction,reduce,VERB,Prolific,
607071f1035f1d4ecb830e21,tranquilizer,panic and anxiety attacks,panic,panic,NOUN,Prolific,
607071f1035f1d4ecb830e21,tranquilizer,panic and anxiety attacks,anxiety,anxiety,NOUN,Prolific,
607071f1035f1d4ecb830e21,tranquilizer,panic and anxiety attacks,attacks,attack,NOUN,Prolific,
607071f1035f1d4ecb830e21,escalator,moving walks,moving,move,VERB,Prolific,
607071f1035f1d4ecb830e21,escalator,moving walks,walks,walk,VERB,Prolific,
607071f1035f1d4ecb830e21,escalator,in shopping centres,shopping,shopping,NOUN,Prolific,
607071f1035f1d4ecb830e21,escalator,in shopping centres,center,center,NOUN,Prolific,
607071f1035f1d4ecb830e21,escalator,hotels,hotels,hotel,NOUN,Prolific,
607071f1035f1d4ecb830e21,escalator,public builings,public,public,ADJ,Prolific,
607071f1035f1d4ecb830e21,ointment,face cream,face,face,NOUN,Prolific,
607071f1035f1d4ecb830e21,ointment,face cream,cream,cream,NOUN,Prolific,
607071f1035f1d4ecb830e21,surveyor,buildings,buildings,building,NOUN,Prolific,
607071f1035f1d4ecb830e21,pendant,wearing,wearing,wear,VERB,Prolific,
607071f1035f1d4ecb830e21,pocketbook,writing notes in,writing,write,VERB,Prolific,
607071f1035f1d4ecb830e21,pocketbook,writing notes in,notes,note,NOUN,Prolific,
607071f1035f1d4ecb830e21,hanger,putting clothes on,putting,put,VERB,Prolific,
607071f1035f1d4ecb830e21,hanger,putting clothes on,clothes,clothes,NOUN,Prolific,
607071f1035f1d4ecb830e21,carp,eating,eating,eat,VERB,Prolific,
607071f1035f1d4ecb830e21,lemonade,drinking,drinking,drink,VERB,Prolific,
607071f1035f1d4ecb830e21,husky,walking,walking,walk,NOUN,Prolific,
607071f1035f1d4ecb830e21,husky,sledging,sledging,sledge,NOUN,Prolific,
607071f1035f1d4ecb830e21,matchbox,lighting flame,lighting,light,AUX,Prolific,
607071f1035f1d4ecb830e21,matchbox,lighting flame,flame,flame,VERB,Prolific,
607071f1035f1d4ecb830e21,deliveryman,deliver parcel ,deliver,deliver,VERB,Prolific,
607071f1035f1d4ecb830e21,deliveryman,deliver parcel ,parcel,parcel,NOUN,Prolific,
607071f1035f1d4ecb830e21,dog,walking,walking,walk,NOUN,Prolific,
607071f1035f1d4ecb830e21,passenger,in a car,car,car,NOUN,Prolific,
607071f1035f1d4ecb830e21,kettle,drinking,drinking,drink,VERB,Prolific,
607071f1035f1d4ecb830e21,bookcase,reading,reading,read,VERB,Prolific,
607071f1035f1d4ecb830e21,buttocks,cushion,cushion,cushion,NOUN,Prolific,
607071f1035f1d4ecb830e21,dust,writing your name,writing,write,VERB,Prolific,
607071f1035f1d4ecb830e21,dust,writing your name,name,name,NOUN,Prolific,
607071f1035f1d4ecb830e21,apple,eating,eating,eat,VERB,Prolific,
607071f1035f1d4ecb830e21,apple,drinking,drinking,drink,VERB,Prolific,
607071f1035f1d4ecb830e21,waistband,trousers,trousers,trousers,NOUN,Prolific,
607071f1035f1d4ecb830e21,fauna,observing,observing,obserive,VERB,Prolific,
607071f1035f1d4ecb830e21,ale,drinking,drinking,drink,VERB,Prolific,
607071f1035f1d4ecb830e21,spectroscope,magnifying,magnifying,magnify,VERB,Prolific,
607071f1035f1d4ecb830e21,privates,locked away,locked,lock,VERB,Prolific,
607071f1035f1d4ecb830e21,privates,locked away,away,away,ADV,Prolific,
607071f1035f1d4ecb830e21,sirloin,eating,eating,eat,VERB,Prolific,
607071f1035f1d4ecb830e21,minnow,eat,eat,eat,VERB,Prolific,
607071f1035f1d4ecb830e21,jewel,wear,wear,wear,VERB,Prolific,
607071f1035f1d4ecb830e21,woods,walk,walk,walk,VERB,Prolific,
607ca741fd54ce0bd3846328,plug,use it,use,use,VERB,Prolific,
607ca741fd54ce0bd3846328,plug,throw it,throw,throw,VERB,Prolific,
607ca741fd54ce0bd3846328,plug,change the fuse,change,change,VERB,Prolific,
607ca741fd54ce0bd3846328,plug,change the fuse,fuse,fuse,NOUN,Prolific,
607ca741fd54ce0bd3846328,plug,throw it away,throw,throw away,VERB,Prolific,
607ca741fd54ce0bd3846328,plug,chuck in drawer,chuck,chuck,VERB,Prolific,
607ca741fd54ce0bd3846328,plug,chuck in drawer,drawer,drawer,NOUN,Prolific,
607ca741fd54ce0bd3846328,plug,turn on and off,turn,turn,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,break it,break,break,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,twist it,twist,twist,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,run,run,run,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,walk,walk,walk,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,jog,jog,jog,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,jump,jump,jump,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,kick,kick,kick,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,scratch it,scratch,scratch,VERB,Prolific,
607ca741fd54ce0bd3846328,ankle,heal it,heal,heal,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,throw,throw,throw,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,roll,roll,roll,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,bounce,bounce,bounce,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,squeeze,squeeze,squeeze,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,sit on it,sit,sit,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,collect it,collect,collect,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,bat it,bat,bat,VERB,Prolific,
607ca741fd54ce0bd3846328,handball,paint it,paint,paint,VERB,Prolific,
607ca741fd54ce0bd3846328,thermostat,turn it on and off,turn,turn,VERB,Prolific,
607ca741fd54ce0bd3846328,thermostat,twist,twist,twist,VERB,Prolific,
607ca741fd54ce0bd3846328,thermostat,look at it,look,look,VERB,Prolific,
607ca741fd54ce0bd3846328,thermostat,get into debt with it,get,get,VERB,Prolific,
607ca741fd54ce0bd3846328,thermostat,get into debt with it,debt,debt,NOUN,Prolific,
607ca741fd54ce0bd3846328,mushroom,eat,eat,eat,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,sniff,sniff,sniff,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,fry,fry,fry,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,boil,boil,boil,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,grill,grill,grill,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,chop,chop,chop,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,buy,buy,buy,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,forget about,forget,forget,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,out in fridge,fridge,fridge,NOUN,Prolific,
607ca741fd54ce0bd3846328,mushroom,add to sauce or food,add,add,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,add to sauce or food,sauce,sauce,NOUN,Prolific,
607ca741fd54ce0bd3846328,mushroom,add to sauce or food,food,food,NOUN,Prolific,
607ca741fd54ce0bd3846328,mushroom,pick them,pick,pick,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,sell them,sell,sell,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,throw them at neighbours,throw,throw,VERB,Prolific,
607ca741fd54ce0bd3846328,mushroom,throw them at neighbours,neighbor,neighbor,NOUN,Prolific,
607ca741fd54ce0bd3846328,mushroom,grow them,grow,grow,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,mine,mine,mine,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,take to jewellers,take,take,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,take to jewellers,jewelers,jeweler,NOUN,Prolific,
607ca741fd54ce0bd3846328,diamond,admire,admire,admire,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,steal,steal,steal,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,break,break,break,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,lose,lose,lose,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,sell,sell,sell,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,shine,shine,shine,VERB,Prolific,
607ca741fd54ce0bd3846328,diamond,give,give,give,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,juice,juice,juice,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,eat,eat,eat,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,freeze,freeze,freeze,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,pick,pick,pick,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,sell,sell,sell,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,buy,buy,buy,VERB,Prolific,
607ca741fd54ce0bd3846328,cranberry,collect,collect,collect,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,turn on,turn,turn,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,make drink,make,make,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,make drink,drink,drink,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,pour,pour,pour,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,fill up,fill,fill,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,clean,clean,clean,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,wash,wash,wash,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,boil,boil,boil,VERB,Prolific,
607ca741fd54ce0bd3846328,coffeepot,smash,smash,smash,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,film,film,film,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,spy,spy,spy,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,watch,watch,watch,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,break,break,break,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,rewind,rewind,rewind,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,fast forward,fast,fast-forward,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,pause,pause,pause,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,sell,sell,sell,VERB,Prolific,
607ca741fd54ce0bd3846328,videotape,buy,buy,buy,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,travel,travel,travel,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,relax,relax,relax,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,hide,hide,hide,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,cross the sea,cross,cross,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,cross the sea,sea,sea,NOUN,Prolific,
607ca741fd54ce0bd3846328,ferryboat,fuel,fuel,fuel,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,drive,drive,drive,VERB,Prolific,
607ca741fd54ce0bd3846328,ferryboat,clean,clean,clean,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,view,view,view,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,make,make,make,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,sew,sew,sew,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,buy,buy,buy,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,sell,sell,sell,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,hang,hang,hang,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,collect,collect,collect,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,steal,steal,steal,VERB,Prolific,
607ca741fd54ce0bd3846328,tapestry,give,give,give,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,buy,buy,buy,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,steal,steal,steal,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,select,select,select,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,collect,collect,collect,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,cost,cost,cost,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,pack,pack,pack,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,carry,carry,carry,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,scan,scan,scan,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,stack,stack,stack,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,throw away,throw,throw,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,cook,cook,cook,VERB,Prolific,
607ca741fd54ce0bd3846328,groceries,eat,eat,eat,VERB,Prolific,
607ca741fd54ce0bd3846328,flamethrower,violence,violence,violence,VERB,Prolific,
607ca741fd54ce0bd3846328,stencil,trace,trace,trace,VERB,Prolific,
