Stimuli.Cue,affordance_parsed,word,lemma,POS,Source,,
portfolio,career opportunity,opportunity,opportunity,NOUN,Hope,,
portfolio,volunteer oportunity ,volunteer,volunteer,NOUN,Hope,,
portfolio,volunteer oportunity ,opportunity,opportunity,NOUN,Hope,,
commode,go potty,go,go,VERB,Hope,,
commode,go potty,potty,potty,VERB,Hope,,
commode,as a seat,seat,seat,NOUN,Hope,,
commode,hide from people,hide,hide,NOUN,Hope,,
commode,hide from people,people,people,NOUN,Hope,,
commode,stool,stool,stool,NOUN,Hope,,
commode,put things in,put,put,VERB,Hope,,
commode,put things in,things,thing,NOUN,Hope,,
vermouth,old fashions,old,old,ADJ,Hope,,
vermouth,old fashions,fashions,fashions,NOUN,Hope,,
vermouth,martinis,martinis,martinis,NOUN,Hope,,
vermouth,for a bad day,bad,bad,ADJ,Hope,,
vermouth,for a bad day,day,day,NOUN,Hope,,
vermouth,anticeptic,antiseptic,antiseptic,ADJ,Hope,,
cracker,snack,snack,snack,NOUN,Hope,,
cracker,put in soup,put,put,VERB,Hope,,
cracker,put in soup,soup,soup,NOUN,Hope,,
cracker,put with cheese,put,put,VERB,Hope,,
cracker,put with cheese,cheese,cheese,NOUN,Hope,,
cracker,dip in food,dip,dip,NOUN,Hope,,
cracker,dip in food,food,food,NOUN,Hope,,
cracker,spoon,spoon,spoon,NOUN,Hope,,
beefcake,eat,eat,eat,VERB,Hope,,
hairbrush,brush hair,brush,brush,VERB,Hope,,
hairbrush,brush hair,hair,hair,NOUN,Hope,,
hairbrush,scratch head or other parts of body,scratch,scratch,VERB,Hope,,
hairbrush,scratch head or other parts of body,head,head,NOUN,Hope,,
hairbrush,scratch head or other parts of body,parts,part,NOUN,Hope,,
hairbrush,scratch head or other parts of body,body,body,NOUN,Hope,,
hairbrush,microphone,microphone,microphone,NOUN,Hope,,
hairbrush,smack others,smack,smack,VERB,Hope,,
hairbrush,smack others,others,other,NOUN,Hope,,
moneybags,put money in,put,put,VERB,Hope,,
moneybags,put money in,money,money,NOUN,Hope,,
moneybags,put other items in,put,put,VERB,Hope,,
moneybags,put other items in,items,item,NOUN,Hope,,
deerskin,rug,rug,rug,NOUN,Hope,,
deerskin,blanket,blanket,blanket,NOUN,Hope,,
deerskin,decoration,decoration,decorate,VERB,Hope,,
ramp,slide down,slide,slide,VERB,Hope,,
ramp,walk up,walk,walk,VERB,Hope,,
ramp,easy access,easy,easy,ADJ,Hope,,
ramp,easy access,access,access,NOUN,Hope,,
ramp,run up or down,run,run,NOUN,Hope,,
ramp,roll down,roll,roll,VERB,Hope,,
bootlace,to tie boots,tie,tie,VERB,Hope,,
bootlace,to tie boots,boots,boot,NOUN,Hope,,
bootlace,to tie other shoes,tie,tie,VERB,Hope,,
bootlace,to tie other shoes,shoes,shoe,VERB,Hope,,
bootlace,to tie other items,tie,tie,VERB,Hope,,
bootlace,to tie other items,items,item,NOUN,Hope,,
flashlight,to see,see,see,VERB,Hope,,
flashlight,to blind others,blind,blind,ADJ,Hope,,
flashlight,to blind others,others,other,NOUN,Hope,,
flashlight,morse code,morse,morse,NOUN,Hope,,
flashlight,morse code,code,code,NOUN,Hope,,
flashlight,hit others,hit,hit,VERB,Hope,,
flashlight,hit others,others,other,NOUN,Hope,,
label,to stick on items,stick,stick,NOUN,Hope,,
label,to stick on items,items,item,NOUN,Hope,,
label,categorize,categorize,categorize,VERB,Hope,,
label,organize,organize,organize,VERB,Hope,,
fluid,drink,drink,drink,VERB,Hope,,
fluid,pee,pee,pee,VERB,Hope,,
fluid,cook,cook,cake,VERB,Hope,,
fluid,water plants,water,water,NOUN,Hope,,
fluid,water plants,plants,plant,NOUN,Hope,,
fluid,wash items,wash,wash,VERB,Hope,,
fluid,wash items,items,item,NOUN,Hope,,
fluid,dump on others,dump,dump,VERB,Hope,,
fluid,dump on others,others,other,NOUN,Hope,,
fossil,look at,look,look,VERB,Hope,,
fossil,observe,observe,observe,VERB,Hope,,
fossil,study,study,study,NOUN,Hope,,
fossil,learn,learn,learn,VERB,Hope,,
fossil,teach,teach,teach,VERB,Hope,,
woman,women are not objects.,women,woman,NOUN,Hope,,
woman,women are not objects.,objects,object,VERB,Hope,,
stallion,ride,ride,ride,VERB,Hope,,
stallion,watch,watch,watch,VERB,Hope,,
stallion,race,race,race,VERB,Hope,,
stallion,walk,walk,walk,VERB,Hope,,
stallion,gallop,gallop,gallop,VERB,Hope,,
stallion,trot,trot,trot,VERB,Hope,,
stallion,canter,canter,canter,VERB,Hope,,
stallion,groom,groom,groom,VERB,Hope,,
stallion,talk to,talk,talk,VERB,Hope,,
tooth,get money,get,get,VERB,Hope,,
tooth,get money,money,money,NOUN,Hope,,
tooth,bite,bite,bite,VERB,Hope,,
tooth,rip,rip,rip,VERB,Hope,,
tooth,smile,smile,smile,VERB,Hope,,
tooth,chatter,chatter,chat,VERB,Hope,,
tooth,chomp,chomp,chomp,VERB,Hope,,
tooth,grind,grind,grind,VERB,Hope,,
Donut,eat,eat,eat,VERB,Hope,,
Donut,decoration,decoration,decorate,VERB,Hope,,
Donut,bake,bake,bake,VERB,Hope,,
Donut,fry,fry,fry,NOUN,Hope,,
Donut,make,make,make,VERB,Hope,,
Donut,decorate,decorate,decorate,VERB,Hope,,
Donut,sandwich ,sandwich,sandwich,NOUN,Hope,,
carnival,play,play,play,VERB,Hope,,
carnival,walk,walk,walk,VERB,Hope,,
carnival,run,run,run,NOUN,Hope,,
carnival,ride,ride,ride,VERB,Hope,,
carnival,get lost,get,get,VERB,Hope,,
carnival,get lost,lost,lose,ADJ,Hope,,
carnival,have fun,fun,fun,NOUN,Hope,,
carnival,be scared,scared,scare,VERB,Hope,,
carnival,on a date,date,date,NOUN,Hope,,
tree,climb,climb,climb,VERB,Hope,,
tree,sit under,sit,sit,VERB,Hope,,
tree,hammock,hammock,hammock,NOUN,Hope,,
tree,tree house,tree,tree,NOUN,Hope,,
tree,tree house,house,house,NOUN,Hope,,
crypt,to lay in,lay,lay,VERB,Hope,,
crypt,to bury someone,bury,bury,VERB,Hope,,
crypt,to bury someone,someone,someone,PRON,Hope,,
crypt,to hide,hide,hide,VERB,Hope,,
grandparent,love,love,love,NOUN,Hope,,
grandparent,talk to,talk,talk,VERB,Hope,,
grandparent,spend time with,spend,spend,VERB,Hope,,
grandparent,spend time with,time,time,NOUN,Hope,,
grandparent,play with,play,play,VERB,Hope,,
grandparent,take care of,take,take,VERB,Hope,,
grandparent,take care of,care,care,VERB,Hope,,
chaplain,hope,hope,hope,VERB,Hope,,
chaplain,talk to,talk,talk,VERB,Hope,,
chaplain,pray with,pray,pray,VERB,Hope,,
chaplain,confide in,confide,confide,VERB,Hope,,
tightrope,walk on,walk,walk,VERB,Hope,,
tightrope,fall off of,fall,fall,VERB,Hope,,
tightrope,hang on,hang,hang,VERB,Hope,,
tightrope,ride on,ride,ride,VERB,Hope,,
ashes,spread,spread,spread,VERB,Hope,,
ashes,keep in closet,keep,keep,VERB,Hope,,
ashes,keep in closet,closet,closet,NOUN,Hope,,
ashes,remember,remember,remember,VERB,Hope,,
antihistamine,take for allergies,take,take,VERB,Hope,,
antihistamine,take for allergies,allergies,allergy,NOUN,Hope,,
antihistamine,drugs,drugs,drug,NOUN,Hope,,
vendor,buy from,buy,buy,VERB,Hope,,
vendor,talk to,talk,talk,VERB,Hope,,
envelope,in a hug,hug,hug,VERB,Hope,,
envelope,in a blanket,blanket,blanket,NOUN,Hope,,
envelope,in food,food,food,NOUN,Hope,,
cornfield,walk through,walk,walk,VERB,Hope,,
cornfield,get lost in,get,get,VERB,Hope,,
cornfield,get lost in,lost,lose,ADJ,Hope,,
cornfield,eat,eat,eat,VERB,Hope,,
cornfield,take insta pics,take,take,VERB,Hope,,
cornfield,take insta pics,instant,instant,ADJ,Hope,,
cornfield,take insta pics,pics,picture,NOUN,Hope,,
electronics,thrown,thrown,throw,VERB,Hope,,
electronics,music,music,music,NOUN,Hope,,
electronics,talking,talking,talk,VERB,Hope,,
electronics,games,games,game,NOUN,Hope,,
electronics,homework,homework,homework,NOUN,Hope,,
electronics,school,school,school,NOUN,Hope,,
electronics,work,work,work,NOUN,Hope,,
electronics,texting,texting,text,VERB,Hope,,
bunkmate,talking,talking,talk,VERB,Hope,,
bunkmate,homework help,homework,homework,NOUN,Hope,,
bunkmate,homework help,help,help,VERB,Hope,,
bunkmate,friend,friend,friend,NOUN,Hope,,
bunkmate,activites,activities,activity,NOUN,Hope,,
sedative,help sleep,help,help,VERB,Hope,,
sedative,help sleep,sleep,sleep,VERB,Hope,,
lingerie,sex,sex,sex,VERB,Hope,,
lingerie,looking good,looking,look,VERB,Hope,,
lingerie,looking good,good,good,ADJ,Hope,,
lingerie,clothes,clothes,clothes,NOUN,Hope,,
subway,food,food,food,NOUN,Hope,,
subway,travel,travel,travel,NOUN,Hope,,
marshmallow,eaten,eaten,eat,VERB,Hope,,
marshmallow,thrown,thrown,throw,VERB,Hope,,
marshmallow,smores,smores,smores,NOUN,Hope,,
marshmallow,decorations,decorations,decorate,VERB,Hope,,
kaleidoscope,health,health,health,NOUN,Hope,,
skin,fashion,fashion,fashion,NOUN,Hope,,
flagpole,holding flag,holding,hold,NOUN,Hope,,
flagpole,holding flag,flag,flag,NOUN,Hope,,
flagpole,climbing,climbing,climb,VERB,Hope,,
apricot,food,food,food,NOUN,Hope,,
apricot,thrown,thrown,throw,VERB,Hope,,
billfold,holding currences,holding,hold,NOUN,Hope,,
billfold,holding currences,currencies,currency,NOUN,Hope,,
daiquiri,drank,drank,drink,VERB,Hope,,
daiquiri,thrown,thrown,throw,VERB,Hope,,
receipts,knowing what you bought/spent,knowing,know,VERB,Hope,,
receipts,knowing what you bought/spent,bought,buy,VERB,Hope,,
receipts,knowing what you bought/spent,spent,spend,VERB,Hope,,
appliance,washed,washed,washed,VERB,Hope,,
appliance,dryed,dried,dry,VERB,Hope,,
appliance,cooked,cooked,cook,VERB,Hope,,
appliance,refrigirated,refrigerated,refrigerate,VERB,Hope,,
foxhound,hunting foxes,hunting,hunt,VERB,Hope,,
foxhound,hunting foxes,foxes,fox,NOUN,Hope,,
scythe,scary costume,scary,scary,ADJ,Hope,,
scythe,scary costume,costume,costume,NOUN,Hope,,
scythe,cutting grass,cutting,cut,VERB,Hope,,
scythe,cutting grass,grass,grass,NOUN,Hope,,
scythe,killing people,killing,kill,VERB,Hope,,
scythe,killing people,people,people,NOUN,Hope,,
cherry,eaten,eaten,eat,VERB,Hope,,
cherry,spit out,spit,spit,VERB,Hope,,
cherry,planted,planted,plan,VERB,Hope,,
bum,work,work,work,NOUN,Hope,,
bum,kicking,kicking,kick,VERB,Hope,,
bum,sitting on,sitting,sit,VERB,Hope,,
bug,food,food,food,NOUN,Hope,,
breastbone,protection,protection,protect,VERB,Hope,,
intercom,speaking,speaking,speak,VERB,Hope,,
Grasshopper,food,food,food,NOUN,Hope,,
townsfolk,workers,workers,worker,NOUN,Hope,,
father,protection,protection,protect,VERB,Hope,,
father,helping out,helping,help,VERB,Hope,,
gambler,money,money,money,NOUN,Hope,,
gambler,fun time,fun,fun,NOUN,Hope,,
gambler,fun time,time,time,NOUN,Hope,,
fridge,keeping food cool,keeping,keep,VERB,Hope,,
fridge,keeping food cool,food,food,NOUN,Hope,,
fridge,keeping food cool,cool,cool,ADJ,Hope,,
fridge,hiding,hiding,hi,VERB,Hope,,
fondue,eaten,eaten,eat,VERB,Hope,,
housekeeper,sex,sex,sex,VERB,Hope,,
housekeeper,cleaning,cleaning,cleaning,VERB,Hope,,
bead,bracelet,bracelet,bracelet,NOUN,Hope,,
bead,necklace,necklace,necklace,NOUN,Hope,,
bead,decoration,decoration,decorate,VERB,Hope,,
bead,arts and crafts,arts,arts,NOUN,Hope,,
bead,arts and crafts,crafts,craft,NOUN,Hope,,
songbook,see songs,see,see,VERB,Hope,,
songbook,see songs,songs,songs,NOUN,Hope,,
songbook,read,read,read,VERB,Hope,,
songbook,learn lyrics,learn,learn,VERB,Hope,,
songbook,learn lyrics,lyrics,lyric,NOUN,Hope,,
songbook,learn about new words,learn,learn,VERB,Hope,,
songbook,learn about new words,new,new,ADJ,Hope,,
songbook,learn about new words,words,word,NOUN,Hope,,
machinery,operate,operate,operate,VERB,Hope,,
machinery,dig up,dig,dig,VERB,Hope,,
machinery,tear down buildings,tear,tear,VERB,Hope,,
machinery,tear down buildings,buildings,building,NOUN,Hope,,
machinery,build buildings,build,build,VERB,Hope,,
machinery,build buildings,buildings,building,NOUN,Hope,,
machinery,move rubble,move,move,VERB,Hope,,
machinery,move rubble,rubble,rubble,NOUN,Hope,,
machinery,tear down trees,tear,tear,VERB,Hope,,
machinery,tear down trees,trees,tree,NOUN,Hope,,
machinery,move heavy objects,move,move,VERB,Hope,,
machinery,move heavy objects,heavy,heavy,ADJ,Hope,,
machinery,move heavy objects,objects,object,VERB,Hope,,
cloverleaf,use it for luck,use,use,VERB,Hope,,
cloverleaf,use it for luck,luck,luck,NOUN,Hope,,
cloverleaf,smell,smell,smell,VERB,Hope,,
cloverleaf,plant it,plant,plant,VERB,Hope,,
cloverleaf,place in vase,place,place,VERB,Hope,,
cloverleaf,place in vase,vase,vase,NOUN,Hope,,
cloverleaf,use as a gift for someone,use,use,VERB,Hope,,
cloverleaf,use as a gift for someone,gift,gift,NOUN,Hope,,
cloverleaf,use as a gift for someone,someone,someone,PRON,Hope,,
cloverleaf,wear it on saint patricks day,wear,wear,VERB,Hope,,
stretcher,haul people,haul,haul,VERB,Hope,,
stretcher,haul people,people,people,NOUN,Hope,,
stretcher,carry objects,carry,carry,VERB,Hope,,
stretcher,carry objects,objects,object,VERB,Hope,,
stretcher,wheel people around,wheel,wheel,NOUN,Hope,,
stretcher,wheel people around,people,people,NOUN,Hope,,
stretcher,wheel people around,around,around,ADV,Hope,,
stretcher,sit on,sit,sit,VERB,Hope,,
stretcher,lay on,lay,lay,VERB,Hope,,
stretcher,stabilize people,stabilize,stabilize,VERB,Hope,,
stretcher,stabilize people,people,people,NOUN,Hope,,
stairwell,climb up,climb,climb,VERB,Hope,,
stairwell,climb down,climb,climb,VERB,Hope,,
stairwell,exercise,exercise,exercise,VERB,Hope,,
stairwell,throw stuff down,throw,throw,VERB,Hope,,
stairwell,throw stuff down,stuff,stuff,NOUN,Hope,,
stairwell,throw stuff up,throw,throw,VERB,Hope,,
stairwell,throw stuff up,stuff,stuff,NOUN,Hope,,
stairwell,slide down,slide,slide,VERB,Hope,,
stairwell,throw slinky down,throw,throw,VERB,Hope,,
stairwell,throw slinky down,slinky,slinky,ADJ,Hope,,
stairwell,jump down,jump,jump,VERB,Hope,,
tin,hold beans,hold,hold,VERB,Hope,,
tin,hold beans,beans,bean,NOUN,Hope,,
tin,hold corn,hold,hold,VERB,Hope,,
tin,hold corn,corn,corn,NOUN,Hope,,
tin,hold preservatives,hold,hold,VERB,Hope,,
tin,hold preservatives,preservatives,preservative,NOUN,Hope,,
tin,use as a cup,use,use,VERB,Hope,,
tin,use as a cup,cup,cup,NOUN,Hope,,
lodging,use as shelter,use,use,VERB,Hope,,
lodging,use as shelter,shelter,shelter,NOUN,Hope,,
lodging,place to eat food,place,place,NOUN,Hope,,
lodging,place to eat food,eat,eat,VERB,Hope,,
lodging,place to eat food,food,food,NOUN,Hope,,
lodging,place to stay warm,place,place,NOUN,Hope,,
lodging,place to stay warm,stay,stay,VERB,Hope,,
lodging,place to stay warm,warm,warm,ADJ,Hope,,
lodging,place to hold furniture,place,place,NOUN,Hope,,
lodging,place to hold furniture,hold,hold,INTJ,Hope,,
lodging,place to hold furniture,furniture,furniture,NOUN,Hope,,
lodging,place to hold belongings,place,place,NOUN,Hope,,
lodging,place to hold belongings,hold,hold,INTJ,Hope,,
lodging,place to hold belongings,belongings,belonging,NOUN,Hope,,
lodging,place to watch tv,place,place,NOUN,Hope,,
lodging,place to watch tv,watch,watch,VERB,Hope,,
lodging,place to watch tv,tv,tv,X,Hope,,
lodging,cook food,cook,cake,VERB,Hope,,
lodging,cook food,food,food,NOUN,Hope,,
pocketknife,cut leaves,cut,cut,VERB,Hope,,
pocketknife,cut leaves,leaves,leave,VERB,Hope,,
pocketknife,carve stick,carve,carve,VERB,Hope,,
pocketknife,carve stick,stick,stick,NOUN,Hope,,
pocketknife,cut things,cut,cut,VERB,Hope,,
pocketknife,cut things,things,thing,NOUN,Hope,,
pocketknife,engrave trees,engrave,engrave,VERB,Hope,,
pocketknife,engrave trees,trees,tree,NOUN,Hope,,
pocketknife,cut rope,cut,cut,VERB,Hope,,
pocketknife,cut rope,rope,rope,NOUN,Hope,,
pocketknife,cut food,cut,cut,VERB,Hope,,
pocketknife,cut food,food,food,NOUN,Hope,,
pocketknife,weapon,weapon,weapon,NOUN,Hope,,
pimple,pop,pop,pop,VERB,Hope,,
pimple,leave alone,leave,leave,VERB,Hope,,
pimple,leave alone,alone,alone,ADV,Hope,,
pimple,put cream on,put,put,VERB,Hope,,
pimple,put cream on,cream,cream,NOUN,Hope,,
pimple,wash,wash,wash,INTJ,Hope,,
pimple,place pimple patch on,place,place,NOUN,Hope,,
pimple,place pimple patch on,patch,patch,NOUN,Hope,,
pimple,put makeup over,put,put,VERB,Hope,,
pimple,put makeup over,makeup,makeup,NOUN,Hope,,
pimple,pick at,pick,pick,VERB,Hope,,
hairnet,place on head,place,place,VERB,Hope,,
hairnet,place on head,head,head,NOUN,Hope,,
hairnet,prevent hair from getting on food,prevent,prevent,VERB,Hope,,
hairnet,prevent hair from getting on food,hair,hair,NOUN,Hope,,
hairnet,prevent hair from getting on food,getting,get,VERB,Hope,,
hairnet,prevent hair from getting on food,food,food,NOUN,Hope,,
dessert,bake,bake,bake,VERB,Hope,,
dessert,freeze it,freeze,freeze,VERB,Hope,,
dessert,eat it,eat,eat,VERB,Hope,,
dessert,serve it,serve,serve,VERB,Hope,,
dessert,gift it,gift,gift,NOUN,Hope,,
dessert,receive it,receive,receive,VERB,Hope,,
dessert,buy pre-made,buy,buy,VERB,Hope,,
dessert,buy pre-made,pre,pre,X,Hope,,
dessert,buy pre-made,made,make,VERB,Hope,,
dessert,make yourself,make,make,VERB,Hope,,
dollar,spend it,spend,spend,VERB,Hope,,
dollar,save it,save,save,VERB,Hope,,
dollar,waste it,waste,waste,VERB,Hope,,
dollar,lose it,lose,lose,VERB,Hope,,
dollar,gamble it,gamble,gamble,VERB,Hope,,
dollar,place in bank,place,place,NOUN,Hope,,
dollar,place in bank,bank,bank,NOUN,Hope,,
costume,wear it,wear,wear,VERB,Hope,,
costume,scare people,scare,scare,VERB,Hope,,
costume,scare people,people,people,NOUN,Hope,,
costume,hide from people,hide,hide,VERB,Hope,,
costume,hide from people,people,people,NOUN,Hope,,
costume,halloween party,halloween,halloween,AUX,Hope,,
costume,halloween party,party,party,NOUN,Hope,,
bible,read it,read,read,VERB,Hope,,
bible,worship it,worship,worship,VERB,Hope,,
bible,write in it,write,write,VERB,Hope,,
bible,highlight,highlight,highlight,INTJ,Hope,,
bible,study it,study,study,VERB,Hope,,
trousers,wear,wear,wear,VERB,Hope,,
trousers,keep person covered,keep,keep,VERB,Hope,,
trousers,keep person covered,person,person,NOUN,Hope,,
trousers,keep person covered,covered,cover,VERB,Hope,,
trousers,provide comfort,provide,provide,VERB,Hope,,
trousers,provide comfort,comfort,comfort,VERB,Hope,,
trousers,boost confidence,boost,boost,VERB,Hope,,
trousers,boost confidence,confidence,confidence,NOUN,Hope,,
trousers,provide warmth,provide,provide,VERB,Hope,,
trousers,provide warmth,warmth,warmth,NOUN,Hope,,
artifact,studied,studied,study,VERB,Hope,,
artifact,displayed,displayed,display,VERB,Hope,,
artifact,admired,admired,admire,VERB,Hope,,
artifact,touch,touch,touch,NOUN,Hope,,
summerhouse,boating,boating,boate,VERB,Hope,,
summerhouse,water,water,water,NOUN,Hope,,
summerhouse,warmth,warmth,warmth,NOUN,Hope,,
summerhouse,vacation,vacation,vacation,NOUN,Hope,,
summerhouse,relaxation,relaxation,relax,VERB,Hope,,
summerhouse,parties,parties,party,NOUN,Hope,,
ash,tree provide oxygen,tree,tree,NOUN,Hope,,
ash,tree provide oxygen,provide,provide,VERB,Hope,,
ash,tree provide oxygen,oxygen,oxygen,NOUN,Hope,,
ash,store in an urn,store,store,VERB,Hope,,
ash,store in an urn,urn,urn,NOUN,Hope,,
fan,cool,cool,cool,ADJ,Hope,,
fan,noise,noise,noise,NOUN,Hope,,
fan,airflow,airflow,airflow,NOUN,Hope,,
tinplate,holds food,holds,hold,VERB,Hope,,
tinplate,holds food,food,food,NOUN,Hope,,
tinplate,heat up,heat,heat,VERB,Hope,,
skillet,cook food,cook,cake,VERB,Hope,,
skillet,cook food,food,food,NOUN,Hope,,
skillet,cook liquid,cook,cake,VERB,Hope,,
skillet,cook liquid,liquid,liquid,AUX,Hope,,
skillet,cook dessert,cook,cake,VERB,Hope,,
skillet,cook dessert,dessert,dessert,NOUN,Hope,,
skillet,place in oven,place,place,VERB,Hope,,
skillet,place in oven,oven,oven,ADV,Hope,,
skillet,place on stove,place,place,VERB,Hope,,
skillet,place on stove,stove,stove,NOUN,Hope,,
sidewalk,walk on,walk,walk,VERB,Hope,,
sidewalk,bike on,bike,bike,NOUN,Hope,,
sidewalk,rollerblade,rollerblade,rollerblade,VERB,Hope,,
sidewalk,scooter,scooter,scooter,VERB,Hope,,
sidewalk,run,run,run,VERB,Hope,,
pumice,cleaning,cleaning,clean,VERB,Hope,,
pumice,polishing,polishing,polish,VERB,Hope,,
powerboat,racing,racing,race,VERB,Hope,,
powerboat,carrying objects,carrying,carry,VERB,Hope,,
powerboat,carrying objects,objects,object,VERB,Hope,,
powerboat,move on water,move,move,VERB,Hope,,
powerboat,move on water,water,water,NOUN,Hope,,
seed,plant,plant,plant,NOUN,Hope,,
seed,eat,eat,eat,VERB,Hope,,
seed,feed animals,feed,feed,NOUN,Hope,,
seed,feed animals,animals,animal,NOUN,Hope,,
seed,cook,cook,cake,VERB,Hope,,
balm,chapstick,chapstick,chapstick,NOUN,Hope,,
balm,dry skin,dry,dry,ADJ,Hope,,
balm,dry skin,skin,skin,NOUN,Hope,,
sprinter,haul people,haul,haul,X,Hope,,
sprinter,haul people,people,people,NOUN,Hope,,
sprinter,drive places,drive,drive,VERB,Hope,,
sprinter,drive places,places,place,NOUN,Hope,,
sprinter,sleep in,sleep,sleep,VERB,Hope,,
rotisserie,cook chicken,cook,cake,VERB,Hope,,
rotisserie,cook chicken,chicken,chicken,NOUN,Hope,,
rotisserie,cook food,cook,cake,VERB,Hope,,
rotisserie,cook food,food,food,NOUN,Hope,,
rotisserie,heat objects,heat,heat,VERB,Hope,,
rotisserie,heat objects,objects,object,VERB,Hope,,
glassblower,make vases,make,make,VERB,Hope,,
glassblower,make vases,vases,vase,NOUN,Hope,,
glassblower,make cups,make,make,VERB,Hope,,
glassblower,make cups,cups,cup,NOUN,Hope,,
glassblower,make bowls,make,make,VERB,Hope,,
glassblower,make bowls,bowls,bowl,NOUN,Hope,,
glassblower,make decorations,make,make,VERB,Hope,,
glassblower,make decorations,decorations,decorate,VERB,Hope,,
dime,to pay,pay,pay,VERB,Hope,,
dime,to steal,steal,steal,VERB,Hope,,
dime,to count,count,count,VERB,Hope,,
dime,to learm,learn,learn,VERB,Hope,,
washcloth,clean your body,clean,clean,VERB,Hope,,
washcloth,clean your body,body,body,NOUN,Hope,,
washcloth,clean furniture,clean,clean,VERB,Hope,,
