Username,CUE,RESPONSE,RESPONSE.TOKEN,RESPONSE.LEMMA,POS,Source
j00316490dl,wheel,barrow ,barrow,barrow,NOUN,USA
j00316490dl,machete,chopping trees ,chopping,chop,VERB,USA
j00316490dl,machete,chopping trees ,trees,tree,NOUN,USA
j00316490dl,chalk,art side walk ,art,art,NOUN,USA
j00316490dl,chalk,art side walk ,side,side,NOUN,USA
j00316490dl,chalk,art side walk ,walk,walk,VERB,USA
j00316490dl,tag,car ,car,car,NOUN,USA
j00316490dl,ski,mountains ,mountains,mountain,NOUN,USA
j00316490dl,Swan,black ,black,black,ADJ,USA
j00316490dl,scribbling,coloring ,coloring,color,VERB,USA
j00316490dl,barrel,wheel,wheel,wheel,NOUN,USA
j00316490dl,barrel,cracker ,cracker,cracker,NOUN,USA
j00316490dl,stroller,baby ,baby,baby,NOUN,USA
j00316490dl,scarf,cold ,cold,cold,ADJ,USA
j00316490dl,sex,great ,great,great,ADJ,USA
j00316490dl,windshield,protect from elements ,protect,protect,VERB,USA
j00316490dl,windshield,protect from elements ,elements,element,NOUN,USA
j00316490dl,pupil,dislocated ,dislocated,dislocate,VERB,USA
j00316490dl,kidney,filtering blood ,filtering,filter,VERB,USA
j00316490dl,kidney,filtering blood ,blood,blood,NOUN,USA
j00316490dl,tweezer,eyebrows ,eyebrows,eyebrow,NOUN,USA
J00371117_PSN,pompom,shake,shake,shake,VERB,USA
J00371117_PSN,pompom,toss,toss,toss,VERB,USA
J00371117_PSN,pompom,cheer,cheer,cheer,VERB,USA
J00371117_PSN,pompom,entice audience,entice,entice,VERB,USA
J00371117_PSN,pompom,entice audience,audience,audience,NOUN,USA
J00371117_PSN,pompom,creative nude screen for dancing (like fans),creative,creative,ADJ,USA
J00371117_PSN,pompom,creative nude screen for dancing (like fans),nude,nude,NOUN,USA
J00371117_PSN,pompom,creative nude screen for dancing (like fans),screen,screen,NOUN,USA
J00371117_PSN,pompom,creative nude screen for dancing (like fans),dancing,dance,VERB,USA
J00371117_PSN,pompom,creative nude screen for dancing (like fans),like,like,INTJ,USA
J00371117_PSN,pompom,creative nude screen for dancing (like fans),fans,fan,NOUN,USA
J00371117_PSN,pompom,utilized in asking for letters from crowd,utilized,utilize,ADJ,USA
J00371117_PSN,pompom,utilized in asking for letters from crowd,asking,ask,VERB,USA
J00371117_PSN,pompom,utilized in asking for letters from crowd,letters,letter,NOUN,USA
J00371117_PSN,pompom,utilized in asking for letters from crowd,crowd,crowd,NOUN,USA
J00371117_PSN,pompom,noise maker,noise,noise,VERB,USA
J00371117_PSN,pompom,noise maker,maker,maker,NOUN,USA
J00371117_PSN,pompom,creative clothing statement,creative,creative,ADJ,USA
J00371117_PSN,pompom,creative clothing statement,clothing,clothing,NOUN,USA
J00371117_PSN,pompom,creative clothing statement,statement,statement,NOUN,USA
J00371117_PSN,pompom,toxic kindling (emergencies),toxic,toxic,ADJ,USA
J00371117_PSN,pompom,toxic kindling (emergencies),kindling,kindling,NOUN,USA
J00371117_PSN,pompom,toxic kindling (emergencies),emergencies,emergency,NOUN,USA
J00371117_PSN,pompom,funny mustache,funny,funny,ADJ,USA
J00371117_PSN,pompom,funny mustache,mustache,mustache,PRON,USA
J00371117_PSN,scratches,received,received,receive,VERB,USA
J00371117_PSN,scratches,given,given,give,VERB,USA
J00371117_PSN,scratches,used on doors to be let in,used,use,VERB,USA
J00371117_PSN,scratches,used on doors to be let in,doors,door,NOUN,USA
J00371117_PSN,scratches,used on doors to be let in,let,let,VERB,USA
J00371117_PSN,scratches,markers on trees for direction,markers,marker,NOUN,USA
J00371117_PSN,scratches,markers on trees for direction,trees,tree,NOUN,USA
J00371117_PSN,scratches,markers on trees for direction,direction,direction,NOUN,USA
J00371117_PSN,scratches,digging for food,digging,digge,VERB,USA
J00371117_PSN,scratches,digging for food,food,food,NOUN,USA
J00371117_PSN,scratches,showing pet love,showing,show,VERB,USA
J00371117_PSN,scratches,showing pet love,pet,pet,NOUN,USA
J00371117_PSN,scratches,showing pet love,love,love,NOUN,USA
J00371117_PSN,scratches,sharpening claws (various animals),sharpening,sharpen,VERB,USA
J00371117_PSN,scratches,sharpening claws (various animals),claws,claw,NOUN,USA
J00371117_PSN,scratches,sharpening claws (various animals),various,various,ADJ,USA
J00371117_PSN,scratches,sharpening claws (various animals),animals,animal,NOUN,USA
J00371117_PSN,scratches,tearing flesh,tearing,tear,NOUN,USA
J00371117_PSN,scratches,tearing flesh,flesh,flesh,VERB,USA
J00371117_PSN,scratches,self defense,self,self,NOUN,USA
J00371117_PSN,scratches,self defense,defense,defense,VERB,USA
J00371117_PSN,scratches,offensive fighting,offensive,offensive,ADJ,USA
J00371117_PSN,scratches,offensive fighting,fighting,fight,NOUN,USA
J00371117_PSN,scratches,doctor's note (jk),note,note,NOUN,USA
J00371117_PSN,scratches,secret codes,secret,secret,X,USA
J00371117_PSN,scratches,secret codes,codes,code,NOUN,USA
J00371117_PSN,scratches,evidence of a scuffle,evidence,evidence,NOUN,USA
J00371117_PSN,scratches,evidence of a scuffle,scuffle,scuffle,NOUN,USA
J00371117_PSN,bouquet,bought,bought,buy,NOUN,USA
J00371117_PSN,bouquet,given,given,give,VERB,USA
J00371117_PSN,bouquet,thrown,thrown,throw,VERB,USA
J00371117_PSN,bouquet,caught,caught,catch,NOUN,USA
J00371117_PSN,bouquet,displayed,displayed,display,VERB,USA
J00371117_PSN,bouquet,eaten (if bouqet of edibles),eaten,eat,VERB,USA
J00371117_PSN,bouquet,eaten (if bouqet of edibles),bouquet,bouquet,NOUN,USA
J00371117_PSN,bouquet,eaten (if bouqet of edibles),edibles,edible,NOUN,USA
J00371117_PSN,bouquet,put in vase,put,put,VERB,USA
J00371117_PSN,bouquet,put in vase,vase,vase,NOUN,USA
J00371117_PSN,mixer,mixing (all things mixable),mixing,mix,VERB,USA
J00371117_PSN,mixer,mixing (all things mixable),things,thing,NOUN,USA
J00371117_PSN,mixer,mixing (all things mixable),mixable,mix,VERB,USA
J00371117_PSN,mixer,poor self defense weapon,poor,poor,ADJ,USA
J00371117_PSN,mixer,poor self defense weapon,self,self,NOUN,USA
J00371117_PSN,mixer,poor self defense weapon,defense,defense,VERB,USA
J00371117_PSN,mixer,poor self defense weapon,weapon,weapon,VERB,USA
J00371117_PSN,mixer,making a mess,making,make,NOUN,USA
J00371117_PSN,mixer,making a mess,mess,mess,NOUN,USA
J00371117_PSN,mixer,movie/theatre prop,movie,movie,NOUN,USA
J00371117_PSN,mixer,movie/theatre prop,theater,theater,NOUN,USA
J00371117_PSN,mixer,movie/theatre prop,prop,prop,NOUN,USA
J00371117_PSN,mixer,decoration,decoration,decorate,NOUN,USA
J00371117_PSN,mixer,unwieldy paperweight,unwieldy,unwieldy,ADJ,USA
J00371117_PSN,mixer,unwieldy paperweight,paperweight,paperweight,NOUN,USA
J00371117_PSN,cornbread,eaten (people),eaten,eat,VERB,USA
J00371117_PSN,cornbread,eaten (people),people,people,NOUN,USA
J00371117_PSN,cornbread,feed (for chickens/birds),feed,feed,VERB,USA
J00371117_PSN,cornbread,feed (for chickens/birds),chickens,chicken,NOUN,USA
J00371117_PSN,cornbread,feed (for chickens/birds),birds,bird,NOUN,USA
J00371117_PSN,cornbread,compost,compost,compost,VERB,USA
J00371117_PSN,cornbread,set decoration for family thanksgiving because no one eats it,set,set,VERB,USA
J00371117_PSN,cornbread,set decoration for family thanksgiving because no one eats it,decoration,decorate,VERB,USA
J00371117_PSN,cornbread,set decoration for family thanksgiving because no one eats it,family,family,NOUN,USA
J00371117_PSN,cornbread,set decoration for family thanksgiving because no one eats it,thanksgiving,thanksgive,VERB,USA
J00371117_PSN,cornbread,set decoration for family thanksgiving because no one eats it,one,one,NUM,USA
J00371117_PSN,cornbread,set decoration for family thanksgiving because no one eats it,eats,eat,VERB,USA
J00371117_PSN,cornbread,combined with milk for drink to-go (seriously),combined,combine,VERB,USA
J00371117_PSN,cornbread,combined with milk for drink to-go (seriously),milk,milk,NOUN,USA
J00371117_PSN,cornbread,combined with milk for drink to-go (seriously),drink,drink,NOUN,USA
J00371117_PSN,cornbread,combined with milk for drink to-go (seriously),go,go,VERB,USA
J00371117_PSN,cornbread,combined with milk for drink to-go (seriously),seriously,seriously,ADV,USA
J00371117_PSN,cornbread,thrown,thrown,throw,VERB,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,used,use,VERB,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,animal,animal,NOUN,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,safe,safe,ADJ,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,sub,sub,X,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,confetti,confetti,NOUN,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,rice,rice,NOUN,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,end,end,NOUN,USA
J00371117_PSN,cornbread,used as animal-safe sub for confetti/rice at end of wedding,wedding,wedding,NOUN,USA
J00371117_PSN,vitamin,taken orally,taken,take,VERB,USA
J00371117_PSN,vitamin,taken orally,orally,orally,ADV,USA
J00371117_PSN,vitamin,taken alternatively (intravaneously,taken,take,VERB,USA
J00371117_PSN,vitamin,taken alternatively (intravaneously,alternatively,alternatively,ADV,USA
J00371117_PSN,vitamin,anally,anally,anally,ADV,USA
J00371117_PSN,vitamin,smoked),smoked,smok,VERB,USA
J00371117_PSN,vitamin,sold,sold,sell,VERB,USA
J00371117_PSN,vitamin,replenishing levels of lost vitamins,replenishing,replenish,VERB,USA
J00371117_PSN,vitamin,replenishing levels of lost vitamins,levels,levels,NOUN,USA
J00371117_PSN,vitamin,replenishing levels of lost vitamins,lost,lose,ADJ,USA
J00371117_PSN,vitamin,replenishing levels of lost vitamins,vitamins,vitamin,NOUN,USA
J00371117_PSN,vitamin,homeostasis,homeostasis,homeostasis,NOUN,USA
J00371117_PSN,vitamin,proper body function,proper,proper,ADJ,USA
J00371117_PSN,vitamin,proper body function,body,body,NOUN,USA
J00371117_PSN,vitamin,proper body function,function,function,NOUN,USA
J00371117_PSN,vitamin,a long form assassination (overdose,long,long,ADV,USA
J00371117_PSN,vitamin,a long form assassination (overdose,form,form,NOUN,USA
J00371117_PSN,vitamin,a long form assassination (overdose,assassination,assassination,NOUN,USA
J00371117_PSN,vitamin,a long form assassination (overdose,overdose,overdose,PRON,USA
J00371117_PSN,vitamin,esp calcium/potassium),esp,esp,ADV,USA
J00371117_PSN,vitamin,esp calcium/potassium),calcium,calcium,NOUN,USA
J00371117_PSN,vitamin,esp calcium/potassium),potassium,potassium,NOUN,USA
J00371117_PSN,vitamin,scalped,scalped,scalp,VERB,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),become,become,VERB,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),wealthy,wealthy,ADJ,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),via,vion,ADP,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),salesmen,salesman,NOUN,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),tactics,tactic,NOUN,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),vitamin,vitamin,NOUN,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),infusion,infusion,NOUN,USA
J00371117_PSN,vitamin,become wealthy via snakeoil salesmen tactics (vitamin infusion clinics),clinics,clinics,NOUN,USA
J00371117_PSN,footpad,(if object) hold and ask someone what this is,object,object,ADV,USA
J00371117_PSN,footpad,(if object) hold and ask someone what this is,hold,hold,INTJ,USA
J00371117_PSN,footpad,(if object) hold and ask someone what this is,ask,ask,VERB,USA
J00371117_PSN,footpad,(if object) hold and ask someone what this is,someone,someone,PRON,USA
J00371117_PSN,footpad,(if pad of foot) balance,pad,pad,NOUN,USA
J00371117_PSN,footpad,(if pad of foot) balance,foot,foot,NOUN,USA
J00371117_PSN,footpad,(if pad of foot) balance,balance,balance,VERB,USA
J00371117_PSN,footpad,cushion impact of skeleton on solid ground,cushion,cushion,NOUN,USA
J00371117_PSN,footpad,cushion impact of skeleton on solid ground,impact,impact,NOUN,USA
J00371117_PSN,footpad,cushion impact of skeleton on solid ground,skeleton,skeleton,NOUN,USA
J00371117_PSN,footpad,cushion impact of skeleton on solid ground,solid,solid,ADJ,USA
J00371117_PSN,footpad,cushion impact of skeleton on solid ground,ground,ground,NOUN,USA
J00371117_PSN,footpad,protect feet,protect,protect,VERB,USA
J00371117_PSN,footpad,protect feet,feet,foot,NOUN,USA
J00371117_PSN,footpad,(if foot-mounted soldier) combat,foot,foot,NOUN,USA
J00371117_PSN,footpad,(if foot-mounted soldier) combat,mounted,mount,VERB,USA
J00371117_PSN,footpad,(if foot-mounted soldier) combat,soldier,soldier,NOUN,USA
J00371117_PSN,footpad,(if foot-mounted soldier) combat,combat,combat,NOUN,USA
J00371117_PSN,saleswoman,sales,sales,sell,VERB,USA
J00371117_PSN,saleswoman,giving respect to in the workplace,giving,give,VERB,USA
J00371117_PSN,saleswoman,giving respect to in the workplace,respect,respect,NOUN,USA
J00371117_PSN,saleswoman,giving respect to in the workplace,workplace,workplace,NOUN,USA
J00371117_PSN,saleswoman,point of information for given sales items,point,point,NOUN,USA
J00371117_PSN,saleswoman,point of information for given sales items,information,information,NOUN,USA
J00371117_PSN,saleswoman,point of information for given sales items,given,give,VERB,USA
J00371117_PSN,saleswoman,point of information for given sales items,sales,sell,VERB,USA
J00371117_PSN,saleswoman,point of information for given sales items,items,item,NOUN,USA
J00371117_PSN,saleswoman,pitch ideas to clients ,pitch,pitch,VERB,USA
J00371117_PSN,saleswoman,pitch ideas to clients ,ideas,idea,NOUN,USA
J00371117_PSN,saleswoman,pitch ideas to clients ,clients,clients,NOUN,USA
J00371117_PSN,arachnid,pet,pet,pet,NOUN,USA
J00371117_PSN,arachnid,named member of household that eats flies,named,name,VERB,USA
J00371117_PSN,arachnid,named member of household that eats flies,member,member,NOUN,USA
J00371117_PSN,arachnid,named member of household that eats flies,household,household,NOUN,USA
J00371117_PSN,arachnid,named member of household that eats flies,eats,eat,VERB,USA
J00371117_PSN,arachnid,named member of household that eats flies,flies,flie,VERB,USA
J00371117_PSN,arachnid,let out of the house without harm,let,let,VERB,USA
J00371117_PSN,arachnid,let out of the house without harm,house,house,NOUN,USA
J00371117_PSN,arachnid,let out of the house without harm,without,without,ADP,USA
J00371117_PSN,arachnid,let out of the house without harm,harm,harm,NOUN,USA
J00371117_PSN,arachnid,research,research,research,NOUN,USA
J00371117_PSN,arachnid,scraring your wife,scarring,scare,VERB,USA
J00371117_PSN,arachnid,scraring your wife,wife,wife,NOUN,USA
J00371117_PSN,arachnid,environmenal homeostasis,homeostasis,homeostasis,NOUN,USA
J00371117_PSN,arachnid,counting to the number 8,counting,count,VERB,USA
J00371117_PSN,arachnid,counting to the number 8,number,number,NOUN,USA
J00371117_PSN,boyfriend,kissed,kissed,kiss,VERB,USA
J00371117_PSN,boyfriend,hugged,hugged,hug,VERB,USA
J00371117_PSN,boyfriend,financial support,financial,financial,ADJ,USA
J00371117_PSN,boyfriend,financial support,support,support,NOUN,USA
J00371117_PSN,boyfriend,emotional support,emotional,emotional,ADJ,USA
J00371117_PSN,boyfriend,emotional support,support,support,NOUN,USA
J00371117_PSN,boyfriend,weaponized ex jealousy,weaponized,weaponize,VERB,USA
J00371117_PSN,boyfriend,weaponized ex jealousy,ex,ex,SYM,USA
J00371117_PSN,boyfriend,weaponized ex jealousy,jealousy,jealousy,INTJ,USA
J00371117_PSN,boyfriend,sexual gratification,sexual,sex,VERB,USA
J00371117_PSN,boyfriend,sexual gratification,gratification,gratification,NOUN,USA
J00371117_PSN,boyfriend,jar opener,jar,jar,NOUN,USA
J00371117_PSN,boyfriend,jar opener,opener,opener,NOUN,USA
J00371117_PSN,boyfriend,getting advice when i only want to vent,getting,get,VERB,USA
J00371117_PSN,boyfriend,getting advice when i only want to vent,advice,advice,NOUN,USA
J00371117_PSN,boyfriend,getting advice when i only want to vent,want,want,VERB,USA
J00371117_PSN,boyfriend,getting advice when i only want to vent,vent,vent,NOUN,USA
J00371117_PSN,boyfriend,someone to ask if they would love me if i was a gummy worm,someone,someone,PRON,USA
J00371117_PSN,boyfriend,someone to ask if they would love me if i was a gummy worm,ask,ask,VERB,USA
J00371117_PSN,boyfriend,someone to ask if they would love me if i was a gummy worm,love,love,NOUN,USA
J00371117_PSN,boyfriend,someone to ask if they would love me if i was a gummy worm,gummy,gummy,NOUN,USA
J00371117_PSN,boyfriend,someone to ask if they would love me if i was a gummy worm,worm,worm,NOUN,USA
J00371117_PSN,boyfriend,physical protection,physical,physical,ADJ,USA
J00371117_PSN,boyfriend,physical protection,protection,protect,VERB,USA
J00371117_PSN,boyfriend,arm candy,arm,arm,X,USA
J00371117_PSN,boyfriend,arm candy,candy,candy,NOUN,USA
J00371117_PSN,boyfriend,household chores,household,household,NOUN,USA
J00371117_PSN,boyfriend,household chores,chores,chor,NOUN,USA
J00371117_PSN,boyfriend,tire changer,tire,tire,NOUN,USA
J00371117_PSN,boyfriend,tire changer,changer,changer,NOUN,USA
J00371117_PSN,boyfriend,reach tall things,reach,reach,NOUN,USA
J00371117_PSN,boyfriend,reach tall things,tall,tall,ADJ,USA
J00371117_PSN,boyfriend,reach tall things,things,thing,NOUN,USA
J00371117_PSN,boyfriend,trashcan (eats leftovers),trashcan,trashcan,ADJ,USA
J00371117_PSN,boyfriend,trashcan (eats leftovers),eats,eat,VERB,USA
J00371117_PSN,boyfriend,trashcan (eats leftovers),leftovers,leftover,NOUN,USA
J00371117_PSN,boyfriend,always has a coat,always,always,ADV,USA
J00371117_PSN,boyfriend,always has a coat,coat,coat,NOUN,USA
J00371117_PSN,boyfriend,hair holder,hair,hair,NOUN,USA
J00371117_PSN,boyfriend,hair holder,holder,holder,NOUN,USA
J00371117_PSN,boyfriend,scratches,scratches,scratch,VERB,USA
J00371117_PSN,boyfriend,massages,massages,massage,VERB,USA
J00371117_PSN,boyfriend,scaring the ps5 by yelling at it,scaring,scare,VERB,USA
J00371117_PSN,boyfriend,scaring the ps5 by yelling at it,yelling,yell,VERB,USA
J00371117_PSN,boyfriend,family mediator,family,family,NOUN,USA
J00371117_PSN,boyfriend,family mediator,mediator,mediator,NOUN,USA
J00371117_PSN,boyfriend,heavy lifter,heavy,heavy,ADJ,USA
J00371117_PSN,boyfriend,heavy lifter,lifter,lifter,NOUN,USA
J00371117_PSN,boyfriend,gym partner,gym,gym,NOUN,USA
J00371117_PSN,boyfriend,gym partner,partner,partner,NOUN,USA
J00371117_PSN,broth,chaser (when out of standard chasers),chaser,chaser,NOUN,USA
J00371117_PSN,broth,chaser (when out of standard chasers),standard,standard,ADJ,USA
J00371117_PSN,broth,chaser (when out of standard chasers),chasers,chaser,NOUN,USA
J00371117_PSN,broth,drank,drank,drink,VERB,USA
J00371117_PSN,broth,being a tasty addition to any stew/soup,tasty,tasty,NOUN,USA
J00371117_PSN,broth,being a tasty addition to any stew/soup,addition,addition,NOUN,USA
J00371117_PSN,broth,being a tasty addition to any stew/soup,stew,stew,NOUN,USA
J00371117_PSN,broth,being a tasty addition to any stew/soup,soup,soup,NOUN,USA
J00371117_PSN,broth,dusty pantry decor,dusty,dusty,NOUN,USA
J00371117_PSN,broth,dusty pantry decor,pantry,pantry,NOUN,USA
J00371117_PSN,broth,dusty pantry decor,decor,decorate,NOUN,USA
J00371117_PSN,paper,printer ammo,printer,print,VERB,USA
J00371117_PSN,paper,printer ammo,ammo,ammo,INTJ,USA
J00371117_PSN,paper,drawing,drawing,drawe,VERB,USA
J00371117_PSN,paper,writing,writing,write,VERB,USA
J00371117_PSN,paper,tearing,tearing,tear,VERB,USA
J00371117_PSN,paper,burning/kindling,burning,burn,VERB,USA
J00371117_PSN,paper,burning/kindling,kindling,kindle,VERB,USA
J00371117_PSN,paper,papercuts,paper,paper,NOUN,USA
J00371117_PSN,paper,papercuts,cuts,cut,VERB,USA
J00371117_PSN,paper,paper airplanes,paper,paper,NOUN,USA
J00371117_PSN,paper,paper airplanes,airplanes,airplane,VERB,USA
J00371117_PSN,paper,origami,origami,origami,VERB,USA
J00371117_PSN,paper,shredding (for fun),shredding,shred,VERB,USA
J00371117_PSN,paper,shredding (for fun),fun,fun,NOUN,USA
J00371117_PSN,paper,turning into small pet rodent flooring,turning,turn,VERB,USA
J00371117_PSN,paper,turning into small pet rodent flooring,small,small,ADJ,USA
J00371117_PSN,paper,turning into small pet rodent flooring,pet,pet,NOUN,USA
J00371117_PSN,paper,turning into small pet rodent flooring,rodent,rodent,NOUN,USA
J00371117_PSN,paper,turning into small pet rodent flooring,flooring,flooring,NOUN,USA
J00371117_PSN,paper,made into books,made,make,VERB,USA
J00371117_PSN,paper,made into books,books,book,NOUN,USA
J00371117_PSN,paper,alternative to computers whent the power grid fails,alternative,alternative,ADJ,USA
J00371117_PSN,paper,alternative to computers whent the power grid fails,computers,computers,NOUN,USA
J00371117_PSN,paper,alternative to computers whent the power grid fails,power,power,NOUN,USA
J00371117_PSN,paper,alternative to computers whent the power grid fails,grid,grid,NOUN,USA
J00371117_PSN,paper,alternative to computers whent the power grid fails,fails,fail,NOUN,USA
J00371117_PSN,paper,temporary window screening,temporary,temporary,ADJ,USA
J00371117_PSN,paper,temporary window screening,window,window,NOUN,USA
J00371117_PSN,paper,temporary window screening,screening,screen,NOUN,USA
J00371117_PSN,paper,weapon (if in reams),weapon,weapon,VERB,USA
J00371117_PSN,paper,weapon (if in reams),reams,ream,NOUN,USA
J00371117_PSN,mistress,emotional and/or physical outlet due to unacknowledged insecurities and/or failing primary relationship,emotional,emotional,ADJ,USA
