Username,Condition.Description,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group,
J00656083_acs,Version 11,kettledrum,to pack up,pack,pack,VERB,USA,
J00656083_acs,Version 11,kettledrum,and unpack,unpack,unpack,VERB,USA,
J00656083_acs,Version 11,kettledrum,to ring out,ring,ring,NOUN,USA,
J00656083_acs,Version 11,flowerpot,to plant in,plant,plant,VERB,USA,
J00656083_acs,Version 11,flowerpot,to take something out,take,take,VERB,USA,
J00656083_acs,Version 11,flowerpot,to take something out,something,something,PRON,USA,
J00656083_acs,Version 11,flowerpot,store other things,store,store,VERB,USA,
J00656083_acs,Version 11,flowerpot,store other things,things,thing,NOUN,USA,
J00656083_acs,Version 11,flowerpot,to paint it,paint,paint,VERB,USA,
J00656083_acs,Version 11,flowerpot,to decorate,decorate,decorate,VERB,USA,
J00656083_acs,Version 11,flowerpot,make into an emgerncy heater,make,make,VERB,USA,
J00656083_acs,Version 11,flowerpot,make into an emgerncy heater,emergency,emergency,NOUN,USA,
J00656083_acs,Version 11,flowerpot,make into an emgerncy heater,heater,heater,NOUN,USA,
J00656083_acs,Version 11,molasses,to be slow,slow,slow,ADJ,USA,
J00656083_acs,Version 11,molasses,to eat,eat,eat,VERB,USA,
J00656083_acs,Version 11,molasses,to get out of a tree,get,get,VERB,USA,
J00656083_acs,Version 11,molasses,to get out of a tree,tree,tree,NOUN,USA,
J00656083_acs,Version 11,molasses,to be stuck to your hands ,stuck,stuck,ADJ,USA,
J00656083_acs,Version 11,molasses,to be stuck to your hands ,hands,hand,NOUN,USA,
J00656083_acs,Version 11,raincoat,to wear,wear,wear,VERB,USA,
J00656083_acs,Version 11,raincoat,to keep off rain,keep,keep,VERB,USA,
J00656083_acs,Version 11,raincoat,to keep off rain,rain,rain,NOUN,USA,
J00656083_acs,Version 11,raincoat,to keep warm,keep,keep,VERB,USA,
J00656083_acs,Version 11,raincoat,to keep warm,warm,warm,ADJ,USA,
J00656083_acs,Version 11,raincoat,to get soaked,get,get,VERB,USA,
J00656083_acs,Version 11,raincoat,to get soaked,soaked,soak,VERB,USA,
J00656083_acs,Version 11,raincoat,to cover up somehting so it doesn't get wet,cover,cover,NOUN,USA,
J00656083_acs,Version 11,raincoat,to cover up somehting so it doesn't get wet,something,something,PRON,USA,
J00656083_acs,Version 11,raincoat,to cover up somehting so it doesn't get wet,get,get,VERB,USA,
J00656083_acs,Version 11,raincoat,to cover up somehting so it doesn't get wet,wet,wet,ADJ,USA,
J00656083_acs,Version 11,raincoat,to make a puddle in your room,make,make,VERB,USA,
J00656083_acs,Version 11,raincoat,to make a puddle in your room,puddle,puddle,NOUN,USA,
J00656083_acs,Version 11,raincoat,to make a puddle in your room,room,room,NOUN,USA,
j00666689DF,Version 56,ointment,healing wounds,healing,heal,VERB,USA,
j00666689DF,Version 56,ointment,healing wounds,wounds,wound,NOUN,USA,
j00666689DF,Version 56,ointment,decrease in skin irritation,decrease,decrease,VERB,USA,
j00666689DF,Version 56,ointment,decrease in skin irritation,skin,skin,NOUN,USA,
j00666689DF,Version 56,ointment,decrease in skin irritation,irritation,irritation,NOUN,USA,
j00666689DF,Version 56,ointment,prevent further flairs ,prevent,prevent,VERB,USA,
j00666689DF,Version 56,ointment,prevent further flairs ,flairs,flair,NOUN,USA,
j00666689DF,Version 56,kettle,heating liquids,heating,heat,VERB,USA,
j00666689DF,Version 56,kettle,heating liquids,liquids,liquid,NOUN,USA,
j00666689DF,Version 56,kettle,holding liquids,holding,hold,VERB,USA,
j00666689DF,Version 56,kettle,holding liquids,liquids,liquid,NOUN,USA,
j00666689DF,Version 56,kettle,dispersion of liquids,dispersion,disperse,VERB,USA,
j00666689DF,Version 56,kettle,dispersion of liquids,liquids,liquid,NOUN,USA,
j00666689DF,Version 56,spectroscope,observing something closer ,observing,obserive,VERB,USA,
j00666689DF,Version 56,spectroscope,observing something closer ,something,something,PRON,USA,
j00666689DF,Version 56,spectroscope,observing something closer ,closer,closer,ADJ,USA,
j00666689DF,Version 56,ale,drinking,drinking,drink,VERB,USA,
j00666689DF,Version 56,waistband,holding up pants,holding,hold,VERB,USA,
j00666689DF,Version 56,waistband,holding up pants,pants,pants,NOUN,USA,
j00666689DF,Version 56,waistband,style,style,style,NOUN,USA,
j00666689DF,Version 56,beetle,step on it,step,step,VERB,USA,
j00666689DF,Version 56,beetle,keep as pet,keep,keep,VERB,USA,
j00666689DF,Version 56,beetle,keep as pet,pet,pet,NOUN,USA,
j00666689DF,Version 56,beetle,stay away from it ,stay,stay,VERB,USA,
j00666689DF,Version 56,beetle,stay away from it ,away,away,ADV,USA,
j00666689DF,Version 56,matchbox,hold matches,hold,hold,VERB,USA,
j00666689DF,Version 56,matchbox,hold matches,matches,match,VERB,USA,
j00666689DF,Version 56,matchbox,use to light matches ,use,use,VERB,USA,
j00666689DF,Version 56,matchbox,use to light matches ,light,light,NOUN,USA,
j00666689DF,Version 56,matchbox,use to light matches ,matches,match,VERB,USA,
j00666689DF,Version 56,pocketbook,keep up with addresses,keep,keep,VERB,USA,
j00666689DF,Version 56,pocketbook,keep up with addresses,addresses,address,NOUN,USA,
j00666689DF,Version 56,pocketbook,bills and overall important info. ,bills,bills,NOUN,USA,
j00666689DF,Version 56,pocketbook,bills and overall important info. ,overall,overall,ADV,USA,
j00666689DF,Version 56,pocketbook,bills and overall important info. ,important,important,ADJ,USA,
j00666689DF,Version 56,pocketbook,bills and overall important info. ,info,info,NOUN,USA,
j00666689DF,Version 56,cousin,talk to them,talk,talk,VERB,USA,
j00666689DF,Version 56,cousin,hang out with them,hang,hang,VERB,USA,
j00666689DF,Version 56,hanger,hold up forms of clothing ,hold,hold,VERB,USA,
j00666689DF,Version 56,hanger,hold up forms of clothing ,forms,form,NOUN,USA,
j00666689DF,Version 56,hanger,hold up forms of clothing ,clothing,clothes,NOUN,USA,
j00666689DF,Version 56,jewel,use as a stylish centerpiece,use,use,VERB,USA,
j00666689DF,Version 56,jewel,use as a stylish centerpiece,stylish,stylish,NOUN,USA,
j00666689DF,Version 56,jewel,use as a stylish centerpiece,centerpiece,centerpiece,NOUN,USA,
j00666689DF,Version 56,jewel,sell to potential buyers ,sell,sell,VERB,USA,
j00666689DF,Version 56,jewel,sell to potential buyers ,potential,potential,ADJ,USA,
j00666689DF,Version 56,jewel,sell to potential buyers ,buyers,buyer,NOUN,USA,
j00666689DF,Version 56,husky,keep as a pet,keep,keep,VERB,USA,
j00666689DF,Version 56,husky,keep as a pet,pet,pet,NOUN,USA,
j00666689DF,Version 56,husky,use as emotional support animal,use,use,VERB,USA,
j00666689DF,Version 56,husky,use as emotional support animal,emotional,emotional,ADJ,USA,
j00666689DF,Version 56,husky,use as emotional support animal,support,support,VERB,USA,
j00666689DF,Version 56,husky,use as emotional support animal,animal,animal,NOUN,USA,
j00666689DF,Version 56,husky,breed,breed,breed,NOUN,USA,
j00666689DF,Version 56,husky,play with it,play,play,VERB,USA,
j00666689DF,Version 56,husky,feed,feed,feed,NOUN,USA,
j00666689DF,Version 56,dust,clean off some form of furniture,clean,clean,VERB,USA,
j00666689DF,Version 56,dust,clean off some form of furniture,form,form,NOUN,USA,
j00666689DF,Version 56,dust,clean off some form of furniture,furniture,furniture,NOUN,USA,
j00666689DF,Version 56,woods,burn,burn,burn,VERB,USA,
j00666689DF,Version 56,woods,grow,grow,grow,VERB,USA,
j00666689DF,Version 56,woods,turn into paper,turn,turn,VERB,USA,
j00666689DF,Version 56,woods,turn into paper,paper,paper,NOUN,USA,
j00666689DF,Version 56,apple,eat,eat,eat,VERB,USA,
j00666689DF,Version 56,apple,cut in various sizes,cut,cut,VERB,USA,
j00666689DF,Version 56,apple,cut in various sizes,various,various,ADJ,USA,
j00666689DF,Version 56,apple,cut in various sizes,sizes,size,VERB,USA,
j00666689DF,Version 56,apple,use to grow other apples,use,use,VERB,USA,
j00666689DF,Version 56,apple,use to grow other apples,grow,grow,VERB,USA,
j00666689DF,Version 56,apple,use to grow other apples,apples,apple,NOUN,USA,
j00666689DF,Version 56,apple,use in an assortment of foods ,use,use,VERB,USA,
j00666689DF,Version 56,apple,use in an assortment of foods ,assortment,assortment,NOUN,USA,
j00666689DF,Version 56,apple,use in an assortment of foods ,foods,food,NOUN,USA,
j00666689DF,Version 56,deliveryman,deliver mail or goods,deliver,deliver,VERB,USA,
j00666689DF,Version 56,deliveryman,deliver mail or goods,mail,mail,NOUN,USA,
j00666689DF,Version 56,deliveryman,deliver mail or goods,goods,goods,NOUN,USA,
j00666689DF,Version 56,sirloin,eat,eat,eat,VERB,USA,
j00666689DF,Version 56,sirloin,cook ,cook,cake,VERB,USA,
j00666689DF,Version 56,tranquilizer,put an animal or person to sleep ,put,put,VERB,USA,
j00666689DF,Version 56,tranquilizer,put an animal or person to sleep ,animal,animal,NOUN,USA,
j00666689DF,Version 56,tranquilizer,put an animal or person to sleep ,person,person,NOUN,USA,
j00666689DF,Version 56,tranquilizer,put an animal or person to sleep ,sleep,sleep,VERB,USA,
j00666689DF,Version 56,pendant,put on clothes to display an assortment of titles,put,put,VERB,USA,
j00666689DF,Version 56,pendant,put on clothes to display an assortment of titles,clothes,clothes,NOUN,USA,
j00666689DF,Version 56,pendant,put on clothes to display an assortment of titles,display,display,NOUN,USA,
j00666689DF,Version 56,pendant,put on clothes to display an assortment of titles,assortment,assortment,NOUN,USA,
j00666689DF,Version 56,pendant,put on clothes to display an assortment of titles,titles,titles,NOUN,USA,
j00666689DF,Version 56,pendant,wear for stylish purposes ,wear,wear,VERB,USA,
j00666689DF,Version 56,pendant,wear for stylish purposes ,stylish,stylish,NOUN,USA,
j00666689DF,Version 56,pendant,wear for stylish purposes ,purposes,purpose,NOUN,USA,
j00666689DF,Version 56,escalator,go up to another story,go,go,VERB,USA,
j00666689DF,Version 56,escalator,go up to another story,another,another,DET,USA,
j00666689DF,Version 56,escalator,go up to another story,story,story,NOUN,USA,
j00666689DF,Version 56,escalator,go down to a lower floor ,go,go,VERB,USA,
j00666689DF,Version 56,escalator,go down to a lower floor ,lower,lower,ADJ,USA,
j00666689DF,Version 56,escalator,go down to a lower floor ,floor,floor,NOUN,USA,
j00666689DF,Version 56,buttocks,sit on,sit,sit,VERB,USA,
j00666689DF,Version 56,buttocks,slap,slap,slap,VERB,USA,
j00666689DF,Version 56,buttocks,grow bigger through exercise or surgery,grow,grow,VERB,USA,
j00666689DF,Version 56,buttocks,grow bigger through exercise or surgery,bigger,bigger,ADJ,USA,
j00666689DF,Version 56,buttocks,grow bigger through exercise or surgery,exercise,exercise,VERB,USA,
j00666689DF,Version 56,buttocks,grow bigger through exercise or surgery,surgery,surgery,NOUN,USA,
j00666689DF,Version 56,buttocks,twerk,twerk,twerk,VERB,USA,
j00666689DF,Version 56,lemonade,drink,drink,drink,VERB,USA,
j00666689DF,Version 56,privates,engage in sexual activity ,engage,engage,NOUN,USA,
j00666689DF,Version 56,privates,engage in sexual activity ,sexual,sexual,ADJ,USA,
j00666689DF,Version 56,privates,engage in sexual activity ,activity,activity,NOUN,USA,
j00666689DF,Version 56,surveyor,question a group of people ,question,question,NOUN,USA,
j00666689DF,Version 56,surveyor,question a group of people ,group,group,NOUN,USA,
j00666689DF,Version 56,surveyor,question a group of people ,people,people,NOUN,USA,
j00666689DF,Version 56,passenger,ride along with ,ride,ride,VERB,USA,
j00666689DF,Version 56,passenger,ride along with ,along,along,ADV,USA,
j00666689DF,Version 56,dog,keep as pet,keep,keep,VERB,USA,
j00666689DF,Version 56,dog,keep as pet,pet,pet,NOUN,USA,
j00666689DF,Version 56,dog,feed,feed,feed,VERB,USA,
j00666689DF,Version 56,dog,play with,play,play,VERB,USA,
j00666689DF,Version 56,dog,emotional support pal,emotional,emotional,ADJ,USA,
j00666689DF,Version 56,dog,emotional support pal,support,support,VERB,USA,
j00666689DF,Version 56,dog,emotional support pal,pal,pal,NOUN,USA,
j00666689DF,Version 56,dog,breed ,breed,breed,NOUN,USA,
j00666689DF,Version 56,carp,fish out of a pond,fish,fish,VERB,USA,
j00666689DF,Version 56,carp,fish out of a pond,pond,pond,NOUN,USA,
j00666689DF,Version 56,carp,eat ,eat,eat,VERB,USA,
j00666689DF,Version 56,bookcase,store books,store,store,VERB,USA,
j00666689DF,Version 56,bookcase,store books,books,book,NOUN,USA,
J00667670_KPL,Version 66,violin,play,play,play,VERB,USA,
J00667670_KPL,Version 66,violin,stroke,stroke,stroke,VERB,USA,
J00667670_KPL,Version 66,violin,hold,hold,hold,VERB,USA,
J00667670_KPL,Version 66,egg,cook,cook,cake,VERB,USA,
J00667670_KPL,Version 66,egg,eat,eat,eat,VERB,USA,
J00667670_KPL,Version 66,egg,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,afro,comb,comb,comb,VERB,USA,
J00667670_KPL,Version 66,afro,care,care,care,VERB,USA,
J00667670_KPL,Version 66,afro,wash,wash,wash,VERB,USA,
J00667670_KPL,Version 66,briefs,wear,wear,wear,VERB,USA,
J00667670_KPL,Version 66,briefs,wash,wash,wash,VERB,USA,
J00667670_KPL,Version 66,briefs,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,briefs,step on,step,step,VERB,USA,
J00667670_KPL,Version 66,pedestrian,walk,walk,walk,VERB,USA,
J00667670_KPL,Version 66,pedestrian,run,run,run,VERB,USA,
J00667670_KPL,Version 66,pedestrian,hit,hit,hit,VERB,USA,
J00667670_KPL,Version 66,pedestrian,watch,watch,watch,VERB,USA,
J00667670_KPL,Version 66,ledger,hold,hold,hold,VERB,USA,
J00667670_KPL,Version 66,ledger,stuck,stuck,stuck,VERB,USA,
J00667670_KPL,Version 66,ledger,drill,drill,drill,VERB,USA,
J00667670_KPL,Version 66,sledge,hammer,hammer,hammer,VERB,USA,
J00667670_KPL,Version 66,sledge,break,break,break,VERB,USA,
J00667670_KPL,Version 66,sledge,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,sledge,hold,hold,hold,VERB,USA,
J00667670_KPL,Version 66,ballerina,dance,dance,dance,VERB,USA,
J00667670_KPL,Version 66,ballerina,fall,fall,fall,VERB,USA,
J00667670_KPL,Version 66,ballerina,fast,fast,fast,ADJ,USA,
J00667670_KPL,Version 66,ballerina,slow,slow,slow,ADJ,USA,
J00667670_KPL,Version 66,ballerina,spin,spin,spin,VERB,USA,
J00667670_KPL,Version 66,grandpa,old,old,old,ADJ,USA,
J00667670_KPL,Version 66,grandpa,slow,slow,slow,ADJ,USA,
J00667670_KPL,Version 66,grandpa,eat,eat,eat,VERB,USA,
J00667670_KPL,Version 66,grandpa,fall,fall,fall,VERB,USA,
J00667670_KPL,Version 66,grandpa,cry,cry,cry,VERB,USA,
J00667670_KPL,Version 66,compasses,arrow,arrow,arrow,NOUN,USA,
J00667670_KPL,Version 66,compasses,direction,direction,direction,NOUN,USA,
J00667670_KPL,Version 66,compasses,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,compasses,break ,break,break,VERB,USA,
J00667670_KPL,Version 66,surfboard,wet,wet,wet,ADJ,USA,
J00667670_KPL,Version 66,surfboard,stand,stand,stand,VERB,USA,
J00667670_KPL,Version 66,surfboard,break,break,break,VERB,USA,
J00667670_KPL,Version 66,surfboard,wax,wax,wax,VERB,USA,
J00667670_KPL,Version 66,photocopy,rip,rip,rip,VERB,USA,
J00667670_KPL,Version 66,photocopy,share,share,share,VERB,USA,
J00667670_KPL,Version 66,photocopy,hold,hold,hold,VERB,USA,
J00667670_KPL,Version 66,photocopy,cut,cut,cut,VERB,USA,
J00667670_KPL,Version 66,photocopy,scan,scan,scan,ADJ,USA,
J00667670_KPL,Version 66,photocopy,shred,shred,shr,VERB,USA,
J00667670_KPL,Version 66,produce,cook,cook,cake,VERB,USA,
J00667670_KPL,Version 66,produce,eat,eat,eat,VERB,USA,
J00667670_KPL,Version 66,produce,break,break,break,VERB,USA,
J00667670_KPL,Version 66,produce,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,produce,stepon,step,step,VERB,USA,
J00667670_KPL,Version 66,earth,round,round,round,ADV,USA,
J00667670_KPL,Version 66,earth,spin,spin,spin,VERB,USA,
J00667670_KPL,Version 66,earth,globe,globe,globe,NOUN,USA,
J00667670_KPL,Version 66,earth,rotate,rotate,rotate,VERB,USA,
J00667670_KPL,Version 66,fryer,cook,cook,cake,VERB,USA,
J00667670_KPL,Version 66,fryer,plug,plug,plug,VERB,USA,
J00667670_KPL,Version 66,fryer,break,break,break,VERB,USA,
J00667670_KPL,Version 66,fryer,spin,spin,spin,VERB,USA,
J00667670_KPL,Version 66,council,share,share,share,VERB,USA,
J00667670_KPL,Version 66,council,talk,talk,talk,VERB,USA,
J00667670_KPL,Version 66,council,old,old,old,ADJ,USA,
J00667670_KPL,Version 66,council,young,young,young,ADJ,USA,
J00667670_KPL,Version 66,council,group,group,group,NOUN,USA,
J00667670_KPL,Version 66,sauerkraut,cook,cook,cake,VERB,USA,
J00667670_KPL,Version 66,sauerkraut,eat,eat,eat,VERB,USA,
J00667670_KPL,Version 66,sauerkraut,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,sauerkraut,share,share,share,VERB,USA,
J00667670_KPL,Version 66,sauerkraut,burn,burn,burn,VERB,USA,
J00667670_KPL,Version 66,sauerkraut,cold,cold,cold,ADJ,USA,
J00667670_KPL,Version 66,sauerkraut,hot,hot,hot,ADJ,USA,
J00667670_KPL,Version 66,manicurist,use,use,use,VERB,USA,
J00667670_KPL,Version 66,manicurist,share,share,share,VERB,USA,
J00667670_KPL,Version 66,manicurist,paint,paint,paint,VERB,USA,
J00667670_KPL,Version 66,apparatus,use,use,use,VERB,USA,
J00667670_KPL,Version 66,apparatus,old,old,old,ADJ,USA,
J00667670_KPL,Version 66,apparatus,new,new,new,ADJ,USA,
J00667670_KPL,Version 66,apparatus,break,break,break,VERB,USA,
J00667670_KPL,Version 66,apparatus,fast,fast,fast,ADJ,USA,
J00667670_KPL,Version 66,apparatus,slow,slow,slow,ADJ,USA,
J00667670_KPL,Version 66,anvil,break,break,break,VERB,USA,
J00667670_KPL,Version 66,anvil,hot,hot,hot,ADJ,USA,
J00667670_KPL,Version 66,anvil,hard,hard,hard,ADJ,USA,
J00667670_KPL,Version 66,anvil,solid,solid,solid,ADJ,USA,
J00667670_KPL,Version 66,anvil,step on,step,step,VERB,USA,
J00667670_KPL,Version 66,azalea,cut,cut,cut,VERB,USA,
J00667670_KPL,Version 66,azalea,grow,grow,grow,VERB,USA,
J00667670_KPL,Version 66,azalea,plant,plant,plant,VERB,USA,
J00667670_KPL,Version 66,azalea,smell,smell,smell,VERB,USA,
J00667670_KPL,Version 66,azalea,smash,smash,smash,VERB,USA,
J00667670_KPL,Version 66,pallet,burn,burn,burn,VERB,USA,
J00667670_KPL,Version 66,pallet,break,break,break,VERB,USA,
J00667670_KPL,Version 66,pallet,smash,smash,smash,VERB,USA,
J00667670_KPL,Version 66,pallet,small,small,small,ADJ,USA,
J00667670_KPL,Version 66,pallet,large,large,large,ADJ,USA,
J00667670_KPL,Version 66,veil,tug,tug,tug,VERB,USA,
J00667670_KPL,Version 66,veil,rip,rip,rip,VERB,USA,
J00667670_KPL,Version 66,veil,long,long,long,ADV,USA,
J00667670_KPL,Version 66,handlebar,break,break,break,VERB,USA,
J00667670_KPL,Version 66,handlebar,hold,hold,hold,VERB,USA,
J00667670_KPL,Version 66,sherbet,eat,eat,eat,VERB,USA,
J00667670_KPL,Version 66,sherbet,mix,mix,mix,VERB,USA,
J00667670_KPL,Version 66,sherbet,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,sherbet,share,share,share,NOUN,USA,
J00667670_KPL,Version 66,boardinghouse,break,break,break,VERB,USA,
J00667670_KPL,Version 66,boardinghouse,share,share,share,VERB,USA,
J00667670_KPL,Version 66,object,throw,throw,throw,VERB,USA,
J00667670_KPL,Version 66,object,smash,smash,smash,VERB,USA,
J00667670_KPL,Version 66,object,round,round,round,ADV,USA,
J00667670_KPL,Version 66,object,sqaure,square,square,ADJ,USA,
J00667670_KPL,Version 66,object,break,break,break,VERB,USA,
J00667670_KPL,Version 66,object,loose,loose,loose,ADV,USA,
J00667670_KPL,Version 66,object,old,old,old,ADJ,USA,
J00667670_KPL,Version 66,object,young,young,young,ADJ,USA,
J00667670_KPL,Version 66,viola,pluck,pluck,pluck,VERB,USA,
J00667670_KPL,Version 66,viola,shred,shred,shr,VERB,USA,
J00667670_KPL,Version 66,viola,share,share,share,VERB,USA,
J00667670_KPL,Version 66,biologist,learn,learn,learn,VERB,USA,
J00667670_KPL,Version 66,biologist,share,share,share,VERB,USA,
J00667670_KPL,Version 66,biologist,confirm,confirm,confirm,VERB,USA,
J00667670_KPL,Version 66,biologist,push,push,push,VERB,USA,
J00667670_KPL,Version 66,passionflower,shred,shred,shr,VERB,USA,
J00667670_KPL,Version 66,passionflower,pluck,pluck,pluck,NOUN,USA,
J00667670_KPL,Version 66,passionflower,small,small,small,ADJ,USA,
J00667670_KPL,Version 66,passionflower,large,large,large,ADJ,USA,
j00670955,Version 1,hosiery,skirt,skirt,skirt,NOUN,USA,
