"Username","Trial","Condition.Number","Condition.Notes","Stimuli.Cue","Procedure.Item","Procedure.Max.Time","Procedure.Min.Time","Response.RT","Response.RTfirst","Response.RTlast","affordance","affordance_corrected","affordance_lemma","POS"
"w10065062_AT",31,22,"List 72","rosewater",2148,"-","-",20797,3102,5267,"face","face","face","NOUN"
"w10065062_AT",32,22,"List 72","thong",2156,"-","-",3157,1677,2162,"wear","wear","wear","VERB"
"w10065062_AT",33,22,"List 72","hardcover",2154,"-","-",25034,22376,24310,"protect","protect","protect","VERB"
"w10065062_AT",33,22,"List 72","hardcover",2154,"-","-",25034,22376,24310,"book","book","book","NOUN"
"w10065062_AT",34,22,"List 72","scissors",2150,"-","-",9823,1579,8118,"cut","cut","cut","VERB"
"w10065062_AT",34,22,"List 72","scissors",2150,"-","-",9823,1579,8118,"paper","paper","paper","NOUN"
"w10065062_AT",34,22,"List 72","scissors",2150,"-","-",9823,1579,8118,"cut","cut","cut","VERB"
"w10065062_AT",34,22,"List 72","scissors",2150,"-","-",9823,1579,8118,"food","food","food","NOUN"
"w10065062_AT",35,22,"List 72","blowpipe",2133,"-","-",132499,129332,131327,"make","make","make","VERB"
"w10065062_AT",35,22,"List 72","blowpipe",2133,"-","-",132499,129332,131327,"glass","glass","glass","NOUN"
"w10065062_AT",36,22,"List 72","jawbreaker",2160,"-","-",5848,4069,4299,"eat","eat","eat","VERB"
"w10065062_AT",37,22,"List 72","diagram",2149,"-","-",19196,9825,18051,"visual","visual","visual","ADJ"
"w10065062_AT",37,22,"List 72","diagram",2149,"-","-",19196,9825,18051,"explaination","explanation","explanation","NOUN"
"w10065062_AT",38,22,"List 72","golf",2145,"-","-",15175,1592,11864,"play","play","play","VERB"
"w10065062_AT",38,22,"List 72","golf",2145,"-","-",15175,1592,11864,"entertain","entertain","entertain","ADJ"
"w10065062_AT",39,22,"List 72","raspberry",2153,"-","-",15101,1531,14246,"eat","eat","eat","VERB"
"w10065062_AT",39,22,"List 72","raspberry",2153,"-","-",15101,1531,14246,"cook","cook","cake","VERB"
"w10065062_AT",39,22,"List 72","raspberry",2153,"-","-",15101,1531,14246,"flavor","flavor","flavor","NOUN"
"w10065062_AT",39,22,"List 72","raspberry",2153,"-","-",15101,1531,14246,"things","things","thing","NOUN"
"w10065062_AT",40,22,"List 72","planter",2136,"-","-",6192,3031,4930,"plant","plant","plant","NOUN"
"w10065062_AT",40,22,"List 72","planter",2136,"-","-",6192,3031,4930,"things","things","thing","NOUN"
"w10065790_AMB",11,20,"List 95","petal",2842,"-","-",8571,2015,3873,"pet","pet","pet","NOUN"
"w10065790_AMB",12,20,"List 95","custodian",2828,"-","-",13352,2752,10605,"cust","cuts","cut","NOUN"
"w10065790_AMB",13,20,"List 95","handgun",2831,"-","-",7847,1139,2947,"hand","hand","hand","NOUN"
"w10065790_AMB",13,20,"List 95","handgun",2831,"-","-",7847,1139,2947,"gun","gun","gun","NOUN"
"w10065790_AMB",14,20,"List 95","Taco",2827,"-","-",3805,1444,2478,"taco","taco","taco","INTJ"
"w10065790_AMB",15,20,"List 95","politician",2832,"-","-",15528,1675,12171,"politician","politician","politician","NOUN"
"w10065790_AMB",16,20,"List 95","javelin",2845,"-","-",3987,1427,2977,"javel","navel","navel","NOUN"
"w10065790_AMB",17,20,"List 95","nightshirt",2850,"-","-",6526,965,5540,"night","night","night","NOUN"
"w10065790_AMB",17,20,"List 95","nightshirt",2850,"-","-",6526,965,5540,"shirt","shirt","shirt","NOUN"
"w10065790_AMB",18,20,"List 95","cashier",2846,"-","-",7073,1043,3939,"cash","cash","cash","NOUN"
"w10065790_AMB",19,20,"List 95","jurist",2838,"-","-",3764,1551,2470,"jurist","jurist","jurist","NOUN"
"w10065790_AMB",20,20,"List 95","bullfrog",2847,"-","-",5662,836,3663,"bull","bull","bull","NOUN"
"w10065790_AMB",20,20,"List 95","bullfrog",2847,"-","-",5662,836,3663,"frog","frog","frog","X"
"w10065790_AMB",21,20,"List 95","cone",2839,"-","-",3454,1070,1531,"cone","cone","cone","NOUN"
"w10065790_AMB",22,20,"List 95","corkscrew",2836,"-","-",6266,1120,4033,"cork","cork","cork","NOUN"
"w10065790_AMB",22,20,"List 95","corkscrew",2836,"-","-",6266,1120,4033,"screw","screw","screw","NOUN"
"w10065790_AMB",23,20,"List 95","pajamas",2840,"-","-",7746,2831,5717,"pajamas","pajamas","pajama","NOUN"
"w10065790_AMB",24,20,"List 95","farm",2835,"-","-",3276,1148,1716,"farm","farm","farm","NOUN"
"w10065790_AMB",25,20,"List 95","streets",2843,"-","-",7416,1143,5615,"reets","resets","reset","NOUN"
"w10065790_AMB",26,20,"List 95","gadget",2833,"-","-",9525,1288,8013,"gad","gad","gad","NOUN"
"w10065790_AMB",26,20,"List 95","gadget",2833,"-","-",9525,1288,8013,"get","get","get","VERB"
"w10065790_AMB",26,20,"List 95","gadget",2833,"-","-",9525,1288,8013,"ad","ad","ad","NOUN"
"w10065790_AMB",27,20,"List 95","cross",2826,"-","-",6255,2813,3342,"ross","ross","ross","NOUN"
"w10065790_AMB",28,20,"List 95","dinnerware",2851,"-","-",4731,1309,3716,"dinner","dinner","dinner","NOUN"
"w10065790_AMB",28,20,"List 95","dinnerware",2851,"-","-",4731,1309,3716,"ware","ware","ware","NOUN"
"w10065790_AMB",29,20,"List 95","pitcher",2844,"-","-",5569,1097,3028,"pit","pit","pit","NOUN"
"w10065790_AMB",30,20,"List 95","cardboard",2834,"-","-",5399,1003,3988,"card","card","card","NOUN"
"w10065790_AMB",30,20,"List 95","cardboard",2834,"-","-",5399,1003,3988,"board","board","board","NOUN"
"w10065790_AMB",31,20,"List 95","nutmeg",2849,"-","-",5183,931,3017,"nut","nut","nut","ADV"
"w10065790_AMB",31,20,"List 95","nutmeg",2849,"-","-",5183,931,3017,"meg","meg","meg","X"
"w10065790_AMB",32,20,"List 95","pony",2830,"-","-",5613,1259,4147,"pon","pin","pin","NOUN"
"w10065790_AMB",33,20,"List 95","guidebook",2823,"-","-",6479,1112,3607,"guide","guide","guide","NOUN"
"w10065790_AMB",33,20,"List 95","guidebook",2823,"-","-",6479,1112,3607,"book","book","book","NOUN"
"w10065790_AMB",34,20,"List 95","duffel",2822,"-","-",3654,1378,1916,"duff","duff","duff","NOUN"
"w10065790_AMB",35,20,"List 95","munitions",2837,"-","-",5084,1332,3659,"munitions","munitions","munition","NOUN"
"w10065790_AMB",36,20,"List 95","machine",2824,"-","-",3290,1136,2078,"machine","machine","machine","NOUN"
"w10065790_AMB",37,20,"List 95","farmer",2841,"-","-",3240,1111,2110,"farm","farm","farm","NOUN"
"w10065790_AMB",38,20,"List 95","glider",2825,"-","-",2829,1118,1823,"glide","glide","glide","NOUN"
"w10065790_AMB",39,20,"List 95","lemon",2829,"-","-",3784,956,1808,"lemon","lemon","lemon","NOUN"
"w10065790_AMB",40,20,"List 95","guillotine",2848,"-","-",6017,2610,3960,"guillot","guillotine","guillotine","NOUN"
"w10065796",11,14,"List 89","congresswoman",2649,"-","-",12424,3388,11974,"argue","argue","argue","VERB"
"w10065796",11,14,"List 89","congresswoman",2649,"-","-",12424,3388,11974,"talk","talk","talk","VERB"
"w10065796",11,14,"List 89","congresswoman",2649,"-","-",12424,3388,11974,"pass","pass","pass","VERB"
"w10065796",11,14,"List 89","congresswoman",2649,"-","-",12424,3388,11974,"laws","laws","law","NOUN"
"w10065796",12,14,"List 89","catwalk",2666,"-","-",15668,1432,14840,"walk","walk","walk","VERB"
"w10065796",12,14,"List 89","catwalk",2666,"-","-",15668,1432,14840,"propose","propose","propose","VERB"
"w10065796",12,14,"List 89","catwalk",2666,"-","-",15668,1432,14840,"see","see","see","VERB"
"w10065796",13,14,"List 89","band",2644,"-","-",17880,2093,12883,"entertainment","entertainment","entertainment","NOUN"
"w10065796",13,14,"List 89","band",2644,"-","-",17880,2093,12883,"hold","hold","hold","INTJ"
"w10065796",13,14,"List 89","band",2644,"-","-",17880,2093,12883,"hair","hair","hair","NOUN"
"w10065796",14,14,"List 89","rocker",2657,"-","-",13432,2008,8974,"rock","rock","rock","NOUN"
"w10065796",14,14,"List 89","rocker",2657,"-","-",13432,2008,8974,"baby","baby","baby","NOUN"
"w10065796",14,14,"List 89","rocker",2657,"-","-",13432,2008,8974,"sleep","sleep","sleep","NOUN"
"w10065796",14,14,"List 89","rocker",2657,"-","-",13432,2008,8974,"watch","watch","watch","VERB"
"w10065796",14,14,"List 89","rocker",2657,"-","-",13432,2008,8974,"tv","tv","tv","X"
"w10065796",15,14,"List 89","bathtub",2651,"-","-",13708,1414,13014,"relax","relax","relax","NOUN"
"w10065796",15,14,"List 89","bathtub",2651,"-","-",13708,1414,13014,"bathe","bathe","bato","NOUN"
"w10065796",15,14,"List 89","bathtub",2651,"-","-",13708,1414,13014,"sit","sit","sit","VERB"
"w10065796",15,14,"List 89","bathtub",2651,"-","-",13708,1414,13014,"lay","lay","lay","VERB"
"w10065796",16,14,"List 89","jar",2656,"-","-",13803,1907,12868,"store","store","store","NOUN"
"w10065796",16,14,"List 89","jar",2656,"-","-",13803,1907,12868,"decoration","decoration","decoration","NOUN"
"w10065796",16,14,"List 89","jar",2656,"-","-",13803,1907,12868,"cook","cook","cake","VERB"
"w10065796",17,14,"List 89","mum",2647,"-","-",14608,3480,14073,"decorate","decorate","decorate","VERB"
"w10065796",17,14,"List 89","mum",2647,"-","-",14608,3480,14073,"smell","smell","smell","INTJ"
"w10065796",17,14,"List 89","mum",2647,"-","-",14608,3480,14073,"grow","grow","grow","VERB"
"w10065796",17,14,"List 89","mum",2647,"-","-",14608,3480,14073,"give","give","give","VERB"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"eat","eat","eat","VERB"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"grill","grill","grill","NOUN"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"fry","fry","fry","NOUN"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"share","share","share","NOUN"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"give","give","give","VERB"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"order","order","order","NOUN"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"throw","throw","throw","INTJ"
"w10065796",18,14,"List 89","hamburger",2661,"-","-",16204,1517,14640,"away","away","away","ADV"
"w10065796",19,14,"List 89","plaintiff",2655,"-","-",37261,35477,36927,"law","law","law","NOUN"
"w10065796",19,14,"List 89","plaintiff",2655,"-","-",37261,35477,36927,"court","court","court","NOUN"
"w10065796",20,14,"List 89","dwarf",2667,"-","-",13794,6075,12085,"friends","friends","friend","NOUN"
"w10065796",20,14,"List 89","dwarf",2667,"-","-",13794,6075,12085,"talk","talk","talk","VERB"
"w10065796",20,14,"List 89","dwarf",2667,"-","-",13794,6075,12085,"help","help","help","VERB"
"w10065796",21,14,"List 89","entree",2646,"-","-",10238,1114,9877,"eat","eat","eat","VERB"
"w10065796",21,14,"List 89","entree",2646,"-","-",10238,1114,9877,"order","order","order","NOUN"
"w10065796",21,14,"List 89","entree",2646,"-","-",10238,1114,9877,"share","share","share","NOUN"
"w10065796",21,14,"List 89","entree",2646,"-","-",10238,1114,9877,"crave","crave","crave","VERB"
"w10065796",21,14,"List 89","entree",2646,"-","-",10238,1114,9877,"throw","throw","throw","INTJ"
"w10065796",21,14,"List 89","entree",2646,"-","-",10238,1114,9877,"away","away","away","ADV"
"w10065796",22,14,"List 89","waitress",2650,"-","-",12083,3171,11685,"tip","tip","tip","NOUN"
"w10065796",22,14,"List 89","waitress",2650,"-","-",12083,3171,11685,"thanks","thanks","thanks","NOUN"
"w10065796",22,14,"List 89","waitress",2650,"-","-",12083,3171,11685,"help","help","help","VERB"
"w10065796",23,14,"List 89","hat",2653,"-","-",12930,1043,8531,"wear","wear","wear","VERB"
"w10065796",23,14,"List 89","hat",2653,"-","-",12930,1043,8531,"sell","sell","sell","VERB"
"w10065796",23,14,"List 89","hat",2653,"-","-",12930,1043,8531,"produce","produce","produce","VERB"
"w10065796",23,14,"List 89","hat",2653,"-","-",12930,1043,8531,"give","give","give","VERB"
"w10065796",24,14,"List 89","rail",2659,"-","-",7694,1973,6543,"steady","steady","steady","ADJ"
"w10065796",24,14,"List 89","rail",2659,"-","-",7694,1973,6543,"help","help","help","VERB"
"w10065796",25,14,"List 89","lace",2642,"-","-",7784,3452,6971,"shoes","shoes","shoe","VERB"
"w10065796",25,14,"List 89","lace",2642,"-","-",7784,3452,6971,"ties","ties","tie","NOUN"
"w10065796",26,14,"List 89","husband",2663,"-","-",10372,1471,8108,"love","love","love","NOUN"
"w10065796",26,14,"List 89","husband",2663,"-","-",10372,1471,8108,"work","work","work","NOUN"
"w10065796",26,14,"List 89","husband",2663,"-","-",10372,1471,8108,"cook","cook","cake","VERB"
"w10065796",26,14,"List 89","husband",2663,"-","-",10372,1471,8108,"clean","clean","clean","ADJ"
"w10065796",26,14,"List 89","husband",2663,"-","-",10372,1471,8108,"sex","sex","sex","NOUN"
"w10065796",27,14,"List 89","lick",2645,"-","-",10582,5745,6022,"eat","eat","eat","VERB"
"w10065796",28,14,"List 89","needles",2660,"-","-",10751,2316,10254,"shots","shots","shot","NOUN"
"w10065796",28,14,"List 89","needles",2660,"-","-",10751,2316,10254,"sewing","sewing","sew","VERB"
"w10065796",29,14,"List 89","garb",2654,"-","-",21204,11969,20833,"dress","dress","dress","NOUN"
"w10065796",29,14,"List 89","garb",2654,"-","-",21204,11969,20833,"go","go","go","VERB"
"w10065796",29,14,"List 89","garb",2654,"-","-",21204,11969,20833,"sell","sell","sell","VERB"
"w10065796",29,14,"List 89","garb",2654,"-","-",21204,11969,20833,"show","show","show","VERB"
"w10065796",29,14,"List 89","garb",2654,"-","-",21204,11969,20833,"buy","buy","buy","VERB"
"w10065796",30,14,"List 89","croquette",2670,"-","-",7277,1803,6743,"sell","sell","sell","VERB"
"w10065796",30,14,"List 89","croquette",2670,"-","-",7277,1803,6743,"make","make","make","VERB"
"w10065796",30,14,"List 89","croquette",2670,"-","-",7277,1803,6743,"teach","teach","teach","NOUN"
"w10065796",31,14,"List 89","cupboard",2662,"-","-",11085,2377,9099,"store","store","store","NOUN"
"w10065796",31,14,"List 89","cupboard",2662,"-","-",11085,2377,9099,"hide","hide","hide","NOUN"
"w10065796",32,14,"List 89","barkeep",2671,"-","-",17397,12028,17219,"buy","buy","buy","VERB"
"w10065796",32,14,"List 89","barkeep",2671,"-","-",17397,12028,17219,"respect","respect","respect","NOUN"
"w10065796",33,14,"List 89","trash",2664,"-","-",9729,1163,9434,"throw","throw","throw","INTJ"
"w10065796",33,14,"List 89","trash",2664,"-","-",9729,1163,9434,"away","away","away","ADV"
"w10065796",33,14,"List 89","trash",2664,"-","-",9729,1163,9434,"take","take","take","VERB"
"w10065796",33,14,"List 89","trash",2664,"-","-",9729,1163,9434,"smell","smell","smell","INTJ"
"w10065796",33,14,"List 89","trash",2664,"-","-",9729,1163,9434,"burn","burn","burn","VERB"
"w10065796",34,14,"List 89","guestroom",2643,"-","-",12330,1770,12145,"sleep","sleep","sleep","NOUN"
"w10065796",34,14,"List 89","guestroom",2643,"-","-",12330,1770,12145,"store","store","store","NOUN"
"w10065796",34,14,"List 89","guestroom",2643,"-","-",12330,1770,12145,"watch","watch","watch","VERB"
"w10065796",34,14,"List 89","guestroom",2643,"-","-",12330,1770,12145,"tv","tv","tv","X"
"w10065796",34,14,"List 89","guestroom",2643,"-","-",12330,1770,12145,"change","change","change","NOUN"
"w10065796",34,14,"List 89","guestroom",2643,"-","-",12330,1770,12145,"clothes","clothes","clothes","NOUN"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"eat","eat","eat","VERB"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"buy","buy","buy","VERB"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"sell","sell","sell","VERB"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"share","share","share","NOUN"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"throw","throw","throw","INTJ"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"away","away","away","ADV"
"w10065796",35,14,"List 89","crackers",2668,"-","-",10746,881,10499,"store","store","store","NOUN"
"w10065796",36,14,"List 89","picnicker",2669,"-","-",10957,4491,10639,"eat","eat","eat","VERB"
"w10065796",36,14,"List 89","picnicker",2669,"-","-",10957,4491,10639,"sit","sit","sit","VERB"
"w10065796",36,14,"List 89","picnicker",2669,"-","-",10957,4491,10639,"laugh","laugh","laugh","VERB"
"w10065796",36,14,"List 89","picnicker",2669,"-","-",10957,4491,10639,"talk","talk","talk","VERB"
"w10065796",37,14,"List 89","icepick",2658,"-","-",23021,15627,22764,"chip","chip","chip","NOUN"
"w10065796",37,14,"List 89","icepick",2658,"-","-",23021,15627,22764,"ice","ice","ice","NOUN"
"w10065796",37,14,"List 89","icepick",2658,"-","-",23021,15627,22764,"use","use","use","VERB"
"w10065796",37,14,"List 89","icepick",2658,"-","-",23021,15627,22764,"tool","tool","tool","NOUN"
"w10065796",37,14,"List 89","icepick",2658,"-","-",23021,15627,22764,"sell","sell","sell","VERB"
"w10065796",37,14,"List 89","icepick",2658,"-","-",23021,15627,22764,"share","share","share","NOUN"
"w10065796",38,14,"List 89","radio",2648,"-","-",11627,1366,10165,"listen","listen","listen","VERB"
"w10065796",38,14,"List 89","radio",2648,"-","-",11627,1366,10165,"sell","sell","sell","VERB"
"w10065796",38,14,"List 89","radio",2648,"-","-",11627,1366,10165,"buy","buy","buy","VERB"
"w10065796",39,14,"List 89","brooch",2665,"-","-",16952,10140,16376,"wear","wear","wear","VERB"
"w10065796",39,14,"List 89","brooch",2665,"-","-",16952,10140,16376,"sell","sell","sell","VERB"
"w10065796",39,14,"List 89","brooch",2665,"-","-",16952,10140,16376,"make","make","make","VERB"
"w10065796",39,14,"List 89","brooch",2665,"-","-",16952,10140,16376,"give","give","give","VERB"
"w10065796",40,14,"List 89","banister",2652,"-","-",13224,5184,12963,"store","store","store","NOUN"
"w10065796",40,14,"List 89","banister",2652,"-","-",13224,5184,12963,"empty","empty","empty","ADJ"
"w10065796",40,14,"List 89","banister",2652,"-","-",13224,5184,12963,"take","take","take","VERB"
"w10065796",40,14,"List 89","banister",2652,"-","-",13224,5184,12963,"smell","smell","smell","INTJ"
"w10065796_sjb",11,13,"List 38","earphone",1134,"-","-",11205,1374,10907,"listen","listen","listen","VERB"
"w10065796_sjb",11,13,"List 38","earphone",1134,"-","-",11205,1374,10907,"share","share","share","NOUN"
"w10065796_sjb",11,13,"List 38","earphone",1134,"-","-",11205,1374,10907,"step","step","step","NOUN"
"w10065796_sjb",11,13,"List 38","earphone",1134,"-","-",11205,1374,10907,"throw","throw","throw","INTJ"
"w10065796_sjb",12,13,"List 38","yacht",1116,"-","-",11122,1630,10895,"ride","ride","ride","NOUN"
"w10065796_sjb",12,13,"List 38","yacht",1116,"-","-",11122,1630,10895,"sell","sell","sell","VERB"
"w10065796_sjb",12,13,"List 38","yacht",1116,"-","-",11122,1630,10895,"buy","buy","buy","VERB"
"w10065796_sjb",12,13,"List 38","yacht",1116,"-","-",11122,1630,10895,"make","make","make","VERB"
"w10065796_sjb",13,13,"List 38","horn",1115,"-","-",18743,1123,16297,"play","play","play","VERB"
"w10065796_sjb",13,13,"List 38","horn",1115,"-","-",18743,1123,16297,"push","push","push","INTJ"
"w10065796_sjb",13,13,"List 38","horn",1115,"-","-",18743,1123,16297,"step","step","step","NOUN"
"w10065796_sjb",13,13,"List 38","horn",1115,"-","-",18743,1123,16297,"sell","sell","sell","VERB"
"w10065796_sjb",13,13,"List 38","horn",1115,"-","-",18743,1123,16297,"share","share","share","NOUN"
"w10065796_sjb",13,13,"List 38","horn",1115,"-","-",18743,1123,16297,"provide","provide","provide","VERB"
"w10065796_sjb",14,13,"List 38","mosquito",1137,"-","-",9235,1840,7962,"bite","bite","bite","X"
