Username,Trial,Condition.Notes,Stimuli.Cue,Procedure.Item,Response.RT,Response.RTfirst,Response.RTlast,affordance,affordance_corrected,Lemma_1,POS,feats
w10050832_SGM,30,List 35,fountain,1050,31889,4262,30789,pennies,pennies,penny,NOUN,Number=Plur
w10050832_SGM,30,List 35,fountain,1050,31889,4262,30789,dance,dance,dance,NOUN,Number=Sing
w10050832_SGM,30,List 35,fountain,1050,31889,4262,30789,decorate,decorate,decorate,VERB,VerbForm=Inf
w10050832_SGM,30,List 35,fountain,1050,31889,4262,30789,bird,bird,bird,NOUN,Number=Sing
w10050832_SGM,30,List 35,fountain,1050,31889,4262,30789,watching,watching,watch,VERB,VerbForm=Ger
w10050832_SGM,31,List 35,shortcake,1031,12096,1708,8598,eat,eat,eat,VERB,VerbForm=Inf
w10050832_SGM,31,List 35,shortcake,1031,12096,1708,8598,sell,sell,sell,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,31,List 35,shortcake,1031,12096,1708,8598,buy,buy,buy,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,31,List 35,shortcake,1031,12096,1708,8598,bake,bake,bake,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,32,List 35,encyclopedia,1043,33715,2314,33455,research,research,research,NOUN,Number=Sing
w10050832_SGM,32,List 35,encyclopedia,1043,33715,2314,33455,burn,burn,burn,VERB,VerbForm=Inf
w10050832_SGM,32,List 35,encyclopedia,1043,33715,2314,33455,read,read,read,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,32,List 35,encyclopedia,1043,33715,2314,33455,learn,learn,learn,VERB,VerbForm=Inf
w10050832_SGM,33,List 35,fence,1047,60558,1542,57753,block,block,block,NOUN,Number=Sing
w10050832_SGM,33,List 35,fence,1047,60558,1542,57753,barricade,barricade,barricade,NOUN,Number=Sing
w10050832_SGM,33,List 35,fence,1047,60558,1542,57753,decorate,decorate,decorate,VERB,VerbForm=Inf
w10050832_SGM,33,List 35,fence,1047,60558,1542,57753,paint,paint,paint,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,33,List 35,fence,1047,60558,1542,57753,barb,barb,barb,NOUN,Number=Sing
w10050832_SGM,34,List 35,patrolman,1045,27628,5544,25480,hide,hide,hide,NOUN,Number=Sing
w10050832_SGM,34,List 35,patrolman,1045,27628,5544,25480,respect,respect,respect,NOUN,Number=Sing
w10050832_SGM,34,List 35,patrolman,1045,27628,5544,25480,ask,ask,ask,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,34,List 35,patrolman,1045,27628,5544,25480,questions,questions,question,NOUN,Number=Plur
w10050832_SGM,35,List 35,workbook,1030,52638,5917,51750,read,read,read,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,35,List 35,workbook,1030,52638,5917,51750,learn,learn,learn,VERB,VerbForm=Inf
w10050832_SGM,35,List 35,workbook,1030,52638,5917,51750,tear,tear,tear,NOUN,Number=Sing
w10050832_SGM,35,List 35,workbook,1030,52638,5917,51750,burn,burn,burn,VERB,VerbForm=Inf
w10050832_SGM,35,List 35,workbook,1030,52638,5917,51750,write,write,write,X,NA
w10050832_SGM,36,List 35,crumpet,1022,23604,11409,23027,eat,eat,eat,VERB,VerbForm=Inf
w10050832_SGM,36,List 35,crumpet,1022,23604,11409,23027,bake,bake,bake,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,36,List 35,crumpet,1022,23604,11409,23027,cook,cook,cook,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,36,List 35,crumpet,1022,23604,11409,23027,sell,sell,sell,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,36,List 35,crumpet,1022,23604,11409,23027,buy,buy,buy,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,37,List 35,partner,1038,18537,4863,17724,meet,meet,meet,VERB,VerbForm=Inf
w10050832_SGM,37,List 35,partner,1038,18537,4863,17724,talk,talk,talk,VERB,VerbForm=Inf
w10050832_SGM,37,List 35,partner,1038,18537,4863,17724,work,work,work,NOUN,Number=Sing
w10050832_SGM,38,List 35,slipcover,1037,36746,18260,35820,protect,protect,protect,VERB,VerbForm=Inf
w10050832_SGM,38,List 35,slipcover,1037,36746,18260,35820,cover,cover,cover,NOUN,Number=Sing
w10050832_SGM,38,List 35,slipcover,1037,36746,18260,35820,things,things,thing,NOUN,Number=Plur
w10050832_SGM,38,List 35,slipcover,1037,36746,18260,35820,fold,fold,fold,VERB,VerbForm=Inf
w10050832_SGM,39,List 35,neck,1033,79451,2830,45886,massage,massage,massage,NOUN,Number=Sing
w10050832_SGM,39,List 35,neck,1033,79451,2830,45886,grab,grab,grab,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,39,List 35,neck,1033,79451,2830,45886,slap,slap,slap,NOUN,Number=Sing
w10050832_SGM,39,List 35,neck,1033,79451,2830,45886,hold,hold,hold,INTJ,NA
w10050832_SGM,39,List 35,neck,1033,79451,2830,45886,accessorize,accessorize,accessorize,VERB,VerbForm=Inf
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,hold,hold,hold,INTJ,NA
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,wrap,wrap,wrap,NOUN,Number=Sing
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,around,around,around,ADV,NA
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,make,make,make,VERB,Mood=Imp|VerbForm=Fin
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,listen,listen,listen,VERB,VerbForm=Inf
w10050832_SGM,40,List 35,stethoscope,1032,36281,3409,28378,heartbeat,heartbeat,heartbeat,X,NA
w10051284bj,11,List 58,robber,1735,15480,2691,14529,bank,bank,bank,NOUN,Number=Sing
w10051284bj,11,List 58,robber,1735,15480,2691,14529,store,store,store,NOUN,Number=Sing
w10051284bj,11,List 58,robber,1735,15480,2691,14529,home,home,home,ADV,NA
w10051284bj,11,List 58,robber,1735,15480,2691,14529,offices,offices,office,NOUN,Number=Plur
w10051284bj,12,List 58,door,1732,34193,1774,32937,closet,closet,closet,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,car,car,car,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,bathroom,bathroom,bathroom,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,bedroom,bedroom,bedroom,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,refrigerator,refrigerator,refrigerator,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,cabinet,cabinet,cabinet,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,business,business,business,NOUN,Number=Sing
w10051284bj,12,List 58,door,1732,34193,1774,32937,garage,garage,garage,NOUN,Number=Sing
w10051284bj,13,List 58,tampon,1731,4097,2375,3061,period,period,period,NOUN,Number=Sing
w10051284bj,14,List 58,Wheelchair,1727,9030,1831,8131,paralyzed,paralyzed,paralyze,VERB,Tense=Past|VerbForm=Part
w10051284bj,15,List 58,postcard,1719,12006,3978,10720,birthday,birthday,birthday,NOUN,Number=Sing
w10051284bj,15,List 58,postcard,1719,12006,3978,10720,holidays,holidays,holiday,NOUN,Number=Plur
w10051284bj,16,List 58,receptionist,1734,6202,3199,4256,office,office,office,NOUN,Number=Sing
w10051284bj,17,List 58,starch,1736,7105,2621,6290,cake,cake,cake,NOUN,Number=Sing
w10051284bj,17,List 58,starch,1736,7105,2621,6290,cupcake,cupcake,cupcake,NOUN,Number=Sing
w10051284bj,18,List 58,tickler,1739,4837,3546,3895,baby,baby,baby,NOUN,Number=Sing
w10051284bj,20,List 58,guitarist,1733,10331,1869,9145,concert,concert,concert,NOUN,Number=Sing
w10051284bj,20,List 58,guitarist,1733,10331,1869,9145,band,band,band,NOUN,Number=Sing
w10051284bj,21,List 58,sketch,1721,5104,1992,3955,drawing,drawing,draw,VERB,VerbForm=Ger
w10051284bj,21,List 58,sketch,1721,5104,1992,3955,art,art,art,NOUN,Number=Sing
w10051284bj,22,List 58,spices,1738,7823,1436,4506,cooking,cooking,cook,NOUN,Number=Sing
w10051284bj,24,List 58,crouton,1717,3688,1387,2191,salad,salad,salad,NOUN,Number=Sing
w10051284bj,25,List 58,hen,1729,10797,2332,10262,eggs,eggs,egg,NOUN,Number=Plur
w10051284bj,25,List 58,hen,1729,10797,2332,10262,chicken,chicken,chicken,NOUN,Number=Sing
w10051284bj,25,List 58,hen,1729,10797,2332,10262,coop,coop,coop,NOUN,Number=Sing
w10051284bj,27,List 58,sideburns,1720,5855,3464,4579,haircut,haircut,haircut,NOUN,Number=Sing
w10051284bj,28,List 58,supervisor,1716,9109,1694,7376,school,school,school,NOUN,Number=Sing
w10051284bj,28,List 58,supervisor,1716,9109,1694,7376,dorms,dorms,dorm,NOUN,Number=Plur
w10051284bj,28,List 58,supervisor,1716,9109,1694,7376,office,office,office,NOUN,Number=Sing
w10051284bj,29,List 58,cleavage,1713,9098,1388,2976,shirt,shirt,shirt,NOUN,Number=Sing
w10051284bj,29,List 58,cleavage,1713,9098,1388,2976,bra,bra,bra,NOUN,Number=Sing
w10051284bj,30,List 58,tailor,1718,9670,1832,8168,boat,boat,boat,NOUN,Number=Sing
w10051284bj,30,List 58,tailor,1718,9670,1832,8168,clothing,clothing,clothe,NOUN,Number=Sing
w10051284bj,31,List 58,whisker,1723,5158,1414,2809,dog,dog,dog,NOUN,Number=Sing
w10051284bj,31,List 58,whisker,1723,5158,1414,2809,cat,cat,cat,NOUN,Number=Sing
w10051284bj,32,List 58,mullet,1728,14326,2024,2807,haircut,haircut,haircut,NOUN,Number=Sing
w10051284bj,33,List 58,bulldozer,1724,47205,38676,46362,damage,damage,damage,NOUN,Number=Sing
w10051284bj,33,List 58,bulldozer,1724,47205,38676,46362,rocks,rocks,rock,NOUN,Number=Plur
w10051284bj,33,List 58,bulldozer,1724,47205,38676,46362,holders,holders,holder,NOUN,Number=Plur
w10051284bj,34,List 58,tulip,1725,9886,3139,8959,bouquet,bouquet,bouquet,NOUN,Number=Sing
w10051284bj,35,List 58,examiner,1741,8725,3918,6658,eye,eye,eye,NOUN,Number=Sing
w10051284bj,35,List 58,examiner,1741,8725,3918,6658,exam,exam,exam,NOUN,Number=Sing
w10051284bj,35,List 58,examiner,1741,8725,3918,6658,test,test,test,NOUN,Number=Sing
w10051284bj,36,List 58,shoe,1722,8461,1836,4592,running,running,run,VERB,VerbForm=Ger
w10051284bj,36,List 58,shoe,1722,8461,1836,4592,walking,walking,walk,NOUN,Number=Sing
w10051284bj,39,List 58,jersey,1712,12496,1146,9896,football,football,football,NOUN,Number=Sing
w10051284bj,39,List 58,jersey,1712,12496,1146,9896,basketball,basketball,basketball,NOUN,Number=Sing
w10051284bj,39,List 58,jersey,1712,12496,1146,9896,soccer,soccer,soccer,NOUN,Number=Sing
w10051284bj,39,List 58,jersey,1712,12496,1146,9896,tennis,tennis,tennis,NOUN,Number=Sing
w10051435_sco,11,List 33,fabric,965,7104,1512,4079,fold,fold,fold,VERB,VerbForm=Inf
w10051435_sco,11,List 33,fabric,965,7104,1512,4079,sew,sew,sew,NOUN,Number=Sing
w10051435_sco,11,List 33,fabric,965,7104,1512,4079,cut,cut,cut,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,12,List 33,cadet,987,25794,13055,24872,listen,listen,listen,VERB,VerbForm=Inf
w10051435_sco,12,List 33,cadet,987,25794,13055,24872,hear,hear,hear,VERB,VerbForm=Inf
w10051435_sco,12,List 33,cadet,987,25794,13055,24872,take,take,take,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,12,List 33,cadet,987,25794,13055,24872,orders,orders,order,NOUN,Number=Plur
w10051435_sco,13,List 33,bedroom,990,15982,1948,15220,sleep,sleep,sleep,NOUN,Number=Sing
w10051435_sco,13,List 33,bedroom,990,15982,1948,15220,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,13,List 33,bedroom,990,15982,1948,15220,tv,tv,tv,X,NA
w10051435_sco,13,List 33,bedroom,990,15982,1948,15220,change,change,change,NOUN,Number=Sing
w10051435_sco,14,List 33,bonbon,975,38207,3354,36516,eat,eat,eat,VERB,VerbForm=Inf
w10051435_sco,14,List 33,bonbon,975,38207,3354,36516,chew,chew,chew,NOUN,Number=Sing
w10051435_sco,14,List 33,bonbon,975,38207,3354,36516,unwrap,unwrap,unwrap,NOUN,Number=Sing
w10051435_sco,15,List 33,washcloth,962,7246,2682,6485,scrub,scrub,scrub,NOUN,Number=Sing
w10051435_sco,15,List 33,washcloth,962,7246,2682,6485,wash,wash,wash,INTJ,NA
w10051435_sco,15,List 33,washcloth,962,7246,2682,6485,fold,fold,fold,VERB,VerbForm=Inf
w10051435_sco,16,List 33,gazebo,969,12064,2722,11149,sit,sit,sit,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,16,List 33,gazebo,969,12064,2722,11149,use,use,use,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,16,List 33,gazebo,969,12064,2722,11149,shade,shade,shade,NOUN,Number=Sing
w10051435_sco,16,List 33,gazebo,969,12064,2722,11149,relax,relax,relax,NOUN,Number=Sing
w10051435_sco,17,List 33,hairpiece,986,11593,1942,10725,clip,clip,clip,NOUN,Number=Sing
w10051435_sco,17,List 33,hairpiece,986,11593,1942,10725,brush,brush,brush,INTJ,NA
w10051435_sco,17,List 33,hairpiece,986,11593,1942,10725,style,style,style,NOUN,Number=Sing
w10051435_sco,18,List 33,reindeer,977,58991,11399,58198,sleigh,sleigh,sleigh,INTJ,NA
w10051435_sco,18,List 33,reindeer,977,58991,11399,58198,deliver,deliver,deliver,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,18,List 33,reindeer,977,58991,11399,58198,ride,ride,ride,NOUN,Number=Sing
w10051435_sco,19,List 33,cowskin,984,42573,7885,41579,rug,rug,rug,NOUN,Number=Sing
w10051435_sco,19,List 33,cowskin,984,42573,7885,41579,clean,clean,clean,ADJ,Degree=Pos
w10051435_sco,19,List 33,cowskin,984,42573,7885,41579,vacuum,vacuum,vacuum,NOUN,Number=Sing
w10051435_sco,20,List 33,sage,985,7391,2544,5857,light,light,light,NOUN,Number=Sing
w10051435_sco,20,List 33,sage,985,7391,2544,5857,waft,waft,waft,NOUN,Number=Sing
w10051435_sco,20,List 33,sage,985,7391,2544,5857,swirl,swirl,swirl,INTJ,NA
w10051435_sco,21,List 33,baseball,976,13009,1410,12290,throw,throw,throw,INTJ,NA
w10051435_sco,21,List 33,baseball,976,13009,1410,12290,catch,catch,catch,VERB,VerbForm=Inf
w10051435_sco,21,List 33,baseball,976,13009,1410,12290,drop,drop,drop,VERB,VerbForm=Inf
w10051435_sco,22,List 33,sculpture,978,10183,3722,10026,mold,mold,mold,NOUN,Number=Sing
w10051435_sco,22,List 33,sculpture,978,10183,3722,10026,shape,shape,shape,NOUN,Number=Sing
w10051435_sco,22,List 33,sculpture,978,10183,3722,10026,create,create,create,VERB,VerbForm=Inf
w10051435_sco,23,List 33,hose,970,46060,5110,45012,unwind,unwind,unwind,INTJ,NA
w10051435_sco,23,List 33,hose,970,46060,5110,45012,elongate,elongate,elongate,ADJ,Degree=Pos
w10051435_sco,23,List 33,hose,970,46060,5110,45012,wrap,wrap,wrap,NOUN,Number=Sing
w10051435_sco,24,List 33,buoy,991,27415,3066,26606,float,float,float,NOUN,Number=Sing
w10051435_sco,24,List 33,buoy,991,27415,3066,26606,move,move,move,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,24,List 33,buoy,991,27415,3066,26606,drop,drop,drop,VERB,VerbForm=Inf
w10051435_sco,25,List 33,bobsleigh,973,99809,1512,98795,ride,ride,ride,NOUN,Number=Sing
w10051435_sco,25,List 33,bobsleigh,973,99809,1512,98795,twist,twist,twist,NOUN,Number=Sing
w10051435_sco,25,List 33,bobsleigh,973,99809,1512,98795,sleigh,sleigh,sleigh,INTJ,NA
w10051435_sco,26,List 33,balloon,966,8184,1295,4579,pop,pop,pop,NOUN,Number=Sing
w10051435_sco,26,List 33,balloon,966,8184,1295,4579,blow,blow,blow,VERB,VerbForm=Inf
w10051435_sco,26,List 33,balloon,966,8184,1295,4579,float,float,float,NOUN,Number=Sing
w10051435_sco,27,List 33,pajama,964,5626,1077,4948,wear,wear,wear,VERB,VerbForm=Inf
w10051435_sco,27,List 33,pajama,964,5626,1077,4948,wash,wash,wash,INTJ,NA
w10051435_sco,27,List 33,pajama,964,5626,1077,4948,fold,fold,fold,VERB,VerbForm=Inf
w10051435_sco,28,List 33,magician,974,58619,2778,58220,snap,snap,snap,NOUN,Number=Sing
w10051435_sco,28,List 33,magician,974,58619,2778,58220,show,show,show,VERB,VerbForm=Inf
w10051435_sco,28,List 33,magician,974,58619,2778,58220,lie,lie,lie,VERB,VerbForm=Inf
w10051435_sco,29,List 33,outlet,988,43298,1233,42200,plug,plug,plug,X,NA
w10051435_sco,29,List 33,outlet,988,43298,1233,42200,clean,clean,clean,ADJ,Degree=Pos
w10051435_sco,29,List 33,outlet,988,43298,1233,42200,unplug,unplug,unplug,X,NA
w10051435_sco,30,List 33,termite,971,11815,1301,10869,eat,eat,eat,VERB,VerbForm=Inf
w10051435_sco,30,List 33,termite,971,11815,1301,10869,chew,chew,chew,NOUN,Number=Sing
w10051435_sco,30,List 33,termite,971,11815,1301,10869,infest,infest,infest,ADJ,Degree=Sup
w10051435_sco,31,List 33,film,963,78318,65647,77375,watch,watch,watch,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,31,List 33,film,963,78318,65647,77375,record,record,record,NOUN,Number=Sing
w10051435_sco,31,List 33,film,963,78318,65647,77375,pause,pause,pause,NOUN,Number=Sing
w10051435_sco,32,List 33,appraiser,981,10695,2223,9900,discuss,discuss,discuss,VERB,VerbForm=Inf
w10051435_sco,32,List 33,appraiser,981,10695,2223,9900,negotiate,negotiate,negotiate,NOUN,Number=Sing
w10051435_sco,32,List 33,appraiser,981,10695,2223,9900,trust,trust,trust,NOUN,Number=Sing
w10051435_sco,33,List 33,mango,968,4501,1071,3383,eat,eat,eat,VERB,VerbForm=Inf
w10051435_sco,33,List 33,mango,968,4501,1071,3383,cut,cut,cut,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,33,List 33,mango,968,4501,1071,3383,peel,peel,peel,NOUN,Number=Sing
w10051435_sco,34,List 33,mannequin,983,12094,1875,11338,dress,dress,dress,NOUN,Number=Sing
w10051435_sco,34,List 33,mannequin,983,12094,1875,11338,pose,pose,pose,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,34,List 33,mannequin,983,12094,1875,11338,move,move,move,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,35,List 33,senorita,989,52901,8153,52142,respect,respect,respect,NOUN,Number=Sing
w10051435_sco,35,List 33,senorita,989,52901,8153,52142,talk,talk,talk,VERB,VerbForm=Inf
w10051435_sco,35,List 33,senorita,989,52901,8153,52142,befriend,befriend,befriend,NOUN,Number=Sing
w10051435_sco,36,List 33,luggage,972,7747,1161,6609,carry,carry,carry,VERB,VerbForm=Inf
w10051435_sco,36,List 33,luggage,972,7747,1161,6609,pack,pack,pack,NOUN,Number=Sing
w10051435_sco,36,List 33,luggage,972,7747,1161,6609,organize,organize,organize,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,37,List 33,drawing,967,10168,3587,9291,hang,hang,hang,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,37,List 33,drawing,967,10168,3587,9291,erase,erase,erase,INTJ,NA
w10051435_sco,37,List 33,drawing,967,10168,3587,9291,throw,throw,throw,INTJ,NA
w10051435_sco,37,List 33,drawing,967,10168,3587,9291,away,away,away,ADV,NA
w10051435_sco,38,List 33,handshake,982,21580,7280,21404,create,create,create,VERB,VerbForm=Inf
w10051435_sco,38,List 33,handshake,982,21580,7280,21404,learn,learn,learn,VERB,VerbForm=Inf
w10051435_sco,38,List 33,handshake,982,21580,7280,21404,practice,practice,practice,NOUN,Number=Sing
w10051435_sco,39,List 33,dime,979,4075,1191,3807,spend,spend,spend,NOUN,Number=Sing
w10051435_sco,39,List 33,dime,979,4075,1191,3807,add,add,add,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,39,List 33,dime,979,4075,1191,3807,count,count,count,NOUN,Number=Sing
w10051435_sco,40,List 33,straw,980,11443,1647,10926,suck,suck,suck,VERB,Mood=Imp|VerbForm=Fin
w10051435_sco,40,List 33,straw,980,11443,1647,10926,bend,bend,bend,NOUN,Number=Sing
w10051435_sco,40,List 33,straw,980,11443,1647,10926,throw,throw,throw,INTJ,NA
w10051435_sco,40,List 33,straw,980,11443,1647,10926,away,away,away,ADV,NA
w10052923_kmp,11,List 32,balm,953,29729,4423,23516,moisturizing,moisturizing,moisturize,NOUN,Number=Sing
w10052923_kmp,11,List 32,balm,953,29729,4423,23516,smearing,smearing,smear,VERB,VerbForm=Ger
w10052923_kmp,11,List 32,balm,953,29729,4423,23516,smelling,smelling,smell,VERB,VerbForm=Ger
w10052923_kmp,11,List 32,balm,953,29729,4423,23516,melting,melting,melt,NOUN,Number=Sing
w10052923_kmp,12,List 32,dollar,945,28965,1583,28714,spending,spending,spend,NOUN,Number=Sing
w10052923_kmp,12,List 32,dollar,945,28965,1583,28714,saving,saving,save,VERB,VerbForm=Ger
w10052923_kmp,12,List 32,dollar,945,28965,1583,28714,flaunting,flaunting,flaunt,VERB,VerbForm=Ger
w10052923_kmp,12,List 32,dollar,945,28965,1583,28714,trading,trading,trade,NOUN,Number=Sing
w10052923_kmp,13,List 32,ash,938,63426,19702,36905,putting,putting,putting,VERB,VerbForm=Ger
w10052923_kmp,13,List 32,ash,938,63426,19702,36905,fire,fire,fire,NOUN,Number=Sing
w10052923_kmp,13,List 32,ash,938,63426,19702,36905,smearing,smearing,smear,VERB,VerbForm=Ger
w10052923_kmp,13,List 32,ash,938,63426,19702,36905,forehead,forehead,forehead,VERB,Mood=Imp|VerbForm=Fin
w10052923_kmp,14,List 32,stretcher,948,13170,3232,11435,laying,laying,lay,VERB,VerbForm=Ger
w10052923_kmp,14,List 32,stretcher,948,13170,3232,11435,carrying,carrying,carry,VERB,VerbForm=Ger
w10052923_kmp,14,List 32,stretcher,948,13170,3232,11435,transporting,transporting,transport,VERB,VerbForm=Ger
w10052923_kmp,15,List 32,seed,944,33947,3298,33249,eating,eating,eat,VERB,VerbForm=Ger
w10052923_kmp,15,List 32,seed,944,33947,3298,33249,growing,growing,grow,VERB,VerbForm=Ger
w10052923_kmp,15,List 32,seed,944,33947,3298,33249,burying,burying,bury,VERB,VerbForm=Ger
w10052923_kmp,15,List 32,seed,944,33947,3298,33249,plowing,plowing,plow,VERB,VerbForm=Ger
w10052923_kmp,16,List 32,songbook,956,32276,2135,14546,reading,reading,read,NOUN,Number=Sing
w10052923_kmp,16,List 32,songbook,956,32276,2135,14546,transcribing,transcribing,transcribe,VERB,VerbForm=Ger
w10052923_kmp,16,List 32,songbook,956,32276,2135,14546,fanning,fanning,fan,VERB,VerbForm=Ger
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,walking,walking,walk,NOUN,Number=Sing
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,running,running,run,VERB,VerbForm=Ger
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,hopping,hopping,hop,NOUN,Number=Sing
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,skipping,skipping,skip,VERB,VerbForm=Ger
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,walking,walking,walk,NOUN,Number=Sing
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,dog,dog,dog,NOUN,Number=Sing
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,drawing,drawing,draw,VERB,VerbForm=Ger
w10052923_kmp,17,List 32,sidewalk,960,40517,1452,39856,chalk,chalk,chalk,NOUN,Number=Sing
w10052923_kmp,18,List 32,bead,952,38715,7100,38547,making,making,make,NOUN,Number=Sing
w10052923_kmp,18,List 32,bead,952,38715,7100,38547,bracelets,bracelets,bracelet,NOUN,Number=Plur
w10052923_kmp,18,List 32,bead,952,38715,7100,38547,hair,hair,hair,NOUN,Number=Sing
w10052923_kmp,18,List 32,bead,952,38715,7100,38547,sewing,sewing,sew,VERB,VerbForm=Ger
w10052923_kmp,18,List 32,bead,952,38715,7100,38547,knitting,knitting,knit,VERB,VerbForm=Ger
w10052923_kmp,18,List 32,bead,952,38715,7100,38547,crafting,crafting,craft,NOUN,Number=Sing
w10052923_kmp,19,List 32,pumice,939,50706,27649,45538,sanding,sanding,sand,NOUN,Number=Sing
w10052923_kmp,19,List 32,pumice,939,50706,27649,45538,feet,feet,foot,NOUN,Number=Plur
w10052923_kmp,19,List 32,pumice,939,50706,27649,45538,collecting,collecting,collect,VERB,VerbForm=Ger
w10052923_kmp,19,List 32,pumice,939,50706,27649,45538,throwing,throwing,throw,VERB,VerbForm=Ger
w10052923_kmp,20,List 32,rotisserie,957,49847,3282,48920,cooking,cooking,cook,NOUN,Number=Sing
w10052923_kmp,20,List 32,rotisserie,957,49847,3282,48920,roasting,roasting,roast,VERB,VerbForm=Ger
w10052923_kmp,20,List 32,rotisserie,957,49847,3282,48920,basting,basting,baste,NOUN,Number=Sing
